,Disease_ID1,Disease_ID2,Similarity_Score
98256,D020820,D009182,0.0174342051372768
98257,D020820,D015878,0.0858200492694307
98258,D020820,D009188,0.2956941998884339
98259,D020820,D009203,0.0544222365971665
98260,D020820,D009220,0.2579569313086353
98261,D020820,D009230,0.0139245810910174
98262,D020820,D009290,0.2657192528628598
98263,D020820,D009325,0.3338357534302602
98265,D020820,D009336,0.2420016107342792
98266,D020820,D016870,0.0423773704308871
98267,D020820,D009347,0.246856204244225
98268,D020820,D009362,0.2490309161577922
98269,D020820,D009369,0.1052319159620105
98270,D020820,D009376,0.0185736511227653
98271,D020820,D009393,0.055262916122756
98272,D020820,D009404,0.028749276995541
98273,D020820,D009447,0.035317483082074
98274,D020820,D020019,0.2817987394203581
98275,D020820,D009459,0.2905233484544404
98276,D020820,D009461,0.6270927357848335
98277,D020820,D009494,0.2962720331706964
98278,D020820,D009503,0.0379244168188255
98279,D020820,D009617,0.0205162481786494
98280,D020820,D009750,0.0924914688899168
98281,D020820,D009765,0.3666552474151284
98282,D020820,D009798,0.0502734464127331
98283,D020820,D009855,0.0155330620111724
98284,D020820,D014009,0.0121417080184958
98285,D020820,D009293,0.0375679404452327
98288,D020820,D010003,0.046274822283113
98289,D020820,D010014,0.021735653679671
98290,D020820,D010019,0.0334948925240633
98291,D020820,D015663,0.0266252664032737
98292,D020820,D012516,0.0368383825796419
98293,D020820,D010032,0.0091952064724679
98294,D020820,D010033,0.0370034892650141
98295,D020820,D010035,0.0209358834687528
98296,D020820,D010051,0.0475317604724777
98297,D020820,D062787,0.0241587953634319
98299,D020820,D010146,0.5422738622485834
98300,D020820,D010148,0.4062449579642442
98301,D020820,D010149,0.4335343134065449
98302,D020820,D010190,0.0477023533848786
98303,D020820,D010195,0.0426107456831886
98305,D020820,D020336,0.3408354498928787
98306,D020820,D010300,0.6074359244970042
98307,D020820,D010301,0.4764351753181151
98308,D020820,D020734,0.6516863611320414
98309,D020820,D010391,0.0127524098528901
98310,D020820,D010392,0.0217020961154834
98311,D020820,D010437,0.0521993975500489
98312,D020820,D016491,0.0496506066623433
98313,D020820,D010538,0.0356676922351444
98315,D020820,D010612,0.0338060411256171
98316,D020820,D010673,0.0287100616135823
98317,D020820,D020795,0.3456430062748742
98318,D020820,D010787,0.0323105081049485
98320,D020820,D010930,0.0170433011565704
98321,D020820,D010996,0.0326468795366245
98322,D020820,D011008,0.0349452908363205
98323,D020820,D011014,0.0523890986654468
98324,D020820,D018410,0.036388380285655
98325,D020820,D011019,0.0140004999831064
98326,D020820,D011018,0.0167994242735969
98327,D020820,D011020,0.0224642612649921
98328,D020820,D011041,0.0623865846199776
98330,D020820,D011087,0.0187283067006549
98331,D020820,D011141,0.276650980994375
98334,D020820,D011183,0.2737408731203422
98335,D020820,D020250,0.2812556061201762
98336,D020820,D006473,0.1772998063785678
98337,D020820,D011225,0.0352700154246821
98338,D020820,D054198,0.0357328242995044
98339,D020820,D011251,0.0412170116852031
98340,D020820,D011271,0.0311361042755039
98341,D020820,D011293,0.1793021992409905
98342,D020820,D016649,0.0089214564837069
98343,D020820,D011349,0.0139583906753805
98345,D020820,D011470,0.0319021568112415
98346,D020820,D011471,0.050262942123669
98347,D020820,D011472,0.0174946165989463
98348,D020820,D011512,0.0110758588771676
98349,D020820,D011537,0.3184383227753941
98350,D020820,D011538,0.0294613591421025
98351,D020820,D011552,0.0311524999665418
98352,D020820,D011565,0.0392559176901468
98353,D020820,D011595,0.7115053193070167
98354,D020820,D011602,0.4495201531796134
98356,D020820,D011629,0.015684475594861
98357,D020820,D011654,0.0296835843173334
98358,D020820,D011655,0.0379855164960861
98359,D020820,D011656,0.0288293153069004
98360,D020820,D011666,0.0201890485418692
98361,D020820,D011693,0.3383833755994196
98362,D020820,D016553,0.2795874178847758
98363,D020820,D011704,0.0284582338164248
98365,D020820,D011833,0.027043942651824
98366,D020820,D011928,0.0204422244957851
98367,D020820,D012004,0.0412533499085225
98368,D020820,D012120,0.0643011576550472
98369,D020820,D012128,0.0302812229840051
98370,D020820,D012127,0.0299778064270777
98371,D020820,D018357,0.0192540187013115
98372,D020820,D012140,0.0907939894179375
98373,D020820,D016156,0.1982187102196724
98374,D020820,D012141,0.0710607560377392
98375,D020820,D012148,0.2608321603959718
98376,D020820,D012202,0.2837766837675261
98377,D020820,D012208,0.0260150686286671
98378,D020820,D012216,0.0649062197854685
98379,D020820,D012213,0.0370943800388832
98380,D020820,D012220,0.0453928328186213
98381,D020820,D012221,0.0212627996981629
98383,D020820,D012282,0.0286089413512815
98384,D020820,D012393,0.0123339364752815
98385,D020820,D012480,0.0429385778373546
98386,D020820,D012509,0.0593320745561063
98387,D020820,D012512,0.0198913336356506
98388,D020820,D012514,0.024195959901612
98389,D020820,D012532,0.0124547497439787
98390,D020820,D012536,0.0212501745237593
98392,D020820,D012595,0.0321741681610705
98393,D020820,D012640,0.4790461826421834
98394,D020820,D003294,0.3907040441213402
98395,D020820,D018805,0.2350717713899572
98396,D020820,D006483,0.1250243905497792
98398,D020820,D012769,0.2627301089318498
98399,D020820,D012770,0.1840353316627072
98400,D020820,D012772,0.1969159782939966
98402,D020820,D012810,0.0271652367693481
98403,D020820,D012848,0.1450335068881694
98404,D020820,D012852,0.0330272892111592
98405,D020820,D012871,0.0856939985358048
98406,D020820,D017192,0.0418569148667261
98407,D020820,D017443,0.0531408220075052
98408,D020820,D012874,0.0638573695489203
98409,D020820,D012893,0.5160875465133901
98410,D020820,D007319,0.2883101046766411
98411,D020820,D018461,0.0124547497439787
98412,D020820,D012983,0.0355160474741298
98413,D020820,D013035,0.4203990245779088
98414,D020820,D013036,0.2982176161466247
98415,D020820,D013119,0.36665030039188
98416,D020820,D020760,0.2880422339871464
98417,D020820,D013120,0.3293488591566366
98418,D020820,D013145,0.0526097322810932
98419,D020820,D013167,0.0277159641822618
98420,D020820,D013169,0.0234969181278982
98422,D020820,D013203,0.0451561094025612
98423,D020820,D013207,0.0228364003438598
98425,D020820,D013226,0.4111508950360445
98426,D020820,D013274,0.0473007588184998
98427,D020820,D013276,0.0342790412194345
98428,D020820,D013285,0.2705692612739071
98429,D020820,D013290,0.0523087473525636
98430,D020820,D020521,0.3893075956490772
98431,D020820,D013322,0.0133205398228294
98432,D020820,D013345,0.3437512817902486
98433,D020820,D013375,0.0337080562799163
98434,D020820,D019966,0.0678940953134871
98435,D020820,D013471,0.0103793691668708
98436,D020820,D013530,0.2090641927409208
98437,D020820,D013587,0.0380159333888482
98438,D020820,D013611,0.166327347986866
98439,D020820,D013614,0.1758891472811892
98440,D020820,D013617,0.1862203863309979
98441,D020820,D017180,0.1965576864417591
98442,D020820,D013736,0.0361058143928575
98443,D020820,D013742,0.0298900951146847
98444,D020820,D013771,0.0229241180503122
98445,D020820,D013919,0.0119254237690048
98446,D020820,D013920,0.0109903519238723
98447,D020820,D013921,0.0482904817771105
98448,D020820,D013923,0.0483426857467431
98449,D020820,D013924,0.0325134306900006
98450,D020820,D013927,0.0563295629169458
98452,D020820,D013964,0.0419427704380108
98453,D020820,D013967,0.0259650423704851
98454,D020820,D013971,0.0183169043846846
98455,D020820,D014006,0.0083034273722
98456,D020820,D014008,0.2567401726522142
98458,D020820,D014029,0.0247391890693124
98459,D020820,D014069,0.0228737399766167
98460,D020820,D014098,0.3661759002034874
98461,D020820,D016171,0.1635550510378896
98462,D020820,D014103,0.6823029267749587
98463,D020820,D005879,0.5234496167593725
98464,D020820,D014120,0.0117671678758997
98465,D020820,D014123,0.0357430528858512
98466,D020820,D016781,0.2771431307360035
98467,D020820,D014141,0.0141589911692237
98468,D020820,D014202,0.7421753977476367
98469,D020820,D014235,0.0165167322307416
98470,D020820,D014247,0.0130725086628452
98471,D020820,D014257,0.0081577387181631
98473,D020820,D014277,0.221042798024277
98474,D020820,D014328,0.0362498964468026
98475,D020820,D014352,0.0392868937394391
98476,D020820,D014376,0.061529017094996
98477,D020820,D014397,0.0453053593874805
98478,D020820,D014406,0.0125581263931259
98479,D020820,D014435,0.0250583662461098
98480,D020820,D020176,0.254415657418693
98481,D020820,D014456,0.2039602195822278
98482,D020820,D014522,0.040995443741505
98483,D020820,D014526,0.0160318078510915
98484,D020820,D001745,0.0553262185112614
98485,D020820,D001748,0.015273264167317
98486,D020820,D001749,0.0413502605648391
98487,D020820,D001750,0.4024175028543927
98488,D020820,D014549,0.3280276927180617
98489,D020820,D016055,0.0152509066146949
98490,D020820,D014552,0.0421239205479279
98491,D020820,D014581,0.0325254150324913
98492,D020820,D014592,0.2082053655083691
98493,D020820,D014594,0.0566017778315354
98494,D020820,D014605,0.0466887977243074
98495,D020820,D014606,0.0334335609917733
98496,D020820,D016585,0.0109529564672694
98497,D020820,D014648,0.0325297260461011
98498,D020820,D014657,0.0579071204069407
98499,D020820,D020246,0.0463598572784828
98500,D020820,D018754,0.0447435688704851
98501,D020820,D018487,0.0361723515665297
98502,D020820,D014693,0.1989502271330047
98503,D020820,D018879,0.1630676374395938
98504,D020820,D014717,0.4141091989287616
98505,D020820,D014777,0.0901115246233511
98506,D020820,D014839,0.3452464401191728
98507,D020820,D014860,0.0287828716717229
98508,D020820,D014901,0.2891082706913782
98509,D020820,D014917,0.0219767698065606
98510,D020820,D014927,0.0298792315544943
98511,D020820,D014946,0.0458182325142994
98512,D020820,D014987,0.0349847775845329
98513,D020820,D015043,0.0119185924991656
98514,D020820,D020096,0.0212009316586785
98515,D004412,D004415,0.2311653729224994
98516,D004412,D004417,0.2400371441611952
98517,D004412,D004427,0.0247195112798129
98518,D004412,D004433,0.4037421650886063
98522,D004412,D004487,0.2714701562201129
98524,D004412,D004614,0.2209123438267034
98534,D004412,D004756,0.0151618622400515
98541,D004412,D004828,0.0134427528249516
98542,D004412,D004827,0.0312268996399781
98543,D004412,D004832,0.0101884070270729
98544,D004412,D020936,0.0115233664932082
98545,D004412,D017029,0.0111637155313411
98546,D004412,D004834,0.0107698708265909
98547,D004412,D004833,0.0101884070270729
98548,D004412,D004830,0.0111637155313411
98553,D004412,D004935,0.0203489684314734
98559,D004412,D004948,0.0122650653800522
98560,D004412,D020329,0.0168909964413326
98561,D004412,D005119,0.2088414250746143
98562,D004412,D005128,0.0388140064149518
98565,D004412,D005157,0.4707772510966184
98566,D004412,D005158,0.3070769043781037
98568,D004412,D005221,0.264475722410623
98569,D004412,D015673,0.0097330899723026
98570,D004412,D005334,0.2590752965475167
98574,D004412,D021501,0.4115321989889079
98578,D004412,D016469,0.1851935745155826
98579,D004412,D005734,0.2143213295635063
98580,D004412,D005759,0.0254768958211698
98582,D004412,D005767,0.0471771388218878
98583,D004412,D005770,0.0314580610142502
98584,D004412,D018589,0.271594949620282
98586,D004412,D005831,0.041584692188501
98595,D004412,D006083,0.2177170390793613
98597,D004412,D016905,0.0318255916664819
98598,D004412,D016908,0.0359443612019766
98599,D004412,D006130,0.2552788416685934
98603,D004412,D016489,0.0146742214622128
98604,D004412,D006258,0.0278840470111824
98605,D004412,D006261,0.4889741636547063
98607,D004412,D006327,0.2346357081510231
98608,D004412,D006333,0.0081325969533584
98609,D004412,D006356,0.2085869625611235
98611,D004412,D006402,0.0401864195214897
98612,D004412,D006470,0.3032963342689966
98614,D004412,D006501,0.0098497816002715
98622,D004412,D006606,0.1990214745883967
98623,D004412,D006628,0.2129423415031991
98627,D004412,D019584,0.2277136108001588
98628,D004412,D006816,0.0319040195848407
98631,D004412,D006932,0.2593699326017606
98639,D004412,D006966,0.0092048090533891
98640,D004412,D006967,0.0320805412036191
98641,D004412,D006973,0.0197231488542849
98653,D004412,D007024,0.0472689008837522
98654,D004412,D007040,0.2104084030022949
98657,D004412,D007177,0.0087445262355068
98659,D004412,D007246,0.0090141837650272
98662,D004412,D007249,0.3053428367368853
98663,D004412,D015212,0.0105664416905213
98664,D004412,D007383,0.2322338586586399
98665,D004412,D002542,0.0107698708265909
98666,D004412,D019586,0.0168909964413326
98667,D004412,D007431,0.2618959443362758
98671,D004412,D007592,0.0323178441353279
98677,D004412,D007674,0.0347975039981729
98689,D004412,D007938,0.0255210496572851
98692,D004412,D007945,0.0105961061982475
98697,D004412,D007964,0.2235477093500007
98702,D004412,D008113,0.0162265675146126
98703,D004412,D017116,0.4649563254173977
98705,D004412,D008175,0.0211073748621361
98709,D004412,D008223,0.0219828334533668
98710,D004412,D008228,0.0154036768668087
98716,D004412,D016779,0.0089850465685033
98719,D004412,D008305,0.1980399396782266
98725,D004412,D008577,0.0155755625807192
98726,D004412,D016920,0.0110678696425299
98727,D004412,D016919,0.0089850465685033
98728,D004412,D008583,0.0083782088979341
98729,D004412,D008585,0.0083782088979341
98730,D004412,D008586,0.0083782088979341
98733,D004412,D008595,0.5975911123531347
98734,D004412,D008599,0.7135250637689202
98735,D004412,D008607,0.3631338988305755
98737,D004412,D015877,0.294349624096716
98738,D004412,D009041,0.2425116229327645
98739,D004412,D009059,0.0308336344658436
98741,D004412,D009103,0.0108077907607723
98742,D004412,D009120,0.2749863512774729
98743,D004412,D009127,0.2655220848540411
98744,D004412,D009128,0.2890121598274994
98745,D004412,D009157,0.0138220064072857
98746,D004412,D009164,0.0258703498712423
98751,D004412,D015878,0.0603549791472628
98753,D004412,D009203,0.012829965236644
98754,D004412,D009220,0.015771671848607
98756,D004412,D009290,0.0387149261615092
98757,D004412,D009325,0.2473039961755392
98759,D004412,D009336,0.272764785959839
98762,D004412,D009362,0.2704392004918146
98763,D004412,D009369,0.0636396446014879
98765,D004412,D009393,0.0136706447622335
98768,D004412,D020019,0.0085987459065001
98769,D004412,D009459,0.0110678696425299
98770,D004412,D009461,0.4791460734719028
98771,D004412,D009494,0.0082256105807183
98774,D004412,D009750,0.0508991975293943
98775,D004412,D009765,0.2740009167482519
98776,D004412,D009798,0.0086811750522106
98789,D004412,D010035,0.0254586701974366
98793,D004412,D010146,0.5952422862218025
98794,D004412,D010148,0.4581083317751392
98795,D004412,D010149,0.506796578948719
98799,D004412,D020336,0.2475943588194099
98800,D004412,D010300,0.0110598604396341
98801,D004412,D010301,0.0092048090533891
98802,D004412,D020734,0.022863217247318
98805,D004412,D010437,0.0106071261895264
98806,D004412,D016491,0.0080583353018207
98811,D004412,D020795,0.2529326909648131
98817,D004412,D011014,0.0107968273049242
98822,D004412,D011041,0.0207943132594551
98825,D004412,D011141,0.2007343190129499
98828,D004412,D011183,0.3028468906058785
98829,D004412,D020250,0.2258279090766747
98830,D004412,D006473,0.1918386985555815
98835,D004412,D011293,0.6228685489669308
98840,D004412,D011471,0.0086706707631464
98843,D004412,D011537,0.2356221117715154
98844,D004412,D011538,0.0199882240733011
98847,D004412,D011595,0.2873629743153419
98848,D004412,D011602,0.3422792821510078
98855,D004412,D011693,0.2733096671064315
98856,D004412,D016553,0.2164535951567197
98862,D004412,D012120,0.0227088862945246
98866,D004412,D012140,0.0492017180574149
98867,D004412,D016156,0.1338596395572849
98868,D004412,D012141,0.0294684846772167
98869,D004412,D012148,0.0406152497198474
98870,D004412,D012202,0.0100984504283219
98872,D004412,D012216,0.023313948424946
98880,D004412,D012509,0.0177398031955837
98887,D004412,D012640,0.3658694201073246
98888,D004412,D003294,0.2914783850780357
98889,D004412,D018805,0.250331439131457
98890,D004412,D006483,0.1363344102326872
98892,D004412,D012769,0.2925207859241714
98893,D004412,D012770,0.2034127730521807
98894,D004412,D012772,0.2114225004944107
98897,D004412,D012848,0.1625364863238508
98899,D004412,D012871,0.0441017271752822
98901,D004412,D017443,0.0115485506469827
98902,D004412,D012874,0.0222650981883977
98903,D004412,D012893,0.3943132479413015
98904,D004412,D007319,0.0443570343816179
98907,D004412,D013035,0.3162365603022304
98908,D004412,D013036,0.0101884070270729
98909,D004412,D013119,0.0152810402359458
98910,D004412,D020760,0.0120390554781839
98911,D004412,D013120,0.0134395559945006
98912,D004412,D013145,0.0110174609205706
98919,D004412,D013226,0.3086034184004269
98922,D004412,D013285,0.0147914772071479
98923,D004412,D013290,0.010716475992041
98924,D004412,D020521,0.0257887959239931
98926,D004412,D013345,0.2222937025344965
98928,D004412,D019966,0.0263018239529645
98930,D004412,D013530,0.2292699706185554
98932,D004412,D013611,0.1817155657557924
98933,D004412,D013614,0.1934577749950521
98934,D004412,D013617,0.2037237433015169
98935,D004412,D017180,0.2139412660092168
98944,D004412,D013927,0.0147372915564232
98950,D004412,D014008,0.1843187271866737
98954,D004412,D014098,0.4135875038026056
98955,D004412,D016171,0.1789431585202582
98956,D004412,D014103,0.2739834802431187
98957,D004412,D005879,0.0092726242279652
98960,D004412,D016781,0.0224530744331194
98962,D004412,D014202,0.3033632840402496
98967,D004412,D014277,0.0105735168594191
98970,D004412,D014376,0.0199367457344734
98974,D004412,D020176,0.0084431729798606
98975,D004412,D014456,0.2356363896344457
98978,D004412,D001745,0.0137339471507389
98981,D004412,D001750,0.3062168739209733
98982,D004412,D014549,0.2435013782023187
98986,D004412,D014592,0.2279247719967423
98987,D004412,D014594,0.0150095064710128
98992,D004412,D014657,0.0163148490464182
98996,D004412,D014693,0.220965509572571
98997,D004412,D018879,0.1806515605895339
98998,D004412,D014717,0.3155478113209169
98999,D004412,D014777,0.0485192532628286
99000,D004412,D014839,0.2567002353091792
99004,D004412,D014927,0.0248468305612192
99009,D004415,D004417,0.2763424629702886
99010,D004415,D004427,0.0332738285178423
99011,D004415,D004433,0.2113204679162436
99015,D004415,D004487,0.3225788655593738
99017,D004415,D004614,0.2573137831943689
99018,D004415,D004617,0.015950781372011
99020,D004415,D004696,0.0080322204263613
99027,D004415,D004756,0.0237161794780808
99035,D004415,D004827,0.0228902204366748
99046,D004415,D004935,0.0289032856695028
99054,D004415,D005119,0.1412861342209241
99055,D004415,D005128,0.0473683236529812
99058,D004415,D005157,0.2635882321211032
99059,D004415,D005158,0.255522789108922
99061,D004415,D005221,0.3153462892426746
99063,D004415,D005334,0.3030643093151763
99067,D004415,D021501,0.2156205737300049
99071,D004415,D016469,0.1283874209934875
99072,D004415,D005734,0.1497198640196013
99073,D004415,D005759,0.0340312130591991
99075,D004415,D005767,0.0557314560599171
99076,D004415,D005770,0.0400123782522796
99077,D004415,D018589,0.2218364837486388
99079,D004415,D005831,0.0501390094265304
99081,D004415,D005901,0.0112683939758669
99085,D004415,D006042,0.0095837762002897
99088,D004415,D006083,0.1528193616810542
99090,D004415,D016905,0.0403799089045112
99091,D004415,D016908,0.044498678440006
99092,D004415,D006130,0.1831968099598356
99097,D004415,D006258,0.0364383642492117
99098,D004415,D006261,0.2780275349649942
99099,D004415,D006323,0.0101653360455442
99100,D004415,D006327,0.1690254607371346
99101,D004415,D006333,0.0166869141913877
99102,D004415,D006356,0.5287000659676122
99104,D004415,D006402,0.0487407367595191
99105,D004415,D006470,0.2262718533952276
99108,D004415,D006509,0.0114312156068297
99115,D004415,D006606,0.5154644585050752
99116,D004415,D006628,0.2469754250606092
99120,D004415,D019584,0.2775081083594181
99121,D004415,D006816,0.0244846789513865
99124,D004415,D006932,0.1868950073989972
99133,D004415,D006967,0.0406348584416484
99134,D004415,D006973,0.0282774660923142
99146,D004415,D007024,0.0357953540102626
99147,D004415,D007040,0.2443750027440786
99151,D004415,D007235,0.0116531690648442
99152,D004415,D007246,0.0175685010030566
99155,D004415,D007249,0.2280918845452937
99156,D004415,D015212,0.0191207589285507
99157,D004415,D007383,0.269412355240694
99160,D004415,D007431,0.1891757918001965
99164,D004415,D007592,0.0408721613733572
99169,D004415,D007642,0.008209139549457
99170,D004415,D007674,0.0433518212362022
99172,D004415,D007676,0.0141648941535507
99173,D004415,D007680,0.0162634903133967
99182,D004415,D007938,0.0340753668953145
99185,D004415,D007945,0.0191504234362768
99188,D004415,D015470,0.0114371977690933
99190,D004415,D007964,0.1554304125951789
99193,D004415,D008103,0.0156454167435411
99195,D004415,D008113,0.024780884752642
99196,D004415,D017116,0.2662879172300226
99198,D004415,D008175,0.0296616921001654
99200,D004415,D008180,0.0105046293514176
99202,D004415,D008223,0.0305371506913961
99203,D004415,D008228,0.0239579941048381
99207,D004415,D008288,0.0136871625655577
99212,D004415,D008305,0.1351705440829376
99217,D004415,D008545,0.0152678649271936
99226,D004415,D008595,0.1292997348848946
99227,D004415,D008599,0.1840856478408047
99228,D004415,D008607,0.3089696452280445
99230,D004415,D015877,0.2435390744024526
99231,D004415,D009041,0.2927060769988513
99232,D004415,D009059,0.039387951703873
99234,D004415,D009103,0.0101644704466077
99235,D004415,D009120,0.2250871716909674
99236,D004415,D009127,0.2201191112317969
99237,D004415,D009128,0.2424393464865419
99239,D004415,D009164,0.0344246671092716
99244,D004415,D015878,0.04613379811373
99246,D004415,D009203,0.0213842824746733
99249,D004415,D009290,0.0356710978511892
99250,D004415,D009325,0.5839370560352332
99252,D004415,D009336,0.1989664975137267
99253,D004415,D016870,0.0093394163083939
99255,D004415,D009362,0.2006535692979043
99256,D004415,D009369,0.0721939618395172
99258,D004415,D009393,0.0222249620002628
99263,D004415,D009461,0.4027632477990123
99267,D004415,D009750,0.0594535147674236
99268,D004415,D009765,0.3078190228078591
99269,D004415,D009798,0.0172354922902399
99275,D004415,D010003,0.0132368681606198
99282,D004415,D010035,0.0147392634159904
99283,D004415,D010051,0.0144938063499845
99286,D004415,D010146,0.3502152947792677
99287,D004415,D010148,0.2534547616719293
99288,D004415,D010149,0.2759340908028414
99289,D004415,D010190,0.0146643992623853
99290,D004415,D010195,0.0095727915606954
99292,D004415,D020336,0.2038060742540723
99293,D004415,D010300,0.0100129337994356
99295,D004415,D020734,0.0191743588064847
99298,D004415,D010437,0.0191614434275557
99299,D004415,D016491,0.0166126525398501
99304,D004415,D020795,0.2085174438776978
99310,D004415,D011014,0.0193511445429535
99315,D004415,D011041,0.0293486304974844
99318,D004415,D011141,0.2323067324840364
99321,D004415,D011183,0.2258719777844776
99322,D004415,D020250,0.4934668247388661
99323,D004415,D006473,0.1333087858689531
99326,D004415,D011251,0.0081790575627099
99328,D004415,D011293,0.140105316184052
99333,D004415,D011471,0.0172249880011758
99336,D004415,D011537,0.2717893533514029
99337,D004415,D011538,0.0350508089457406
99340,D004415,D011595,0.240895330432845
99341,D004415,D011602,0.2827663387735798
99348,D004415,D011693,0.2842590305204294
99349,D004415,D016553,0.2283797355655035
99354,D004415,D012004,0.0082153957860293
99355,D004415,D012120,0.031263203532554
99359,D004415,D012140,0.0577560352954443
99360,D004415,D016156,0.1557685960178885
99361,D004415,D012141,0.038022801915246
99362,D004415,D012148,0.0346358582941595
99365,D004415,D012216,0.0318682656629753
99367,D004415,D012220,0.0123548786961281
99372,D004415,D012480,0.0099006237148614
99373,D004415,D012509,0.0262941204336131
99380,D004415,D012640,0.3051038902551019
99381,D004415,D003294,0.2410568981548547
99382,D004415,D018805,0.1855669326332579
99383,D004415,D006483,0.0929581681735472
99385,D004415,D012769,0.2166678261455192
99386,D004415,D012770,0.141031659896768
99387,D004415,D012772,0.1518280658448004
99390,D004415,D012848,0.1052569554898995
99392,D004415,D012871,0.0526560444133116
99393,D004415,D017192,0.0088189607442329
99394,D004415,D017443,0.020102867885012
99395,D004415,D012874,0.0308194154264271
99396,D004415,D012893,0.3319903822162715
99397,D004415,D007319,0.0388451583007936
99400,D004415,D013035,0.2645697927066606
99402,D004415,D013119,0.0094276344798077
99405,D004415,D013145,0.0195717781586
99409,D004415,D013203,0.012118155280068
99412,D004415,D013226,0.2573266744649544
99413,D004415,D013274,0.0142628046960065
99416,D004415,D013290,0.0192707932300704
99417,D004415,D020521,0.0223040576838385
99419,D004415,D013345,0.1520983629827067
99421,D004415,D019966,0.0348561411909939
99423,D004415,D013530,0.1641676113590444
99425,D004415,D013611,0.1245343891336297
99426,D004415,D013614,0.1337133777157968
99427,D004415,D013617,0.1430978137828883
99428,D004415,D017180,0.1524057201560488
99434,D004415,D013921,0.0152525276546173
99435,D004415,D013923,0.0153047316242499
99437,D004415,D013927,0.0232916087944526
99439,D004415,D013964,0.0089048163155176
99443,D004415,D014008,0.2091420877677018
99447,D004415,D014098,0.2262156868195892
99448,D004415,D016171,0.1219879052205393
99449,D004415,D014103,0.2298166136830949
99453,D004415,D016781,0.0090285634655098
99455,D004415,D014202,0.25441474720692
99463,D004415,D014376,0.0284910629725028
99464,D004415,D014397,0.0122674052649873
99468,D004415,D014456,0.1653674486610797
99469,D004415,D014522,0.0079574896190118
99471,D004415,D001745,0.0222882643887682
99473,D004415,D001749,0.0083123064423459
99474,D004415,D001750,0.2492250489304401
99475,D004415,D014549,0.2743862787132728
99477,D004415,D014552,0.0090859664254347
99479,D004415,D014592,0.1631049104165258
99480,D004415,D014594,0.0235638237090422
99481,D004415,D014605,0.0136508436018142
99485,D004415,D014657,0.0248691662844475
99486,D004415,D020246,0.0133219031559896
99487,D004415,D018754,0.0117056147479918
99489,D004415,D014693,0.1561908550020465
99490,D004415,D018879,0.1219621208505694
99491,D004415,D014717,0.2578623256550659
99492,D004415,D014777,0.057073570500858
99493,D004415,D014839,0.597774953271909
99497,D004415,D014927,0.0143051654134416
99498,D004415,D014946,0.0127802783918062
99502,D004417,D004427,0.0423819412317841
99503,D004417,D004433,0.2186283286913045
99504,D004417,D004443,0.0108289285088442
99507,D004417,D004487,0.320985511088975
99509,D004417,D004614,0.2639206204157688
99510,D004417,D004617,0.0250588940859529
99512,D004417,D004696,0.0171403331403031
99513,D004417,D004697,0.0088800978264745
99516,D004417,D016889,0.0096016786392293
99519,D004417,D004756,0.0328242921920227
99526,D004417,D004828,0.0142102518880896
99527,D004417,D004827,0.0319983331506166
99534,D004417,D020031,0.0152562343176687
99537,D004417,D004927,0.0119550263611582
99538,D004417,D004935,0.0380113983834446
99539,D004417,D004938,0.0165189254450883
99546,D004417,D005119,0.1478534581452276
99547,D004417,D005128,0.056476436366923
99548,D004417,D015818,0.0103743008957309
99550,D004417,D005157,0.2696205444982603
99551,D004417,D005158,0.2641640013950196
99553,D004417,D005221,0.3134624491244068
99555,D004417,D005334,0.3062160501173604
99559,D004417,D021501,0.220230666913658
99561,D004417,D005512,0.0096598447944278
99563,D004417,D016469,0.1388680006224447
99564,D004417,D005734,0.1569327127548183
99565,D004417,D005759,0.043139325773141
99566,D004417,D005764,0.0103548730504474
99567,D004417,D005767,0.064839568773859
99568,D004417,D005770,0.0491204909662214
99569,D004417,D018589,0.2300125949325962
99571,D004417,D005831,0.0592471221404722
99573,D004417,D005901,0.0203765066898088
99576,D004417,D005909,0.008579751398226
99577,D004417,D006042,0.0186918889142316
99580,D004417,D006083,0.1601060949972704
99581,D004417,D006086,0.0082730215180371
99582,D004417,D016905,0.0494880216184531
99583,D004417,D016908,0.0536067911539478
99584,D004417,D006130,0.1891303797010403
99589,D004417,D006258,0.0455464769631536
99590,D004417,D006261,0.2845909514237328
99591,D004417,D006323,0.0192734487594861
99592,D004417,D006327,0.1788908095005763
99593,D004417,D006333,0.0257950269053296
99594,D004417,D006356,0.2524423327512641
99595,D004417,D016481,0.0113931472536134
99596,D004417,D006402,0.0578488494734609
99597,D004417,D006470,0.2337698771758472
99600,D004417,D006509,0.0205393283207715
99601,D004417,D019698,0.0087373825029627
99604,D004417,D006561,0.0141508949357971
99607,D004417,D006606,0.2423789673686055
99608,D004417,D006628,0.2534580430376769
99609,D004417,D015614,0.0167735488789788
99611,D004417,D006689,0.0129633394628264
99612,D004417,D019584,0.2743229902645145
99613,D004417,D006816,0.0234818673733951
99616,D004417,D006932,0.1929398921145878
99618,D004417,D006937,0.009892300776527
99623,D004417,D006961,0.0140684779872901
99625,D004417,D006967,0.0497429711555902
99626,D004417,D006973,0.0373855788062561
99628,D004417,D006976,0.3138243208468738
99632,D004417,D007003,0.0111597633199649
99637,D004417,D007022,0.012757238920066
99638,D004417,D007024,0.0311155544813341
99639,D004417,D007040,0.5613695658090491
99643,D004417,D007235,0.0207612817787861
