Drug,Disease
DB00883,D011225
DB01088,D011225
DB01109,D011225
DB01115,D011225
DB01275,D011225
DB02709,D011225
DB05073,D011225
DB06005,D011225
DB12661,D011225
DB13956,D011225
DB15404,D011225
DB00264,C536545
DB00571,C536545
DB00794,C536545
DB00909,C536545
DB00996,C536545
DB01203,C536545
DB08824,C536545
DB00213,C536406
DB00338,C536406
DB00364,C536406
DB00424,C536406
DB00448,C536406
DB00501,C536406
DB00572,C536406
DB00585,C536406
DB00736,C536406
DB00747,C536406
DB00794,C536406
DB00863,C536406
DB00927,C536406
DB00929,C536406
DB01129,C536406
DB01174,C536406
DB01203,C536406
DB00181,D014277
DB00564,D014277
DB00697,D014277
DB00856,D014277
DB00898,D014277
DB00734,D004314
DB00635,C565346
DB00166,D003093
DB00184,D003093
DB00244,D003093
DB00412,D003093
DB00635,D003093
DB00641,D003093
DB00771,D003093
DB00795,D003093
DB00836,D003093
DB00860,D003093
DB00916,D003093
DB00959,D003093
DB00993,D003093
DB01003,D003093
DB01014,D003093
DB01033,D003093
DB01041,D003093
DB01222,D003093
DB01250,D003093
DB01436,D003093
DB02300,D003093
DB02709,D003093
DB04815,D003093
DB05073,D003093
DB06774,D003093
DB09241,D003093
DB09477,D003093
DB12695,D003093
DB12770,D003093
DB14183,D003093
DB01019,D001750
DB00286,D000093662
DB00304,D000093662
DB00351,D000093662
DB00367,D000093662
DB00603,D000093662
DB00717,D000093662
DB00957,D000093662
DB00977,D000093662
DB00464,D014648
DB00553,D001327
DB04571,D001327
DB00035,D056725
DB00309,D009396
DB00515,D009396
DB00541,D009396
DB00755,D009396
DB00773,D009396
DB00958,D009396
DB00970,D009396
DB00997,D009396
DB01042,D009396
DB01181,D009396
DB01229,D009396
DB00131,D014927
DB00343,D014927
DB00571,D014927
DB00640,D014927
DB00908,D014927
DB01035,D014927
DB01118,D014927
DB01182,D014927
DB01195,D014927
DB01356,D014927
DB01429,D014927
DB03322,D014927
DB00163,C536000
DB00346,C536000
DB00371,C536000
DB00424,C536000
DB00457,C536000
DB00468,C536000
DB00590,C536000
DB00661,C536000
DB00697,C536000
DB00706,C536000
DB00924,C536000
DB01162,C536000
DB01173,C536000
DB01216,C536000
DB04815,C538178
DB00741,C562707
DB01234,C562707
DB01393,C536353
DB00635,D000326
DB00984,D000347
DB08804,D000347
DB01080,D038261
DB08895,C537055
DB00384,D002549
DB00695,D002549
DB00880,D002549
DB00887,D002549
DB00903,D002549
DB00331,D056769
DB00412,D056769
DB05076,D009472
DB05076,D009472
DB00091,D000744
DB00158,D000744
DB00531,D000744
DB00635,D000744
DB00688,D000744
DB00746,D000744
DB00778,D000744
DB00859,D000744
DB00860,D000744
DB01024,D000744
DB01406,D000744
DB00653,C567144
DB00126,C562385
DB00158,D000757
DB01174,C535382
DB00122,C535387
DB00328,C535387
DB00482,C535387
DB00500,C535387
DB00554,C535387
DB00573,C535387
DB00586,C535387
DB00605,C535387
DB00712,C535387
DB00749,C535387
DB00788,C535387
DB00814,C535387
DB00861,C535387
DB00945,C535387
DB00991,C535387
DB01009,C535387
DB01050,C535387
DB01068,C535387
DB01296,C535387
DB00214,D002915
DB00384,D002915
DB00421,D002915
DB00594,D002915
DB00695,D002915
DB00887,D002915
DB00903,D002915
DB00999,D002915
DB00180,C565935
DB00218,C565935
DB00221,C565935
DB00277,C565935
DB00332,C565935
DB00394,C565935
DB00440,C565935
DB00471,C565935
DB00535,C565935
DB00537,C565935
DB00549,C565935
DB00588,C565935
DB00620,C565935
DB00635,C565935
DB00651,C565935
DB00668,C565935
DB00716,C565935
DB00744,C565935
DB00764,C565935
DB00816,C565935
DB00852,C565935
DB00871,C565935
DB00938,C565935
DB00959,C565935
DB00983,C565935
DB01001,C565935
DB01003,C565935
DB01064,C565935
DB01137,C565935
DB01222,C565935
DB01223,C565935
DB01234,C565935
DB01291,C565935
DB01364,C565935
DB01410,C565935
DB00776,C565933
DB00794,C565933
DB00909,C565933
DB00996,C565933
DB00380,C565932
DB04216,D001260
DB00563,C538013
DB00635,C538013
DB00993,C538013
DB00007,D001321
DB00107,D001321
DB00176,D001321
DB00215,D001321
DB00246,D001321
DB00289,D001321
DB00313,D001321
DB00334,D001321
DB00360,D001321
DB00370,D001321
DB00421,D001321
DB00422,D001321
DB00434,D001321
DB00472,D001321
DB00490,D001321
DB00502,D001321
DB00566,D001321
DB00571,D001321
DB00574,D001321
DB00575,D001321
DB00674,D001321
DB00704,D001321
DB00734,D001321
DB00877,D001321
DB00915,D001321
DB01018,D001321
DB01043,D001321
DB01065,D001321
DB01104,D001321
DB01132,D001321
DB01175,D001321
DB01202,D001321
DB01238,D001321
DB01242,D001321
DB01592,D001321
DB03322,D001321
DB04786,D001321
DB06678,D001321
DB08966,D001321
DB09210,D001321
DB11133,D001321
DB11868,D001321
DB12537,D001321
DB14089,D001321
DB14513,D001321
DB00330,D009165
DB00951,D009165
DB01045,D009165
DB01082,D009165
DB00221,C565905
DB00277,C565905
DB00332,C565905
DB00384,C565905
DB00471,C565905
DB00651,C565905
DB00695,C565905
DB00816,C565905
DB00871,C565905
DB00880,C565905
DB00887,C565905
DB00903,C565905
DB00983,C565905
DB01222,C565905
DB01223,C565905
DB00973,C537345
DB01586,C535933
DB00126,D008175
DB00136,D008175
DB00171,D008175
DB00197,D008175
DB00201,D008175
DB00242,D008175
DB00257,D008175
DB00262,D008175
DB00277,D008175
DB00290,D008175
DB00295,D008175
DB00305,D008175
DB00307,D008175
DB00309,D008175
DB00317,D008175
DB00328,D008175
DB00361,D008175
DB00412,D008175
DB00441,D008175
DB00445,D008175
DB00515,D008175
DB00523,D008175
DB00530,D008175
DB00531,D008175
DB00537,D008175
DB00541,D008175
DB00544,D008175
DB00553,D008175
DB00554,D008175
DB00563,D008175
DB00605,D008175
DB00619,D008175
DB00650,D008175
DB00675,D008175
DB00773,D008175
DB00927,D008175
DB00928,D008175
DB00958,D008175
DB00982,D008175
DB00995,D008175
DB00997,D008175
DB01065,D008175
DB01109,D008175
DB01169,D008175
DB01181,D008175
DB01206,D008175
DB01222,D008175
DB01223,D008175
DB01229,D008175
DB01234,D008175
DB01248,D008175
DB01262,D008175
DB01645,D008175
DB02546,D008175
DB03568,D008175
DB04216,D008175
DB04725,D008175
DB04960,D008175
DB05294,D008175
DB05424,D008175
DB05524,D008175
DB05983,D008175
DB06005,D008175
DB06199,D008175
DB06246,D008175
DB06755,D008175
DB06774,D008175
DB08831,D008175
DB08916,D008175
DB09110,D008175
DB09201,D008175
DB09256,D008175
DB09298,D008175
DB11651,D008175
DB11672,D008175
DB11689,D008175
DB11716,D008175
DB11828,D008175
DB11841,D008175
DB12116,D008175
DB12328,D008175
DB12736,D008175
DB12870,D008175
DB13069,D008175
DB13178,D008175
DB13853,D008175
DB14001,D008175
DB14003,D008175
DB14104,D008175
DB14183,D008175
DB14476,D008175
DB14482,D008175
DB14484,D008175
DB14490,D008175
DB14981,D008175
DB15404,D008175
DB00257,D002178
DB01026,D002178
DB01099,D002178
DB01110,D002178
DB01167,D002178
DB01427,D002311
DB00380,D002311
DB00380,C565881
DB00583,C536778
DB00380,C538280
DB00963,C538280
DB00214,C535858
DB00232,C535858
DB00384,C535858
DB00421,C535858
DB00436,C535858
DB00524,C535858
DB00594,C535858
DB00695,C535858
DB00808,C535858
DB00819,C535858
DB00860,C535858
DB00880,C535858
DB00887,C535858
DB00903,C535858
DB00999,C535858
DB01197,C535858
DB01234,C535858
DB01406,C535858
DB00563,D002813
DB00188,D002817
DB00541,D002817
DB01268,D002817
DB00286,C565850
DB00624,C565850
DB00655,C565850
DB00717,C565850
DB00783,C565850
DB00977,C565850
DB01185,C565850
DB00157,D003057
DB14128,D003057
DB11672,D003103
DB01219,C565679
DB00165,C565678
DB00252,C565678
DB00313,C565678
DB00396,C565678
DB00555,C565678
DB00593,C565678
DB00653,C565678
DB00754,C565678
DB00776,C565678
DB00794,C565678
DB00819,C565678
DB00829,C565678
DB00906,C565678
DB00909,C565678
DB01080,C565678
DB01174,C565678
DB01202,C565678
DB01320,C565678
DB01351,C565678
DB00434,C565672
DB00536,C565672
DB01174,D003414
DB00624,D003456
DB01420,D003456
DB06710,D003456
DB00035,D003550
DB00143,D003550
DB00159,D003550
DB00203,D003550
DB00319,D003550
DB00355,D003550
DB00419,D003550
DB00448,D003550
DB00479,D003550
DB00537,D003550
DB00549,D003550
DB00563,D003550
DB00641,D003550
DB00684,D003550
DB00803,D003550
DB00828,D003550
DB01050,D003550
DB01115,D003550
DB01132,D003550
DB01165,D003550
DB01586,D003550
DB01611,D003550
DB06151,D003550
DB08820,D003550
DB14479,D003550
DB00847,C535765
DB00847,D003554
DB00859,D003555
DB06823,D003555
DB00125,C535767
DB00136,D003922
DB00682,D003922
DB01956,D003922
DB02709,D003922
DB05073,D003922
DB08907,D003922
DB11293,D003922
DB12647,D003922
DB14377,D003922
DB00444,C565617
DB00541,C565617
DB00563,C565617
DB00620,C565617
DB00635,C565617
DB00694,C565617
DB00762,C565617
DB00987,C565617
DB01008,C565617
DB01073,C565617
DB01177,C565617
DB01234,C565617
DB01254,C565617
DB00390,D004437
DB00167,D001927
DB00215,D001927
DB00380,D001927
DB00433,D001927
DB00734,D001927
DB00167,C565594
DB00215,C565594
DB00433,C565594
DB00734,C565594
DB00380,D004695
DB00424,D004760
DB00475,D004760
DB00572,D004760
DB00747,D004760
DB00771,D004760
DB01174,D004760
DB00302,D005166
DB01185,D005199
DB01698,D005199
DB02709,D005199
DB05073,D005199
DB08804,D005199
DB12449,D005199
DB13586,D005199
DB00328,D005198
DB00583,D005198
DB00635,D005198
DB01390,D005198
DB01956,D005198
DB03811,D005198
DB00163,C565557
DB00419,D005776
DB00682,D005776
DB00419,D005776
DB00682,D005776
DB00419,D005776
DB00682,D005776
DB00563,D006828
DB00917,D006828
DB00692,D001606
DB01148,D001606
DB01210,D001606
DB01225,D001606
DB00163,C536835
DB00178,D006030
DB00492,D006030
DB00519,D006030
DB00638,D006030
DB00722,D006030
DB00881,D006030
DB01390,D006030
DB00240,D005317
DB00337,D005317
DB00547,D005317
DB00563,D005317
DB00596,D005317
DB00635,D005317
DB00741,D005317
DB00764,D005317
DB00846,D005317
DB00993,D005317
DB01234,D005317
DB01260,D005317
DB01359,C535758
DB00262,D006689
DB00290,D006689
DB00309,D006689
DB00361,D006689
DB00428,D006689
DB00441,D006689
DB00444,D006689
DB00445,D006689
DB00515,D006689
DB00531,D006689
DB00541,D006689
DB00563,D006689
DB00570,D006689
DB00635,D006689
DB00650,D006689
DB00773,D006689
DB00791,D006689
DB00851,D006689
DB00860,D006689
DB00888,D006689
DB00959,D006689
DB00987,D006689
DB00997,D006689
DB01008,D006689
DB01042,D006689
DB01073,D006689
DB01168,D006689
DB01181,D006689
DB01204,D006689
DB01206,D006689
DB04572,D006689
DB06179,D006689
DB11648,D006689
DB12832,D006689
DB04789,D006712
DB06756,D006712
DB11256,D006712
DB00601,D006849
DB00695,D006849
DB00819,D006849
DB03793,D020165
DB09269,D020165
DB01174,D006932
DB01174,D007566
DB01219,C565498
DB00281,D010009
DB00379,D010009
DB12052,D010009
DB00165,C565494
DB00313,C565494
DB00555,C565494
DB00653,C565494
DB00754,C565494
DB00819,C565494
DB00909,C565494
DB01202,C565494
DB01320,C565494
DB01351,C565494
DB00635,D000075262
DB00687,D000075262
DB00860,D000075262
DB00126,D012614
DB14482,D012614
DB14484,D012614
DB14490,D012614
DB01119,C537150
DB00624,D005058
DB01185,D005058
DB00153,C565478
DB01070,C565478
DB00755,C538603
DB00819,D011559
DB01586,C535933
DB00806,D007589
DB00459,D010214
DB00250,D007918
DB00608,D007918
DB00845,D007918
DB00860,D007918
DB01041,D007918
DB01045,D007918
DB12025,D007918
DB00328,D006646
DB00482,C565441
DB00541,C565441
DB00563,C565441
DB00762,C565441
DB00987,C565441
DB01008,C565441
DB00928,D054221
DB01262,D054221
DB00262,C565429
DB00290,C565429
DB00444,C565429
DB00541,C565429
DB00563,C565429
DB00619,C565429
DB00631,C565429
DB00635,C565429
DB00694,C565429
DB00987,C565429
DB00997,C565429
DB01033,C565429
DB01073,C565429
DB01177,C565429
DB01181,C565429
DB01204,C565429
DB01254,C565429
DB00653,C565423
DB14500,C537153
DB14513,C537153
DB00981,D013132
DB00563,D010505
DB00972,D010505
DB00993,D010505
DB01394,D010505
DB00126,C567102
DB00152,D017240
DB00583,D017240
DB00635,D017240
DB02745,D017240
DB00186,C536988
DB00211,C536988
DB00321,C536988
DB00404,C536988
DB00472,C536988
DB00540,C536988
DB00545,C536988
DB00687,C536988
DB00715,C536988
DB00788,C536988
DB01050,C536988
DB01104,C536988
DB00334,D009084
DB00555,D009084
DB00734,D009084
DB00334,D009084
DB00555,D009084
DB00734,D009084
DB00334,D009084
DB00555,D009084
DB00734,D009084
DB00334,D009084
DB00555,D009084
DB00734,D009084
DB01219,C537480
DB00091,D009157
DB00545,D009157
DB00733,D009157
DB00993,D009157
DB01122,D009157
DB01400,D009157
DB00307,D009182
DB00531,D009182
DB00563,D009182
DB00570,D009182
DB00635,D009182
DB00888,D009182
DB01234,D009182
DB02546,D009182
DB00242,D055728
DB00480,D055728
DB00635,D055728
DB00791,D055728
DB00860,D055728
DB00987,D055728
DB01005,D055728
DB01008,D055728
DB01041,D055728
DB01042,D055728
DB01262,D055728
DB01406,D055728
DB11697,D055728
DB00050,D009101
DB00136,D009101
DB00188,D009101
DB00262,D009101
DB00282,D009101
DB00309,D009101
DB00399,D009101
DB00441,D009101
DB00480,D009101
DB00481,D009101
DB00482,D009101
DB00515,D009101
DB00531,D009101
DB00541,D009101
DB00563,D009101
DB00635,D009101
DB00675,D009101
DB00682,D009101
DB00720,D009101
DB00755,D009101
DB00773,D009101
DB00860,D009101
DB00877,D009101
DB00928,D009101
DB00959,D009101
DB00987,D009101
DB00997,D009101
DB01008,D009101
DB01030,D009101
DB01041,D009101
DB01042,D009101
DB01095,D009101
DB01167,D009101
DB01168,D009101
DB01169,D009101
DB01177,D009101
DB01211,D009101
DB01229,D009101
DB01234,D009101
DB01248,D009101
DB01262,D009101
DB01593,D009101
DB01698,D009101
DB02709,D009101
DB03068,D009101
DB04572,D009101
DB04786,D009101
DB04942,D009101
DB04960,D009101
DB05003,D009101
DB05073,D009101
DB06179,D009101
DB06412,D009101
DB06448,D009101
DB06774,D009101
DB08889,D009101
DB09199,D009101
DB11467,D009101
DB11648,D009101
DB11663,D009101
DB11672,D009101
DB12025,D009101
DB12802,D009101
DB13811,D009101
DB00313,D020190
DB00819,D020190
DB01068,D020190
DB01202,D020190
DB11868,D020190
DB00273,D020194
DB00794,D020194
DB00909,D020194
DB01068,D020194
DB01202,D020194
DB11868,D020194
DB00564,D009224
DB00819,D009224
DB00564,D009224
DB00819,D009224
DB00281,D010009
DB00379,D010009
DB12052,D010009
DB00279,D009230
DB00451,D009230
DB00091,C535761
DB00635,C535761
DB00993,C535761
DB00436,D009404
DB00695,D009404
DB00808,D009404
DB00880,D009404
DB00887,D009404
DB00903,D009404
DB00104,D044903
DB01119,D044903
DB00188,D009447
DB00197,D009447
DB00309,D009447
DB00482,D009447
DB00515,D009447
DB00531,D009447
DB00541,D009447
DB00586,D009447
DB00762,D009447
DB00773,D009447
DB00851,D009447
DB00853,D009447
DB00947,D009447
DB00958,D009447
DB00982,D009447
DB00997,D009447
DB01008,D009447
DB01030,D009447
DB01042,D009447
DB01169,D009447
DB01181,D009447
DB01262,D009447
DB04572,D009447
DB05220,D009447
DB05482,D009447
DB08865,D009447
DB09110,D009447
DB12257,D009447
DB00419,D052536
DB00419,D052556
DB00636,D052556
DB00242,C537752
DB00537,C537752
DB00928,C537752
DB01167,C537752
DB00490,C536420
DB00091,D012516
DB00188,D012516
DB00282,D012516
DB00445,D012516
DB00515,D012516
DB00531,D012516
DB00541,D012516
DB00563,D012516
DB00630,D012516
DB00650,D012516
DB00661,D012516
DB00762,D012516
DB00773,D012516
DB00822,D012516
DB00958,D012516
DB00970,D012516
DB00997,D012516
DB01042,D012516
DB01169,D012516
DB01181,D012516
DB01229,D012516
DB02656,D012516
DB05482,D012516
DB11869,D012516
DB14063,D012516
DB00153,C535282
DB00282,C536063
DB00268,C538104
DB00323,C538104
DB00376,C538104
DB00387,C538104
DB00392,C538104
DB00413,C538104
DB00424,C538104
DB00494,C538104
DB00589,C538104
DB00714,C538104
DB00989,C538104
DB01037,C538104
DB01173,C538104
DB01186,C538104
DB01235,C538104
DB05271,C538104
DB00104,D010190
DB00126,D010190
DB00136,D010190
DB00188,D010190
DB00197,D010190
DB00227,D010190
DB00262,D010190
DB00266,D010190
DB00293,D010190
DB00305,D010190
DB00361,D010190
DB00428,D010190
DB00441,D010190
DB00482,D010190
DB00515,D010190
DB00526,D010190
DB00530,D010190
DB00531,D010190
DB00541,D010190
DB00544,D010190
DB00584,D010190
DB00605,D010190
DB00650,D010190
DB00675,D010190
DB00682,D010190
DB00755,D010190
DB00762,D010190
DB00773,D010190
DB00822,D010190
DB00847,D010190
DB00851,D010190
DB00853,D010190
DB00945,D010190
DB00970,D010190
DB00997,D010190
DB01050,D010190
DB01101,D010190
DB01143,D010190
DB01169,D010190
DB01181,D010190
DB01206,D010190
DB01248,D010190
DB01262,D010190
DB01590,D010190
DB02342,D010190
DB02509,D010190
DB02546,D010190
DB02709,D010190
DB04115,D010190
DB04741,D010190
DB04743,D010190
DB05073,D010190
DB05076,D010190
DB05383,D010190
DB05482,D010190
DB05767,D010190
DB06155,D010190
DB06555,D010190
DB06774,D010190
DB07352,D010190
DB08895,D010190
DB08911,D010190
DB09257,D010190
DB11457,D010190
DB11672,D010190
DB11716,D010190
DB11969,D010190
DB12116,D010190
DB12647,D010190
DB13950,D010190
DB14060,D010190
DB14183,D010190
DB14482,D010190
DB14484,D010190
DB14490,D010190
DB15289,D010190
DB01241,C564906
DB00424,C564899
DB00969,C564899
DB01113,C564899
DB02509,D054078
DB14183,D054078
DB00167,C564894
DB00215,C564894
DB00433,C564894
DB00734,C564894
DB00158,C538556
DB00160,C537286
DB00236,D011087
DB00261,D011087
DB00791,D011087
DB00888,D011087
DB00945,D011087
DB00987,D011087
DB01005,D011087
DB01008,D011087
DB01254,D011087
DB00328,D053579
DB00191,C564870
DB00273,C564870
DB00397,C564870
DB00501,C564870
DB00865,C564870
DB00937,C564870
DB01083,C564870
DB01105,C564870
DB01156,C564870
DB01577,C564870
DB01579,C564870
DB00328,D011546
DB00136,C562688
DB00146,C562688
DB00153,C562688
DB00169,C562688
DB01070,C562688
DB00126,D011561
DB14001,D011561
DB14003,D011561
DB14476,D011561
DB14482,D011561
DB14484,D011561
DB14490,D011561
DB00203,C564862
DB00374,C564862
DB00559,C564862
DB01088,C564862
DB01240,C564862
DB06268,C564862
DB00163,C564859
DB01083,D012035
DB00169,D015212
DB00244,D015212
DB00338,D015212
DB00352,D015212
DB00537,D015212
DB00563,D015212
DB00635,D015212
DB00741,D015212
DB00744,D015212
DB00795,D015212
DB00860,D015212
DB00916,D015212
DB00993,D015212
DB01014,D015212
DB01033,D015212
DB01109,D015212
DB01220,D015212
DB01222,D015212
DB01234,D015212
DB01250,D015212
DB01285,D015212
DB01296,D015212
DB01698,D015212
DB06005,D015212
DB09221,D015212
DB11672,D015212
DB15398,D015212
DB15404,D015212
DB00262,D008228
DB00290,D008228
DB00444,D008228
DB00541,D008228
DB00563,D008228
DB00987,D008228
DB01073,D008228
DB01204,D008228
DB00776,C564847
DB00794,C564847
DB00909,C564847
DB00996,C564847
DB00126,D012174
DB00166,D012174
DB14001,D012174
DB14003,D012174
DB14476,D012174
DB14482,D012174
DB14484,D012174
DB14490,D012174
DB00188,D018232
DB00541,D018232
DB00563,D018232
DB00851,D018232
DB00997,D018232
DB01042,D018232
DB00357,C535865
DB00787,C535865
DB00563,D012859
DB00585,D012859
DB00860,D012859
DB01085,D012859
DB01390,D012859
DB08804,D012859
DB09019,D012859
DB09154,D012859
DB13853,D012859
DB01393,D016111
DB00882,D053713
DB00290,C563236
DB00515,C563236
DB00563,C563236
DB00570,C563236
DB00773,C563236
DB01181,C563236
DB00692,D013915
DB01148,D013915
DB01210,D013915
DB01225,D013915
DB00279,D006111
DB00389,D006111
DB00451,D006111
DB00550,D006111
DB00571,D006111
DB00635,D006111
DB00763,D006111
DB00860,D006111
DB01436,D006111
DB03322,D006111
DB06715,D006111
DB00242,C536928
DB00255,C536928
DB00262,C536928
DB00282,C536928
DB00307,C536928
DB00399,C536928
DB00445,C536928
DB00515,C536928
DB00541,C536928
DB00544,C536928
DB00552,C536928
DB00563,C536928
DB00570,C536928
DB00619,C536928
DB00635,C536928
DB00642,C536928
DB00694,C536928
DB00755,C536928
DB00762,C536928
DB00773,C536928
DB00848,C536928
DB00851,C536928
DB00853,C536928
DB00860,C536928
DB00958,C536928
DB00959,C536928
DB00987,C536928
DB00997,C536928
DB01005,C536928
DB01008,C536928
DB01030,C536928
DB01073,C536928
DB01101,C536928
DB01143,C536928
DB01169,C536928
DB01181,C536928
DB01234,C536928
DB01248,C536928
DB01254,C536928
DB01259,C536928
DB02546,C536928
DB00348,D020176
DB00348,D020176
DB00348,D020176
DB00162,C567296
DB00136,C562794
DB00146,C562794
DB00153,C562794
DB00169,C562794
DB01070,C562794
DB00136,C535393
DB00163,C535393
DB14001,C535393
DB14003,C535393
DB14476,C535393
DB00035,D056729
DB02709,D014898
DB05073,D014898
DB00152,D020915
DB00165,D006527
DB00252,D006527
DB00859,D006527
DB01235,D006527
DB01593,D006527
DB02520,D006527
DB05088,D006527
DB06824,D006527
DB09130,D006527
DB09322,D006527
DB14487,D006527
DB04839,D007039
DB00324,C536746
DB00755,D014983
DB00635,D000326
DB00216,D020326
DB00273,D020326
DB00320,D020326
DB00373,D020326
DB00434,D020326
DB00571,D020326
DB00669,D020326
DB00696,D020326
DB08907,D003922
DB00490,C564714
DB00678,D020388
DB00959,D020388
DB01956,D020388
DB02709,D020388
DB05073,D020388
DB12618,D020388
DB00007,D001321
DB00107,D001321
DB00176,D001321
DB00215,D001321
DB00246,D001321
DB00289,D001321
DB00313,D001321
DB00334,D001321
DB00360,D001321
DB00370,D001321
DB00421,D001321
DB00422,D001321
DB00434,D001321
DB00472,D001321
DB00490,D001321
DB00502,D001321
DB00566,D001321
DB00571,D001321
DB00574,D001321
DB00575,D001321
DB00674,D001321
DB00704,D001321
DB00734,D001321
DB00877,D001321
DB00915,D001321
DB01018,D001321
DB01043,D001321
DB01065,D001321
DB01104,D001321
DB01132,D001321
DB01175,D001321
DB01202,D001321
DB01238,D001321
DB01242,D001321
DB01592,D001321
DB03322,D001321
DB04786,D001321
DB06678,D001321
DB08966,D001321
DB09210,D001321
DB11133,D001321
DB11868,D001321
DB12537,D001321
DB14089,D001321
DB14513,D001321
DB00126,D003327
DB00166,D003327
DB00175,D003327
DB00264,D003327
DB00270,D003327
DB00295,D003327
DB00343,D003327
DB00373,D003327
DB00381,D003327
DB00401,D003327
DB00489,D003327
DB00571,D003327
DB00590,D003327
DB00622,D003327
DB00627,D003327
DB00636,D003327
DB00641,D003327
DB00661,D003327
DB00727,D003327
DB00758,D003327
DB00841,D003327
DB00883,D003327
DB00945,D003327
DB01023,D003327
DB01029,D003327
DB01076,D003327
DB01095,D003327
DB01115,D003327
DB01241,D003327
DB01580,D003327
DB01599,D003327
DB02709,D003327
DB03322,D003327
DB05073,D003327
DB11251,D003327
DB14063,D003327
DB14482,D003327
DB14484,D003327
DB14490,D003327
DB00776,C564505
DB00794,C564505
DB00909,C564505
DB00996,C564505
DB01202,C564505
DB00334,D020817
DB00734,D020817
DB01255,D020817
DB00007,D001321
DB00107,D001321
DB00176,D001321
DB00215,D001321
DB00246,D001321
DB00289,D001321
DB00313,D001321
DB00334,D001321
DB00360,D001321
DB00370,D001321
DB00421,D001321
DB00422,D001321
DB00434,D001321
DB00472,D001321
DB00490,D001321
DB00502,D001321
DB00566,D001321
DB00571,D001321
DB00574,D001321
DB00575,D001321
DB00674,D001321
DB00704,D001321
DB00734,D001321
DB00877,D001321
DB00915,D001321
DB01018,D001321
DB01043,D001321
DB01065,D001321
DB01104,D001321
DB01132,D001321
DB01175,D001321
DB01202,D001321
DB01238,D001321
DB01242,D001321
DB01592,D001321
DB03322,D001321
DB04786,D001321
DB06678,D001321
DB08966,D001321
DB09210,D001321
DB11133,D001321
DB11868,D001321
DB12537,D001321
DB14089,D001321
DB14513,D001321
DB00007,D001321
DB00107,D001321
DB00176,D001321
DB00215,D001321
DB00246,D001321
DB00289,D001321
DB00313,D001321
DB00334,D001321
DB00360,D001321
DB00370,D001321
DB00421,D001321
DB00422,D001321
DB00434,D001321
DB00472,D001321
DB00490,D001321
DB00502,D001321
DB00566,D001321
DB00571,D001321
DB00574,D001321
DB00575,D001321
DB00674,D001321
DB00704,D001321
DB00734,D001321
DB00877,D001321
DB00915,D001321
DB01018,D001321
DB01043,D001321
DB01065,D001321
DB01104,D001321
DB01132,D001321
DB01175,D001321
DB01202,D001321
DB01238,D001321
DB01242,D001321
DB01592,D001321
DB03322,D001321
DB04786,D001321
DB06678,D001321
DB08966,D001321
DB09210,D001321
DB11133,D001321
DB11868,D001321
DB12537,D001321
DB14089,D001321
DB14513,D001321
DB14872,D000795
DB01026,D056889
DB14104,D056889
DB00191,D015794
DB00397,D015794
DB00865,D015794
DB01083,D015794
DB01105,D015794
DB01577,D015794
DB01579,D015794
DB00338,C580192
DB00501,C580192
DB00585,C580192
DB00604,C580192
DB00635,C580192
DB00804,C580192
DB00860,C580192
DB00863,C580192
DB00927,C580192
DB00035,D018500
DB00328,D018500
DB00421,D018500
DB00436,D018500
DB00465,D018500
DB00564,D018500
DB00594,D018500
DB00999,D018500
DB01009,D018500
DB05134,D018500
DB13023,D018500
DB00035,D003919
DB00380,D056889
DB00302,D006467
DB00136,C562782
DB00146,C562782
DB00153,C562782
DB00169,C562782
DB01070,C562782
DB00136,D053098
DB00153,D053098
DB01436,D053098
DB00465,C536085
DB00586,C536085
DB00445,D008232
DB00563,D008232
DB01204,D008232
DB02709,D008232
DB05073,D008232
DB09053,D008232
DB00273,C567924
DB01080,C567924
DB01174,C564118
DB00281,D010009
DB00379,D010009
DB12052,D010009
DB02520,D007706
DB09130,D007706
DB01017,D005600
DB00678,D020388
DB00959,D020388
DB01956,D020388
DB02709,D020388
DB05073,D020388
DB12618,D020388
DB00437,C562901
DB00706,C562901
DB00988,C562901
DB00286,D016649
DB00655,D016649
DB00783,D016649
DB00977,D016649
DB00434,C536692
DB00536,C536692
DB00281,D010009
DB00379,D010009
DB12052,D010009
DB00682,D017241
DB00758,D017241
DB00806,D017241
DB01219,D017241
DB01234,D017241
DB00268,C564015
DB00323,C564015
DB00376,C564015
DB00387,C564015
DB00392,C564015
DB00413,C564015
DB00424,C564015
DB00494,C564015
DB00589,C564015
DB00714,C564015
DB00989,C564015
DB01037,C564015
DB01173,C564015
DB01186,C564015
DB01235,C564015
DB05271,C564015
DB00136,C564005
DB00146,C564005
DB00153,C564005
DB00169,C564005
DB01070,C564005
DB00346,D011470
DB00457,D011470
DB00590,D011470
DB00706,D011470
DB01162,D011470
DB01216,D011470
DB00148,D020734
DB00190,D020734
DB00245,D020734
DB00248,D020734
DB00268,D020734
DB00323,D020734
DB00328,D020734
DB00334,D020734
DB00363,D020734
DB00376,D020734
DB00387,D020734
DB00392,D020734
DB00413,D020734
DB00424,D020734
DB00490,D020734
DB00494,D020734
DB00503,D020734
DB00575,D020734
DB00589,D020734
DB00699,D020734
DB00714,D020734
DB00809,D020734
DB00810,D020734
DB00843,D020734
DB00915,D020734
DB00949,D020734
DB00988,D020734
DB00989,D020734
DB01026,D020734
DB01037,D020734
DB01065,D020734
DB01068,D020734
DB01119,D020734
DB01173,D020734
