Drug,Drug,similarity
DB00861,DB00444,0.41851931301004397
DB00861,DB00445,0.4248250202526749
DB00861,DB00451,0.431475897
DB00861,DB00461,0.869047619
DB00861,DB00465,0.706896552
DB00861,DB00469,0.868559411
DB00861,DB00480,0.5222866523232765
DB00861,DB00481,0.4204696555369225
DB00861,DB00482,0.5980388139315092
DB00861,DB00499,0.45793517745661755
DB00861,DB00500,0.7125984251968503
DB00861,DB00523,0.4567237033653842
DB00861,DB00537,0.43774953419180584
DB00861,DB00547,0.44153621399841064
DB00861,DB00554,0.8723404255319148
DB00861,DB00559,0.41450580469459414
DB00861,DB00564,0.4024686150819145
DB00861,DB00573,0.744137028
DB00861,DB00586,0.6936848518868765
DB00861,DB00588,0.43998225262976814
DB00861,DB00591,0.41336897313601223
DB00861,DB00596,0.4432045677643912
DB00861,DB00603,0.4136786242461448
DB00861,DB00605,0.5712889238222815
DB00861,DB00608,0.4109873951827845
DB00861,DB00620,0.44313403622589315
DB00861,DB00623,0.43908231074524334
DB00861,DB00635,0.445620677
DB00861,DB00636,0.42609490766288954
DB00861,DB00641,0.40175206655673423
DB00861,DB00655,0.41125830086236537
DB00861,DB00663,0.4442322924297832
DB00861,DB00668,0.48343739185597717
DB00861,DB00675,0.41373713193165224
DB00861,DB00687,0.4299460567243183
DB00861,DB00694,0.4154567117321782
DB00861,DB00712,0.8933333333333332
DB00861,DB00717,0.4131396497314877
DB00861,DB00731,0.4348290500059049
DB00861,DB00741,0.42908837247602144
DB00861,DB00744,0.4931750538507585
DB00861,DB00749,0.7329832722582452
DB00861,DB00755,0.44744630532805724
DB00861,DB00764,0.4412385596476427
DB00861,DB00773,0.4120750371438904
DB00861,DB00784,0.8913362701908957
DB00861,DB00788,0.8602260929168305
DB00861,DB00795,0.4524284941104377
DB00861,DB00814,0.8680555555555555
DB00861,DB00834,0.4539393343891809
DB00861,DB00846,0.43644665737709326
DB00861,DB00860,0.44054286511700785
DB00861,DB00861,1
DB00861,DB00882,0.43350983525841263
DB00861,DB00912,0.43540496343138435
DB00861,DB00928,0.4327313139707672
DB00861,DB00936,0.6751286168996563
DB00861,DB00939,0.7727261237284542
DB00861,DB00945,0.5050839546351048
DB00861,DB00947,0.41502761757807866
DB00861,DB00957,0.40212923490292224
DB00861,DB00959,0.44006562576311653
DB00861,DB00963,0.8882428940568475
DB00861,DB00966,0.46830452852057763
DB00861,DB00977,0.42464452171143513
DB00861,DB00982,0.45834130848153287
DB00861,DB00984,0.43264811891307325
DB00861,DB00991,0.8672936259143155
DB00861,DB00997,0.41621286493789506
DB00861,DB01009,0.8197626778445394
DB00861,DB01013,0.44009259447940563
DB00861,DB01014,0.580904639
DB00861,DB01026,0.44291075
DB00861,DB01029,0.4761591680710225
DB00861,DB01030,0.4125146723339476
DB00861,DB01035,0.4127579436311728
DB00861,DB01039,0.4661632488181086
DB00861,DB01041,0.472257575
DB00861,DB01050,0.6873315213471788
DB00861,DB01063,0.44466262864605266
DB00861,DB01065,0.4264033700432787
DB00861,DB01067,0.4322483320472672
DB00861,DB01070,0.42029311734360836
DB00861,DB01076,0.4192203835494968
DB00861,DB01099,0.44087445572802836
DB00861,DB01118,0.47770913574357216
DB00861,DB01128,0.4540460400705204
DB00861,DB01132,0.4500371042755141
DB00861,DB01136,0.4061280005652743
DB00861,DB01137,0.43848154335467066
DB00861,DB01165,0.43848154335467066
DB00861,DB01169,0.40230289525118534
DB00861,DB01177,0.4257503029670023
DB00861,DB01185,0.41109547484916825
DB00861,DB01204,0.42895358531051353
DB00861,DB01222,0.4375949389959473
DB00861,DB01223,0.47542871827294064
DB00861,DB01234,0.43429656277027195
DB00861,DB01241,0.42220463051613816
DB00861,DB01250,0.4175300854145428
DB00861,DB01254,0.40759280500025064
DB00861,DB01260,0.437905132
DB00861,DB01262,0.4312700616285685
DB00861,DB01268,0.4157926088244172
DB00861,DB01283,0.8865384615384615
DB00861,DB01327,0.4150150430374699
DB00861,DB01394,0.4057381461628767
DB00861,DB01395,0.4257786736163209
DB00861,DB01399,0.8984263233190272
DB00861,DB01406,0.40069729578139207
DB00861,DB01410,0.43613336399503383
DB00861,DB01427,0.440530109
DB00861,DB01628,0.8366514407140128
DB00861,DB02546,0.4377277241044011
DB00861,DB06268,0.42012325369439596
DB00861,DB08804,0.42629699585570996
DB00861,DB08906,0.44490752299631814
DB00863,DB00014,0.43183867159208295
DB00863,DB00035,0.4748718227666842
DB00863,DB00104,0.554916873
DB00863,DB00122,0.4507672944548631
DB00863,DB00131,0.4759482194697995
DB00863,DB00177,0.5036006664779432
DB00863,DB00181,0.4697314428167005
DB00863,DB00186,0.5196648061966415
DB00863,DB00187,0.44796040063012016
DB00863,DB00193,0.5123698055663115
DB00863,DB00201,0.5268117814434564
DB00863,DB00211,0.46698215421522066
DB00863,DB00213,0.429607131
DB00863,DB00216,0.5035231466527715
DB00863,DB00221,0.44854892746923997
DB00863,DB00240,0.48705505672850374
DB00863,DB00245,0.45416270852618856
DB00863,DB00246,0.5773900864964466
DB00863,DB00248,0.5815550993716955
DB00863,DB00253,0.48769462182423867
DB00863,DB00264,0.4596185780325879
DB00863,DB00268,0.5040228457602612
DB00863,DB00270,0.531871252
DB00863,DB00273,0.5148265358250518
DB00863,DB00275,0.5032058685401629
DB00863,DB00277,0.48011243747658044
DB00863,DB00287,0.4240995310336029
DB00863,DB00295,0.4537141115236533
DB00863,DB00313,0.4651532730151011
DB00863,DB00315,0.5533135560558687
DB00863,DB00318,0.4506377367760995
DB00863,DB00321,0.4048627246800843
DB00863,DB00324,0.48716013147650555
DB00863,DB00333,0.44835412682693043
DB00863,DB00334,0.5440744448978512
DB00863,DB00335,0.4567637729685681
DB00863,DB00338,0.482277821
DB00863,DB00342,0.5547434714987686
DB00863,DB00346,0.46185346761349183
DB00863,DB00349,0.5360365784206392
DB00863,DB00353,0.4832816344558259
DB00863,DB00354,0.4046729913816005
DB00863,DB00363,0.5716219844690448
DB00863,DB00366,0.4659631460536537
DB00863,DB00368,0.43801923353441824
DB00863,DB00371,0.5302889939567531
DB00863,DB00376,0.5284063501968994
DB00863,DB00381,0.45265779983434723
DB00863,DB00382,0.489111455
DB00863,DB00387,0.5283628799731681
DB00863,DB00388,0.4567368439699105
DB00863,DB00392,0.5365511580011396
DB00863,DB00393,0.47926495177823863
DB00863,DB00394,0.4895954928203518
DB00863,DB00401,0.5596570911614945
DB00863,DB00404,0.5348080771921379
DB00863,DB00408,0.5831567771908717
DB00863,DB00413,0.5229420715465266
DB00863,DB00424,0.5307304003000212
DB00863,DB00433,0.4293116306717318
DB00863,DB00443,0.4894563616942345
DB00863,DB00448,0.5011086062390514
DB00863,DB00449,0.5082158698189966
DB00863,DB00451,0.4535129223258499
DB00863,DB00454,0.5592766898687592
DB00863,DB00455,0.4370085960518692
DB00863,DB00457,0.45034153158665197
DB00863,DB00470,0.46374856076841237
DB00863,DB00471,0.46885549180256225
DB00863,DB00472,0.40255903775108126
DB00863,DB00475,0.5384289229182468
DB00863,DB00477,0.5606766962426291
DB00863,DB00484,0.4459943341140433
DB00863,DB00490,0.5160759634583637
DB00863,DB00497,0.44765051232773595
DB00863,DB00502,0.549355748
DB00863,DB00508,0.5214275698677636
DB00863,DB00514,0.5005273578542367
DB00863,DB00521,0.46114584347632936
DB00863,DB00559,0.4755194629945268
DB00863,DB00571,0.45326585598663033
DB00863,DB00572,0.5365568758111886
DB00863,DB00575,0.4499223037382382
DB00863,DB00588,0.4876922525650058
DB00863,DB00589,0.5846890743903262
DB00863,DB00590,0.4525366124805017
DB00863,DB00591,0.46642004821515703
DB00863,DB00598,0.44384314769549954
DB00863,DB00604,0.5488029124731135
DB00863,DB00611,0.44404899087770283
DB00863,DB00612,0.4550734123583047
DB00863,DB00620,0.48876383847174015
DB00863,DB00623,0.513426108
DB00863,DB00635,0.4941262028362375
DB00863,DB00637,0.5077656539821668
DB00863,DB00640,0.48021477814225433
DB00863,DB00647,0.4664854417599549
DB00863,DB00651,0.5011182314434816
DB00863,DB00652,0.4267660100755794
DB00863,DB00654,0.4240564513534264
DB00863,DB00659,0.522950073
DB00863,DB00661,0.5135218020176125
DB00863,DB00663,0.4859688817472441
DB00863,DB00668,0.48519132030701423
DB00863,DB00669,0.5482468162952513
DB00863,DB00674,0.4456056361088086
DB00863,DB00678,0.5005712731138516
DB00863,DB00679,0.5350544836773652
DB00863,DB00696,0.5276319704717043
DB00863,DB00704,0.4419307816684909
DB00863,DB00714,0.5252843983699446
DB00863,DB00715,0.4004210925410425
DB00863,DB00733,0.6453036024167216
DB00863,DB00734,0.5808691966861649
DB00863,DB00736,0.4310010219058488
DB00863,DB00741,0.49451999642916106
DB00863,DB00747,0.5314139320022544
DB00863,DB00751,0.5007942226844962
DB00863,DB00764,0.480897376
DB00863,DB00770,0.4438707001739493
DB00863,DB00796,0.4964963714471595
DB00863,DB00800,0.4910503678867965
DB00863,DB00810,0.5395971407142592
DB00863,DB00813,0.4414646079281079
DB00863,DB00816,0.443359486
DB00863,DB00829,0.5326326202924493
DB00863,DB00831,0.453876547
DB00863,DB00834,0.49879289283415956
DB00863,DB00835,0.5324669320901985
DB00863,DB00843,0.4507205960536185
DB00863,DB00844,0.441339427
DB00863,DB00846,0.4875287930293776
DB00863,DB00860,0.49066281178839627
DB00863,DB00863,1
DB00863,DB00876,0.5034326663387824
DB00863,DB00899,0.4512453974918818
DB00863,DB00905,0.47204741782760723
DB00863,DB00917,0.45892358573531533
DB00863,DB00920,0.45599837948434385
DB00863,DB00921,0.4399278307571071
DB00863,DB00929,0.450590605
DB00863,DB00933,0.5482741507344061
DB00863,DB00937,0.40601587347779916
DB00863,DB00938,0.4499027229497181
DB00863,DB00949,0.5272384176893684
DB00863,DB00952,0.5468000232923359
DB00863,DB00953,0.5414791232118764
DB00863,DB00956,0.43976414553309745
DB00863,DB00959,0.489317069
DB00863,DB00960,0.45651438652012516
DB00863,DB00966,0.484945831
DB00863,DB00968,0.5067438395143514
DB00863,DB00983,0.46044309729154537
DB00863,DB00988,0.46394184715911163
DB00863,DB00989,0.658880003
DB00863,DB01001,0.4513511377901227
DB00863,DB01013,0.4907862320095655
DB00863,DB01018,0.44153019966420654
DB00863,DB01023,0.4547574112126062
DB00863,DB01029,0.49205218213519347
DB00863,DB01043,0.5310127408134647
DB00863,DB01062,0.540604066
DB00863,DB01065,0.49790152290188666
DB00863,DB01068,0.5260653960924829
DB00863,DB01069,0.5445766415789964
DB00863,DB01075,0.43794308882221394
DB00863,DB01085,0.5291452266555711
DB00863,DB01113,0.4874820041921035
DB00863,DB01114,0.45480125412938177
DB00863,DB01115,0.5378982498029236
DB00863,DB01118,0.48684280885881925
DB00863,DB01122,0.6214615146064523
DB00863,DB01129,0.4358097512754003
DB00863,DB01136,0.48777183698796694
DB00863,DB01142,0.5585209237371334
DB00863,DB01146,0.5245944809203539
DB00863,DB01156,0.40477945328712855
DB00863,DB01162,0.4565422040280578
DB00863,DB01173,0.5362761733273224
DB00863,DB01174,0.5434722349827231
DB00863,DB01176,0.4251512170343849
DB00863,DB01192,0.43597597390572984
DB00863,DB01193,0.4588134135795297
DB00863,DB01200,0.5691989578131597
DB00863,DB01202,0.4007110432009214
DB00863,DB01203,0.4557552173724167
DB00863,DB01214,0.45527567773047295
DB00863,DB01221,0.497435055
DB00863,DB01222,0.4927119446023455
DB00863,DB01223,0.47872831539206095
DB00863,DB01224,0.5689017388780325
DB00863,DB01231,0.5376284366968246
DB00863,DB01233,0.6769022448479495
DB00863,DB01234,0.479968622
DB00863,DB01235,0.5169060767403225
DB00863,DB01238,0.5768427917888027
DB00863,DB01240,0.4996280553679402
DB00863,DB01244,0.5275612615251425
DB00863,DB01260,0.4912074151005473
DB00863,DB01267,0.5803016454804338
DB00863,DB01351,0.5108084504751553
DB00863,DB01359,0.454552899
DB00863,DB01364,0.6143009579793828
DB00863,DB01400,0.6189203946655911
DB00863,DB01403,0.5342234177256233
DB00863,DB01410,0.4858349959588682
DB00863,DB01623,0.5385910111532444
DB00863,DB04861,0.450132102
DB00863,DB05271,0.5301161540669797
DB00863,DB06196,0.4842380342656674
DB00863,DB06268,0.481742311
DB00863,DB08801,0.44600690001102516
DB00863,DB08906,0.48514583647975446
DB00864,DB00091,0.4875118324570211
DB00864,DB00179,0.40191007158472836
DB00864,DB00230,0.4464412490778873
DB00864,DB00337,0.6159132477562541
DB00864,DB00351,0.40139262684834787
DB00864,DB00393,0.42566533657087396
DB00864,DB00398,0.457671491
DB00864,DB00480,0.5244029154228057
DB00864,DB00499,0.4059842251705526
DB00864,DB00523,0.4214202933224544
DB00864,DB00530,0.45601016829129737
DB00864,DB00593,0.4392546115947065
DB00864,DB00641,0.4036102813514726
DB00864,DB00661,0.4658245852581082
DB00864,DB00668,0.41209016610565424
DB00864,DB00755,0.4141241657882722
DB00864,DB00834,0.4136873629951408
DB00864,DB00864,1
DB00864,DB00912,0.4115344273640525
DB00864,DB00947,0.4036880853713572
DB00864,DB00996,0.48032103171199986
DB00864,DB01050,0.42572418382892524
DB00864,DB01118,0.4019851940074876
DB00864,DB01120,0.4161033393690694
DB00864,DB01128,0.40666258223687873
DB00864,DB01244,0.49438569890649786
DB00864,DB01254,0.4743407124704813
DB00864,DB01259,0.4494811726613426
DB00864,DB01268,0.5073838181435195
DB00864,DB01395,0.40861917701939765
DB00864,DB01590,0.4418210323967422
DB00864,DB04865,0.49101924850161366
DB00864,DB04868,0.4696334630463091
DB00864,DB06287,0.4331183553172148
DB00864,DB08896,0.4000771379392311
DB00865,DB00182,0.4264257477590497
DB00865,DB00191,0.43820226932087847
DB00865,DB00245,0.4809502138723545
DB00865,DB00268,0.43861576329657453
DB00865,DB00285,0.4708277682870185
DB00865,DB00368,0.43014633346753867
DB00865,DB00408,0.42373923992324286
DB00865,DB00422,0.46985751167087214
DB00865,DB00476,0.48466894543118433
DB00865,DB00575,0.4060650029478679
DB00865,DB00668,0.4337012633132143
DB00865,DB00692,0.43113973368839886
DB00865,DB00697,0.401694281
DB00865,DB00715,0.41042723373674317
DB00865,DB00745,0.492582566
DB00865,DB00800,0.4287888509080197
DB00865,DB00865,0.8333333333333334
DB00865,DB00925,0.41842828545139316
DB00865,DB00937,0.5041283173145804
DB00865,DB00968,0.4171092443709245
DB00865,DB01105,0.4785373281412378
DB00865,DB01114,0.47301033408596505
DB00865,DB01142,0.4176923141013211
DB00865,DB01146,0.4995990267379904
DB00865,DB01156,0.43747416211001683
DB00865,DB01175,0.5260734432455664
DB00865,DB01364,0.5226717072477501
DB00865,DB01403,0.41153205845110835
DB00865,DB01576,0.6069983709100023
DB00865,DB01577,0.5625833410798267
DB00865,DB01579,0.4902634609570002
DB00865,DB04844,0.44727006182058915
DB00868,DB00252,0.4998069028083763
DB00868,DB00270,0.4050495915259473
DB00868,DB00280,0.4299633335825572
DB00868,DB00379,0.48680859410084065
DB00868,DB00401,0.4002845412768596
DB00868,DB00527,0.5373842005974029
DB00868,DB00532,0.525589289
DB00868,DB00564,0.47596876368361113
DB00868,DB00661,0.41098793821544466
DB00868,DB00750,0.6754291845493562
DB00868,DB00754,0.5260570931953593
DB00868,DB00776,0.6728643216080402
DB00868,DB00868,0.8333333333333334
DB00868,DB00907,0.44850239258526764
DB00868,DB00908,0.45597838623332937
DB00868,DB01035,0.46290806358570596
DB00868,DB01182,0.5112560723082183
DB00868,DB01195,0.5406589923135531
DB00868,DB01228,0.6886132315521628
DB00868,DB01320,0.6740107913669066
DB00869,DB00232,0.6359491507958149
DB00869,DB00310,0.47683541289485937
DB00869,DB00436,0.41166811228026234
DB00869,DB00695,0.5392028814436919
DB00869,DB00819,0.722969826
DB00869,DB00869,1
DB00869,DB00880,0.5536934409409956
DB00869,DB00999,0.41752968358385867
DB00869,DB01144,0.8611647525629899
DB00869,DB01194,0.8957711924902737
DB00871,DB00182,0.5231624171773034
DB00871,DB00187,0.4402784128937121
DB00871,DB00195,0.6694201101928375
DB00871,DB00221,0.697408326
DB00871,DB00248,0.41322958318581504
DB00871,DB00264,0.6774846263218698
DB00871,DB00335,0.676699227
DB00871,DB00368,0.5341380443402098
DB00871,DB00373,0.6502429900480378
DB00871,DB00397,0.5857506195196812
DB00871,DB00449,0.5640491698158618
DB00871,DB00489,0.6244833344165963
DB00871,DB00521,0.6841259925457787
DB00871,DB00571,0.6469093546749138
DB00871,DB00598,0.6025275678653531
DB00871,DB00612,0.6703039485766759
DB00871,DB00668,0.4265874947949098
DB00871,DB00816,0.6991823869278835
DB00871,DB00871,0.8333333333333334
DB00871,DB00925,0.4778394379540585
DB00871,DB00938,0.6817288801571709
DB00871,DB00960,0.6482509278642227
DB00871,DB00983,0.6907356948228883
DB00871,DB01001,0.737037037
DB00871,DB01064,0.5065416926109837
DB00871,DB01151,0.5343685521356248
DB00871,DB01182,0.4175031114242332
DB00871,DB01193,0.6710318580438402
DB00871,DB01203,0.682951038
DB00871,DB01210,0.6826500372001368
DB00871,DB01214,0.6694201101928375
DB00871,DB01291,0.7076696692757297
DB00871,DB01359,0.6365598017649075
DB00871,DB04861,0.6597429634720803
DB00876,DB00014,0.474402648
DB00876,DB00035,0.5131027507856799
DB00876,DB00104,0.5122026246418658
DB00876,DB00131,0.46083074704610083
DB00876,DB00177,0.8842917251051894
DB00876,DB00178,0.5399865645479692
DB00876,DB00181,0.5047891010796227
DB00876,DB00186,0.4956634092760392
DB00876,DB00187,0.5137342496946079
DB00876,DB00193,0.49727225126699287
DB00876,DB00201,0.4935308431233035
DB00876,DB00211,0.5097181765580858
DB00876,DB00216,0.5226146849266357
DB00876,DB00221,0.4942301510240413
DB00876,DB00240,0.47506833444060786
DB00876,DB00245,0.5177158671563306
DB00876,DB00246,0.5546489202596309
DB00876,DB00248,0.5203867964681804
DB00876,DB00253,0.47152176193860623
DB00876,DB00264,0.49999393527539465
DB00876,DB00268,0.5504079087947172
DB00876,DB00270,0.475227831
DB00876,DB00273,0.479288947
DB00876,DB00275,0.882973944
DB00876,DB00277,0.4609569628343478
DB00876,DB00287,0.45671627245885144
DB00876,DB00295,0.5127676335200857
DB00876,DB00315,0.5109573597760617
DB00876,DB00318,0.5122026314311835
DB00876,DB00321,0.4056983641836543
DB00876,DB00324,0.4742383489750952
DB00876,DB00333,0.49012779257645694
DB00876,DB00334,0.5265866060492431
DB00876,DB00335,0.5017225940415774
DB00876,DB00342,0.5252140059942493
DB00876,DB00346,0.5113582091196441
DB00876,DB00349,0.5050403144098988
DB00876,DB00353,0.5359927208150218
DB00876,DB00354,0.4887975732484115
DB00876,DB00361,0.40335814138736303
DB00876,DB00363,0.5637804188655146
DB00876,DB00366,0.49203666825472075
DB00876,DB00368,0.47295698857236107
DB00876,DB00371,0.474144787
DB00876,DB00376,0.5150284956715762
DB00876,DB00381,0.4676991184594253
DB00876,DB00387,0.5151837528521833
DB00876,DB00388,0.5053821266633727
DB00876,DB00392,0.5355010843999032
DB00876,DB00393,0.48772861697274683
DB00876,DB00394,0.47934115049528586
DB00876,DB00398,0.48456030636287367
DB00876,DB00401,0.4765874334857019
DB00876,DB00404,0.5081428021288453
DB00876,DB00408,0.5554477748473966
DB00876,DB00413,0.5267337102830286
DB00876,DB00424,0.517225958
DB00876,DB00433,0.5181124463608392
DB00876,DB00443,0.4776678099412707
DB00876,DB00448,0.4121537607511397
DB00876,DB00449,0.4831033836865182
DB00876,DB00451,0.4841768883130848
DB00876,DB00454,0.554289909
DB00876,DB00455,0.5021532327718273
DB00876,DB00457,0.5327680342988567
DB00876,DB00470,0.4936694611408233
DB00876,DB00471,0.5394730268407179
DB00876,DB00475,0.5050403144098988
DB00876,DB00477,0.5508987128965043
DB00876,DB00484,0.5177583749157249
DB00876,DB00490,0.49925344744035155
DB00876,DB00492,0.5137439896864862
DB00876,DB00497,0.4917397174043883
DB00876,DB00502,0.5829608277926922
DB00876,DB00508,0.5336626979328106
DB00876,DB00514,0.451059914
DB00876,DB00519,0.5184807987711214
DB00876,DB00521,0.504593089
DB00876,DB00541,0.4105610932015585
DB00876,DB00542,0.5377749218388294
DB00876,DB00559,0.5507884649568832
DB00876,DB00571,0.5040361072736955
DB00876,DB00572,0.5182542265527639
DB00876,DB00575,0.5220840788001051
DB00876,DB00584,0.5206806577856818
DB00876,DB00588,0.480346522
DB00876,DB00589,0.5330877586586019
DB00876,DB00590,0.5247651336857763
DB00876,DB00591,0.48701532334919134
DB00876,DB00598,0.5110419310842929
DB00876,DB00604,0.5196582185911358
DB00876,DB00611,0.5192894434826731
DB00876,DB00612,0.4980458967639443
DB00876,DB00620,0.4763590712369897
DB00876,DB00623,0.5250876597989321
DB00876,DB00635,0.48884107060014764
DB00876,DB00637,0.5531939995357527
DB00876,DB00640,0.48843071666885396
DB00876,DB00641,0.41861279833053433
DB00876,DB00647,0.5138005471454467
DB00876,DB00651,0.5386600880406062
DB00876,DB00652,0.45537532
DB00876,DB00654,0.4566948917801434
DB00876,DB00659,0.5118626009777424
DB00876,DB00661,0.47671553783139037
DB00876,DB00663,0.473846663
DB00876,DB00668,0.5249193951142357
DB00876,DB00669,0.5037187675927182
DB00876,DB00678,0.8897435897435897
DB00876,DB00679,0.540271619
DB00876,DB00696,0.5448785687797535
DB00876,DB00699,0.47885245901639334
DB00876,DB00704,0.5149335499410879
DB00876,DB00714,0.5551422023144055
DB00876,DB00722,0.522037361
DB00876,DB00734,0.5320037983451528
DB00876,DB00741,0.47717970207317983
DB00876,DB00747,0.5122339847756873
DB00876,DB00751,0.51670637
DB00876,DB00764,0.48318566347700903
DB00876,DB00770,0.4615327294200597
DB00876,DB00790,0.5395890351111824
DB00876,DB00796,0.8698317650413459
DB00876,DB00800,0.5366544995886476
DB00876,DB00810,0.4904897862664452
DB00876,DB00813,0.5085174413443825
DB00876,DB00816,0.4854174001354095
DB00876,DB00820,0.4068802486113428
DB00876,DB00829,0.5068682463804334
DB00876,DB00831,0.5217845276838247
DB00876,DB00834,0.5035455674426209
DB00876,DB00835,0.5210224077176174
DB00876,DB00843,0.4015170393879935
DB00876,DB00844,0.5159862301300365
DB00876,DB00846,0.4698453613329389
DB00876,DB00860,0.48118847397114867
DB00876,DB00863,0.5034326663387824
DB00876,DB00876,1
DB00876,DB00881,0.5306063183593275
DB00876,DB00899,0.5268534159198228
DB00876,DB00905,0.46971512319334136
DB00876,DB00917,0.476821027
DB00876,DB00920,0.4857281608151567
DB00876,DB00921,0.5125823706927094
DB00876,DB00924,0.4022725099814391
DB00876,DB00929,0.46074966963970687
DB00876,DB00933,0.5598029751653464
DB00876,DB00938,0.5084584147310144
DB00876,DB00949,0.5276119654815865
DB00876,DB00952,0.5092441577616548
DB00876,DB00953,0.4848467637417872
DB00876,DB00956,0.49979118227316116
DB00876,DB00959,0.4769043318476815
DB00876,DB00960,0.4987532001936125
DB00876,DB00966,0.6116075401006908
DB00876,DB00968,0.51386748
DB00876,DB00983,0.5127383170185752
DB00876,DB00988,0.488529748
DB00876,DB00991,0.40043504192809504
DB00876,DB00998,0.4206344424705035
DB00876,DB01001,0.4942103524347137
DB00876,DB01009,0.4024908943803828
DB00876,DB01013,0.47814463050177336
DB00876,DB01018,0.5089276927513421
DB00876,DB01023,0.47823251848466364
DB00876,DB01029,0.6077306301316988
DB00876,DB01043,0.5176957695149694
DB00876,DB01050,0.4242262131865277
DB00876,DB01062,0.5308461864071835
DB00876,DB01065,0.4949164379620887
DB00876,DB01068,0.49608826160595304
DB00876,DB01069,0.5328658843039221
DB00876,DB01075,0.46693081024996835
DB00876,DB01085,0.5052789875694055
DB00876,DB01106,0.4128721076913184
DB00876,DB01114,0.5019051921663181
DB00876,DB01115,0.4809088468591048
DB00876,DB01118,0.5081900624541674
DB00876,DB01136,0.4993749124420035
DB00876,DB01142,0.5234683286603913
DB00876,DB01146,0.5306898248848007
DB00876,DB01162,0.5180326050586957
DB00876,DB01173,0.5537871849042145
DB00876,DB01174,0.4949923734210017
DB00876,DB01176,0.4698086926975067
DB00876,DB01192,0.5033776962755464
DB00876,DB01193,0.509212657
DB00876,DB01197,0.4859377028161056
DB00876,DB01200,0.53187627
DB00876,DB01203,0.5002318627723973
DB00876,DB01214,0.4962562618863591
DB00876,DB01221,0.4758284519665113
DB00876,DB01222,0.47784104823097784
DB00876,DB01223,0.46447314943959944
DB00876,DB01224,0.5648874233073146
DB00876,DB01231,0.5420679761763708
DB00876,DB01233,0.5526017077425279
DB00876,DB01234,0.45807237878100787
DB00876,DB01235,0.5305362942713544
DB00876,DB01238,0.5450142971796296
DB00876,DB01240,0.537640702
DB00876,DB01244,0.5124220862866768
DB00876,DB01260,0.47458337694051966
DB00876,DB01267,0.5333897959644981
DB00876,DB01268,0.42272834109692553
DB00876,DB01351,0.4453094810960773
DB00876,DB01359,0.4987385855671797
DB00876,DB01364,0.5133960967607681
DB00876,DB01394,0.40676081275714004
DB00876,DB01403,0.5592981636708175
DB00876,DB01410,0.47482079384460335
DB00876,DB01623,0.5487449570315749
DB00876,DB04861,0.5078583940350645
DB00876,DB05271,0.5542124724430614
DB00876,DB06196,0.5097557662039421
DB00876,DB06268,0.5493583137410681
DB00876,DB08801,0.4839265729013787
DB00876,DB08906,0.48327766956906465
DB00880,DB00232,0.6266004153474052
DB00880,DB00310,0.5097067040187093
DB00880,DB00436,0.4820177264437893
DB00880,DB00524,0.48455786563885234
DB00880,DB00695,0.6087251658723484
DB00880,DB00808,0.4800758744163442
DB00880,DB00869,0.5536934409409956
DB00880,DB00880,0.8333333333333334
DB00880,DB00999,0.556023906
DB00880,DB01144,0.582107449
DB00880,DB01194,0.539567381
DB00881,DB00177,0.5431900076908567
DB00881,DB00178,0.8517336065918996
DB00881,DB00275,0.524214831
DB00881,DB00492,0.8768263676520557
DB00881,DB00519,0.9188976377952757
DB00881,DB00542,0.9318432671081679
DB00881,DB00584,0.9402454780361756
DB00881,DB00641,0.42323587175929217
DB00881,DB00678,0.522371447
DB00881,DB00691,0.6978375248479317
DB00881,DB00722,0.9037854889589906
DB00881,DB00790,0.696346007
DB00881,DB00796,0.5256006038162376
DB00881,DB00876,0.5306063183593275
DB00881,DB00881,1
DB00881,DB00966,0.4882219769642626
DB00881,DB01029,0.5003759667457947
DB00881,DB01197,0.5554415514822552
DB00882,DB00131,0.4340150739157618
DB00882,DB00136,0.44879276297213133
DB00882,DB00146,0.4474049570225544
DB00882,DB00153,0.44860633096824526
DB00882,DB00159,0.4487227788463027
DB00882,DB00169,0.4479092998046826
DB00882,DB00180,0.4366066398025952
DB00882,DB00210,0.5154835606609983
DB00882,DB00216,0.420884424
DB00882,DB00218,0.4320822270044837
DB00882,DB00227,0.44878693049878954
DB00882,DB00240,0.43667750901346647
DB00882,DB00242,0.40319714216564556
DB00882,DB00244,0.4102188085650744
DB00882,DB00253,0.43372090126392876
DB00882,DB00255,0.5931351904702047
DB00882,DB00257,0.43036792164126747
DB00882,DB00276,0.4012385406445242
DB00882,DB00277,0.44204154477455476
DB00882,DB00279,0.4315992767314885
DB00882,DB00286,0.588319797
DB00882,DB00304,0.5984533896781193
DB00882,DB00307,0.4658835725309293
DB00882,DB00313,0.4274190207441419
DB00882,DB00324,0.4363416516612437
DB00882,DB00328,0.4493981384593993
DB00882,DB00351,0.4460705709695034
DB00882,DB00367,0.5942962391324175
DB00882,DB00374,0.41688902185686455
DB00882,DB00380,0.4112678620521064
DB00882,DB00385,0.416298183
DB00882,DB00393,0.40438228332202986
DB00882,DB00394,0.4426340153511583
DB00882,DB00396,0.5570315404583726
DB00882,DB00412,0.45833402243615495
DB00882,DB00421,0.45109307268247506
DB00882,DB00434,0.41559335969844086
DB00882,DB00443,0.43691905490718624
DB00882,DB00444,0.4181094179884008
DB00882,DB00445,0.4398916271542774
DB00882,DB00451,0.437368546
