Drug,Disease
DB00277,D007410
DB00451,D007410
DB00500,D007410
DB00656,D007410
DB00313,D007410
DB01175,D007410
DB00358,D007410
DB00734,D007410
DB00678,D007410
DB01645,D007410
DB00936,D007410
DB01200,D020300
DB01212,D020300
DB00446,D020300
DB00537,D020300
DB00907,D020300
DB00987,D020300
DB01234,D020300
DB00199,D020300
DB00741,D020300
DB01050,D020300
DB00328,D020300
DB00563,D020300
DB00860,D020300
DB00635,D020300
DB01045,D020300
DB00795,D020300
DB00440,D020300
DB00555,D019586
DB00564,D019586
DB00537,D019586
DB00987,D019586
DB00586,D019586
DB00199,D019586
DB01050,D019586
DB00563,D019586
DB00959,D019586
DB00788,D019586
DB00554,D019586
DB00635,D019586
DB00863,D019586
DB01045,D019586
DB00795,D019586
DB00605,D019586
DB00500,D019586
DB00440,D019586
DB00927,D019586
DB00361,D007431
DB00441,D007431
DB00317,D007431
DB00398,D007431
DB00619,D007431
DB00530,D007431
DB00945,D007431
DB00997,D007431
DB00977,D007431
DB00773,D007431
DB00554,D007431
DB01229,D007431
DB00877,D007431
DB00316,D007511
DB00608,D007511
DB00501,D007511
DB00281,D007511
DB03783,D007511
DB00635,D007511
DB00863,D007511
DB00795,D007511
DB00495,D007511
DB00927,D007511
DB00549,D002546
DB00796,D002546
DB00471,D002546
DB00203,D002546
DB01076,D002546
DB00285,D002546
DB00316,D002546
DB00819,D002546
DB00321,D002546
DB00945,D002546
DB00201,D002546
DB00564,D002546
DB00477,D002546
DB00907,D002546
DB00255,D002546
DB00320,D002546
DB01075,D002546
DB01184,D002546
DB00696,D002546
DB00813,D002546
DB01050,D002546
DB00458,D002546
DB00328,D002546
DB01065,D002546
DB01043,D002546
DB00264,D002546
DB01183,D002546
DB00788,D002546
DB00627,D002546
DB00571,D002546
DB00811,D002546
DB00140,D002546
DB00675,D002546
DB00656,D002546
DB00313,D002546
DB00570,D002546
DB00715,D002546
DB00669,D002546
DB00678,D002546
DB01104,D002546
DB01136,D007565
DB00555,D007565
DB00519,D007565
DB00334,D007565
DB00533,D007565
DB01224,D007565
DB00285,D007565
DB00915,D007565
DB01118,D007565
DB00321,D007565
DB00182,D007565
DB00810,D007565
DB01200,D007565
DB00490,D007565
DB00201,D007565
DB00564,D007565
DB00477,D007565
DB00501,D007565
DB00537,D007565
DB00882,D007565
DB01242,D007565
DB00575,D007565
DB00363,D007565
DB00907,D007565
DB00829,D007565
DB01396,D007565
DB01075,D007565
DB01184,D007565
DB00584,D007565
DB00199,D007565
DB00472,D007565
DB00875,D007565
DB00623,D007565
DB00502,D007565
DB01235,D007565
DB00227,D007565
DB00934,D007565
DB01065,D007565
DB01043,D007565
DB01577,D007565
DB00295,D007565
DB01183,D007565
DB00184,D007565
DB01595,D007565
DB01174,D007565
DB00252,D007565
DB01100,D007565
DB00571,D007565
DB00206,D007565
DB00428,D007565
DB00675,D007565
DB00470,D007565
DB01623,D007565
DB00656,D007565
DB00755,D007565
DB00831,D007565
DB00313,D007565
DB00541,D007565
DB01175,D007565
DB00734,D007565
DB00740,D007565
DB00641,D007565
DB01104,D007565
DB00441,D041781
DB01095,D041781
DB01248,D041781
DB00482,D041781
DB01394,D041781
DB00987,D041781
DB01234,D041781
DB00997,D041781
DB00773,D041781
DB00563,D041781
DB00959,D041781
DB00252,D041781
DB00860,D041781
DB00635,D041781
DB01138,D041781
DB00675,D041781
DB00755,D041781
DB00541,D041781
DB00917,D041781
DB01177,D041781
DB01229,D041781
DB01211,D041781
DB00877,D041781
DB00555,D007634
DB00316,D007634
DB01212,D007634
DB00907,D007634
DB01394,D007634
DB00586,D007634
DB00773,D007634
DB00333,D007634
DB00500,D007634
DB00313,D007634
DB00915,D007674
DB00514,D007674
DB01235,D007674
DB00959,D007674
DB01204,D007674
DB00704,D007674
DB00860,D007674
DB00635,D007674
DB00908,D007674
DB00242,D007674
DB00619,D007676
DB00321,D007676
DB00945,D007676
DB00201,D007676
DB00907,D007676
DB01234,D007676
DB00829,D007676
DB00320,D007676
DB00280,D007676
DB00254,D007676
DB00584,D007676
DB00712,D007676
DB00502,D007676
DB00227,D007676
DB00211,D007676
DB00295,D007676
DB01183,D007676
DB01115,D007676
DB00635,D007676
DB00468,D007676
DB00605,D007676
DB00755,D007676
DB00313,D007676
DB00570,D007676
DB00541,D007676
DB00175,D007676
DB01229,D007676
DB00641,D007676
DB00334,D007680
DB00321,D007680
DB01242,D007680
DB00907,D007680
DB01151,D007680
DB00829,D007680
DB00584,D007680
DB00502,D007680
DB00295,D007680
DB00252,D007680
DB01069,D007680
DB00917,D007680
DB00834,D007680
DB00734,D007680
DB00945,D007681
DB01242,D007681
DB00363,D007681
DB00829,D007681
DB01221,D007681
DB00281,D007681
DB00563,D007681
DB00295,D007681
DB01183,D007681
DB01595,D007681
DB00313,D007681
DB00541,D007681
DB01175,D007681
DB00834,D007681
DB01149,D007683
DB00334,D007683
DB00285,D007683
DB00915,D007683
DB01200,D007683
DB00477,D007683
DB00575,D007683
DB00363,D007683
DB00907,D007683
DB00829,D007683
DB01075,D007683
DB01184,D007683
DB00668,D007683
DB00813,D007683
DB00623,D007683
DB00502,D007683
DB01221,D007683
DB01235,D007683
DB01577,D007683
DB00563,D007683
DB00968,D007683
DB00683,D007683
DB00295,D007683
DB01183,D007683
DB00788,D007683
DB00627,D007683
DB01337,D007683
DB00925,D007683
DB00457,D007683
DB00571,D007683
DB00206,D007683
DB01037,D007683
DB00277,D007683
DB01623,D007683
DB00656,D007683
DB00831,D007683
DB00313,D007683
DB01175,D007683
DB00802,D007683
DB00176,D007683
DB00715,D007683
DB00734,D007683
DB00564,D007859
DB00575,D007859
DB00907,D007859
DB00813,D007859
DB00472,D007859
DB01235,D007859
DB00281,D007859
DB01043,D007859
DB00563,D007859
DB00295,D007859
DB01183,D007859
DB01337,D007859
DB00252,D007859
DB01104,D007859
DB01118,D053609
DB00608,D053609
DB00537,D053609
DB00907,D053609
DB01394,D053609
DB01234,D053609
DB00741,D053609
DB00959,D053609
DB00184,D053609
DB01337,D053609
DB00860,D053609
DB00635,D053609
DB04216,D053609
DB01045,D053609
DB00624,D053609
DB00759,D053609
DB00541,D053609
DB00115,D053609
DB00495,D053609
DB00834,D053609
DB00361,D007938
DB00441,D007938
DB01095,D007938
DB01248,D007938
DB00334,D007938
DB00439,D007938
DB00412,D007938
DB00203,D007938
DB01098,D007938
DB01076,D007938
DB00973,D007938
DB01118,D007938
DB00443,D007938
DB01393,D007938
DB00887,D007938
DB00201,D007938
DB00446,D007938
DB00608,D007938
DB01114,D007938
DB00477,D007938
DB00537,D007938
DB01394,D007938
DB01234,D007938
DB00829,D007938
DB00586,D007938
DB00343,D007938
DB00668,D007938
DB00544,D007938
DB00623,D007938
DB00158,D007938
DB00741,D007938
DB01050,D007938
DB00458,D007938
DB01026,D007938
DB00281,D007938
DB00227,D007938
DB01043,D007938
DB00563,D007938
DB00968,D007938
DB00959,D007938
DB01400,D007938
DB00627,D007938
DB01337,D007938
DB01174,D007938
DB00252,D007938
DB00860,D007938
DB00635,D007938
DB01035,D007938
DB00571,D007938
DB01103,D007938
DB00811,D007938
DB01045,D007938
DB00605,D007938
DB00382,D007938
DB00656,D007938
DB00313,D007938
DB00570,D007938
DB00495,D007938
DB00917,D007938
DB01165,D007938
DB01241,D007938
DB01175,D007938
DB00175,D007938
DB01229,D007938
DB00641,D007938
DB00877,D007938
DB00973,D015451
DB00887,D015451
DB00608,D015451
DB00514,D015451
DB00997,D015451
DB01204,D015451
DB00675,D015451
DB00313,D015451
DB00175,D015451
DB00749,D015451
DB01098,D007945
DB01224,D007945
DB01193,D007945
DB00608,D007945
DB00907,D007945
DB01234,D007945
DB00199,D007945
DB00959,D007945
DB01400,D007945
DB00252,D007945
DB00860,D007945
DB00635,D007945
DB01035,D007945
DB01182,D007945
DB00811,D007945
DB00661,D007945
DB01165,D007945
DB00175,D007945
DB00641,D007945
DB01104,D007945
DB00537,D015464
DB00363,D015464
DB00987,D015464
DB01234,D015464
DB00773,D015464
DB01204,D015464
DB00860,D015464
DB00755,D015464
DB00313,D015464
DB00495,D015464
DB01177,D015464
DB01136,D015470
DB01095,D015470
DB01248,D015470
DB00796,D015470
DB00203,D015470
DB00177,D015470
DB01224,D015470
DB00316,D015470
DB00640,D015470
DB01118,D015470
DB00182,D015470
DB00276,D015470
DB00201,D015470
DB01212,D015470
DB00608,D015470
DB00477,D015470
DB00363,D015470
DB00907,D015470
DB00694,D015470
DB01234,D015470
DB00829,D015470
DB00586,D015470
DB01396,D015470
DB00390,D015470
DB00343,D015470
DB00997,D015470
DB00584,D015470
DB00668,D015470
DB00813,D015470
DB00544,D015470
DB00458,D015470
DB01221,D015470
DB01009,D015470
DB01065,D015470
DB01577,D015470
DB00563,D015470
DB00959,D015470
DB00264,D015470
DB01204,D015470
DB00184,D015470
DB00368,D015470
DB00812,D015470
DB00252,D015470
DB00457,D015470
DB00860,D015470
DB00635,D015470
DB00571,D015470
DB04216,D015470
DB00206,D015470
DB00421,D015470
DB00277,D015470
DB00755,D015470
DB00661,D015470
DB00541,D015470
DB00495,D015470
DB01165,D015470
DB00445,D015470
DB01177,D015470
DB01229,D015470
DB00178,D015470
DB00734,D015470
DB00361,D015473
DB01136,D015473
DB00519,D015473
DB00758,D015473
DB00441,D015473
DB01132,D015473
DB01095,D015473
DB00966,D015473
DB00559,D015473
DB00412,D015473
DB00533,D015473
DB00482,D015473
DB00203,D015473
DB01098,D015473
DB00177,D015473
DB01076,D015473
DB00316,D015473
DB01118,D015473
DB00182,D015473
DB00945,D015473
DB00443,D015473
DB01393,D015473
DB01200,D015473
DB00921,D015473
DB00201,D015473
DB00564,D015473
DB00882,D015473
DB00575,D015473
DB00907,D015473
DB01234,D015473
DB00586,D015473
DB00255,D015473
DB00320,D015473
DB00343,D015473
DB00280,D015473
DB00997,D015473
DB00584,D015473
DB00668,D015473
DB00696,D015473
DB00199,D015473
DB00783,D015473
DB00286,D015473
DB00773,D015473
DB00544,D015473
DB01050,D015473
DB00458,D015473
DB00281,D015473
DB01065,D015473
DB00333,D015473
DB01577,D015473
DB00959,D015473
DB00264,D015473
DB00295,D015473
DB01183,D015473
DB00788,D015473
DB00627,D015473
DB00184,D015473
DB01115,D015473
DB00368,D015473
DB01580,D015473
DB00925,D015473
DB00554,D015473
DB00860,D015473
DB00635,D015473
DB01035,D015473
DB00571,D015473
DB04216,D015473
DB00206,D015473
DB00421,D015473
DB01138,D015473
DB00675,D015473
DB00373,D015473
DB00755,D015473
DB00661,D015473
DB00570,D015473
DB00541,D015473
DB00115,D015473
DB00445,D015473
DB01175,D015473
DB00401,D015473
DB00175,D015473
DB01229,D015473
DB00178,D015473
DB00669,D015473
DB00678,D015473
DB00641,D015473
DB01645,D015473
DB00877,D015473
DB01388,D015473
DB00790,D015473
DB01136,D007964
DB01118,D007964
DB00321,D007964
DB00182,D007964
DB00564,D007964
DB00363,D007964
DB00907,D007964
DB00694,D007964
DB01151,D007964
DB00988,D007964
DB00997,D007964
DB00668,D007964
DB00544,D007964
DB00712,D007964
DB00502,D007964
DB00458,D007964
DB00968,D007964
DB00959,D007964
DB00264,D007964
DB00252,D007964
DB00860,D007964
DB00635,D007964
DB01035,D007964
DB00863,D007964
DB00795,D007964
DB00624,D007964
DB00759,D007964
DB00755,D007964
DB00495,D007964
DB01177,D007964
DB00669,D007964
DB00349,D056784
DB00555,D056784
DB01149,D056784
DB00441,D056784
DB00334,D056784
DB01224,D056784
DB00285,D056784
DB00316,D056784
DB00915,D056784
DB01118,D056784
DB00321,D056784
DB00443,D056784
DB00810,D056784
DB01200,D056784
DB00490,D056784
DB00564,D056784
DB00477,D056784
DB00501,D056784
DB00537,D056784
DB01242,D056784
DB00575,D056784
DB00363,D056784
DB01151,D056784
DB01234,D056784
DB00514,D056784
DB00829,D056784
DB00586,D056784
DB01142,D056784
DB00199,D056784
DB00813,D056784
DB00472,D056784
DB00502,D056784
DB00458,D056784
DB01221,D056784
DB01235,D056784
DB00281,D056784
DB00934,D056784
DB01043,D056784
DB00333,D056784
DB00683,D056784
DB00295,D056784
DB01183,D056784
DB00184,D056784
DB01115,D056784
DB00925,D056784
DB00252,D056784
DB00457,D056784
DB01035,D056784
DB01069,D056784
DB01182,D056784
DB00571,D056784
DB00206,D056784
DB00382,D056784
DB00451,D056784
DB00656,D056784
DB00440,D056784
DB00313,D056784
DB00661,D056784
DB00115,D056784
DB01175,D056784
DB00927,D056784
DB00802,D056784
DB00358,D056784
DB00176,D056784
DB00175,D056784
DB00715,D056784
DB01104,D056784
DB00334,D007970
DB00182,D007970
DB01393,D007970
DB00363,D007970
DB01394,D007970
DB00586,D007970
DB04077,D007970
DB00502,D007970
DB00227,D007970
DB00333,D007970
DB01577,D007970
DB00635,D007970
DB01069,D007970
DB00277,D007970
DB00641,D007970
DB01149,D017880
DB00197,D017880
DB01076,D017880
DB01118,D017880
DB01393,D017880
DB00921,D017880
DB00564,D017880
DB01234,D017880
DB00997,D017880
DB00472,D017880
DB00281,D017880
DB00227,D017880
DB00252,D017880
DB00860,D017880
DB00635,D017880
DB01035,D017880
DB00396,D017880
DB00755,D017880
DB01241,D017880
DB00175,D017880
DB01211,D017880
DB00641,D017880
DB00921,D008064
DB00575,D008064
DB01151,D008064
DB00333,D008064
DB00295,D008064
DB01183,D008064
DB00704,D008064
DB00470,D008064
DB00656,D008064
DB00495,D008064
DB00734,D008064
DB00361,D008103
DB00519,D008103
DB00758,D008103
DB00441,D008103
DB00549,D008103
DB01095,D008103
DB00814,D008103
DB01248,D008103
DB00334,D008103
DB00967,D008103
DB00203,D008103
DB00619,D008103
DB01076,D008103
DB00285,D008103
DB00316,D008103
DB00819,D008103
DB01118,D008103
DB00945,D008103
DB01200,D008103
DB00921,D008103
DB00490,D008103
DB00201,D008103
DB00564,D008103
DB01212,D008103
DB00608,D008103
DB01114,D008103
DB00672,D008103
DB00501,D008103
DB00537,D008103
DB00882,D008103
DB01242,D008103
DB00575,D008103
DB00363,D008103
DB00907,D008103
DB01394,D008103
DB00987,D008103
DB01151,D008103
DB01234,D008103
DB00829,D008103
DB00586,D008103
DB00255,D008103
DB00861,D008103
DB00390,D008103
DB00320,D008103
DB00343,D008103
DB01075,D008103
DB01184,D008103
DB00997,D008103
DB00254,D008103
DB00584,D008103
DB00668,D008103
DB00696,D008103
DB00199,D008103
DB01196,D008103
DB00977,D008103
DB00773,D008103
DB00813,D008103
DB00544,D008103
DB00472,D008103
DB00623,D008103
DB00695,D008103
DB01050,D008103
DB00458,D008103
DB00328,D008103
DB01221,D008103
DB01026,D008103
DB01235,D008103
DB00281,D008103
DB00371,D008103
DB00333,D008103
DB01577,D008103
DB00563,D008103
DB00968,D008103
DB00959,D008103
DB00683,D008103
DB01204,D008103
DB00295,D008103
DB01183,D008103
DB00704,D008103
DB00788,D008103
DB01400,D008103
DB00627,D008103
DB00622,D008103
DB00184,D008103
DB01115,D008103
DB01059,D008103
DB00252,D008103
DB00457,D008103
DB00860,D008103
DB00635,D008103
DB01032,D008103
DB01035,D008103
DB00908,D008103
DB00206,D008103
DB00795,D008103
DB00428,D008103
DB00605,D008103
DB00675,D008103
DB00759,D008103
DB00470,D008103
DB00277,D008103
DB00451,D008103
DB00373,D008103
DB00755,D008103
DB00313,D008103
DB00661,D008103
DB00570,D008103
DB00541,D008103
DB00495,D008103
DB00917,D008103
DB01165,D008103
DB00445,D008103
DB01177,D008103
DB01175,D008103
DB00802,D008103
DB00518,D008103
DB00358,D008103
DB00176,D008103
DB01229,D008103
DB01211,D008103
DB00242,D008103
DB00715,D008103
DB01167,D008103
DB00669,D008103
DB00734,D008103
DB00678,D008103
DB01104,D008103
DB01136,D008105
DB00758,D008105
DB00441,D008105
DB00197,D008105
DB01132,D008105
DB00549,D008105
DB01095,D008105
DB01248,D008105
DB00966,D008105
DB00439,D008105
DB01268,D008105
DB00482,D008105
DB00203,D008105
DB01098,D008105
DB00619,D008105
DB01261,D008105
DB01076,D008105
DB00316,D008105
DB00640,D008105
DB01118,D008105
DB00321,D008105
DB01435,D008105
DB00945,D008105
DB00443,D008105
DB01393,D008105
DB00921,D008105
DB00201,D008105
DB00446,D008105
DB00608,D008105
DB01114,D008105
DB00477,D008105
DB00122,D008105
DB00501,D008105
DB00363,D008105
DB00907,D008105
DB01394,D008105
DB00987,D008105
DB00694,D008105
DB01234,D008105
DB00586,D008105
DB00320,D008105
DB00343,D008105
DB01075,D008105
DB00988,D008105
DB00997,D008105
DB00584,D008105
DB00668,D008105
DB00783,D008105
DB00903,D008105
DB00773,D008105
DB00813,D008105
DB00544,D008105
DB00472,D008105
DB00695,D008105
DB01016,D008105
DB04077,D008105
DB00502,D008105
DB01050,D008105
DB00458,D008105
DB00328,D008105
DB01221,D008105
DB01235,D008105
DB00281,D008105
DB00227,D008105
DB01065,D008105
DB01043,D008105
DB00333,D008105
DB01577,D008105
DB00134,D008105
DB00563,D008105
DB00968,D008105
DB00211,D008105
DB01204,D008105
DB00295,D008105
DB01183,D008105
DB00627,D008105
DB00184,D008105
DB01115,D008105
DB00368,D008105
DB01059,D008105
DB01092,D008105
DB01337,D008105
DB03783,D008105
DB01174,D008105
DB00925,D008105
DB00812,D008105
DB00252,D008105
DB00635,D008105
DB01032,D008105
DB01035,D008105
DB00571,D008105
DB04216,D008105
DB00468,D008105
DB00863,D008105
DB00811,D008105
DB01045,D008105
DB00795,D008105
DB00428,D008105
DB00382,D008105
DB00675,D008105
DB00759,D008105
DB00451,D008105
DB00755,D008105
DB00831,D008105
DB01586,D008105
DB00313,D008105
DB00661,D008105
DB00541,D008105
DB00495,D008105
DB00917,D008105
DB01177,D008105
DB00518,D008105
DB04557,D008105
DB01229,D008105
DB00178,D008105
DB00242,D008105
DB01167,D008105
DB00734,D008105
DB00740,D008105
DB00678,D008105
DB00641,D008105
DB01645,D008105
DB00877,D008105
DB01388,D008105
DB00921,D008106
DB00201,D008106
DB00477,D008106
DB00907,D008106
DB00829,D008106
DB00502,D008106
DB00333,D008106
DB00295,D008106
DB01183,D008106
DB01174,D008106
DB00313,D008106
DB00715,D008106
DB00197,D008107
DB01095,D008107
DB00317,D008107
DB00398,D008107
DB00482,D008107
DB01254,D008107
DB00594,D008107
DB00997,D008107
DB00783,D008107
DB00184,D008107
DB01115,D008107
DB00368,D008107
DB00571,D008107
DB04216,D008107
DB00675,D008107
DB00755,D008107
DB00445,D008107
DB00877,D008107
DB00361,D017093
DB00758,D017093
DB01248,D017093
DB00317,D017093
DB00398,D017093
DB01268,D017093
DB00482,D017093
DB00619,D017093
DB00564,D017093
DB00446,D017093
DB00257,D017093
DB00987,D017093
DB00255,D017093
DB00997,D017093
DB00544,D017093
DB00741,D017093
DB00328,D017093
DB00602,D017093
DB01065,D017093
DB00563,D017093
DB00184,D017093
DB04216,D017093
DB00795,D017093
DB00675,D017093
DB00624,D017093
DB00277,D017093
DB00755,D017093
DB00313,D017093
DB00570,D017093
DB00541,D017093
DB01175,D017093
DB00927,D017093
DB01229,D017093
DB00749,D017093
DB00641,D017093
DB00877,D017093
DB00361,D017114
DB00441,D017114
DB00814,D017114
DB01248,D017114
DB00523,D017114
DB00317,D017114
DB00398,D017114
DB01268,D017114
DB00482,D017114
DB00619,D017114
DB01076,D017114
DB00530,D017114
DB00182,D017114
DB00477,D017114
DB01242,D017114
DB01394,D017114
DB00987,D017114
DB00694,D017114
DB00255,D017114
DB00390,D017114
DB00997,D017114
DB00584,D017114
DB00783,D017114
DB00286,D017114
DB00773,D017114
DB00544,D017114
DB00158,D017114
DB00458,D017114
DB01235,D017114
DB01065,D017114
DB00959,D017114
DB01204,D017114
DB00627,D017114
DB00184,D017114
DB01174,D017114
DB00554,D017114
DB04216,D017114
DB00140,D017114
DB00428,D017114
DB00675,D017114
DB00624,D017114
DB00755,D017114
DB01586,D017114
DB00313,D017114
DB00115,D017114
DB01177,D017114
DB01175,D017114
DB01229,D017114
DB01645,D017114
DB00877,D017114
DB00542,D008113
DB00441,D008113
DB01248,D008113
DB00412,D008113
DB00398,D008113
DB00203,D008113
DB00530,D008113
DB01254,D008113
DB00437,D008113
DB00945,D008113
DB00201,D008113
DB00987,D008113
DB01234,D008113
DB00255,D008113
DB00997,D008113
DB00783,D008113
DB00773,D008113
DB00544,D008113
DB00472,D008113
DB00158,D008113
DB01050,D008113
DB00328,D008113
DB00563,D008113
DB01204,D008113
DB00184,D008113
DB01174,D008113
DB00252,D008113
DB04216,D008113
DB00206,D008113
DB00605,D008113
DB00675,D008113
DB00277,D008113
DB00755,D008113
DB00570,D008113
DB00541,D008113
DB01229,D008113
DB00641,D008113
DB01645,D008113
DB00877,D008113
DB00542,D008114
DB00197,D008114
DB00398,D008114
DB00783,D008114
DB00544,D008114
DB00563,D008114
DB00184,D008114
DB00675,D008114
DB00740,D008114
DB00641,D008114
DB00877,D008114
DB00316,D008133
DB01234,D008133
DB00586,D008133
DB00997,D008133
DB00584,D008133
DB04077,D008133
DB00959,D008133
DB00788,D008133
DB00554,D008133
DB00795,D008133
DB00428,D008133
DB00313,D008133
DB00678,D008133
DB01097,D017116
DB00533,D017116
DB00482,D017116
DB00285,D017116
DB00316,D017116
DB00437,D017116
DB00182,D017116
DB01393,D017116
DB00201,D017116
DB00564,D017116
DB01212,D017116
DB00501,D017116
DB00537,D017116
DB01242,D017116
DB00363,D017116
DB00907,D017116
DB00987,D017116
DB00829,D017116
DB00586,D017116
DB00861,D017116
DB00696,D017116
DB00712,D017116
DB00158,D017116
DB00695,D017116
DB01016,D017116
DB01050,D017116
DB00328,D017116
DB01009,D017116
DB00959,D017116
DB00788,D017116
DB01115,D017116
DB01059,D017116
DB03783,D017116
DB01174,D017116
DB00812,D017116
DB00252,D017116
DB00554,D017116
DB00860,D017116
DB00635,D017116
DB01069,D017116
DB00571,D017116
DB00468,D017116
DB00863,D017116
DB01045,D017116
DB00795,D017116
DB00428,D017116
DB01138,D017116
DB00605,D017116
DB00624,D017116
DB00759,D017116
DB00500,D017116
DB00755,D017116
DB00313,D017116
DB00661,D017116
DB01165,D017116
DB00927,D017116
DB01211,D017116
DB00455,D017116
DB00641,D017116
DB00542,D008171
DB00177,D008171
DB00608,D008171
DB00997,D008171
DB00584,D008171
DB00741,D008171
DB01050,D008171
DB01054,D008171
DB00428,D008171
DB00678,D008171
DB00542,D017563
DB01076,D017563
DB01118,D017563
DB00887,D017563
DB00672,D017563
DB00694,D017563
DB00586,D017563
DB00997,D017563
DB00695,D017563
DB01050,D017563
DB00328,D017563
DB01221,D017563
DB00959,D017563
DB00788,D017563
DB01059,D017563
DB00812,D017563
DB00252,D017563
DB00554,D017563
DB00860,D017563
DB00635,D017563
DB01032,D017563
DB01035,D017563
DB00571,D017563
DB00908,D017563
DB00811,D017563
DB01045,D017563
DB00795,D017563
DB00605,D017563
DB00675,D017563
DB01124,D017563
DB00500,D017563
DB00541,D017563
DB00917,D017563
DB00678,D017563
DB00641,D017563
DB00877,D017563
DB00555,D055370
DB01248,D055370
DB00412,D055370
DB00640,D055370
DB00182,D055370
DB00564,D055370
DB00907,D055370
DB00987,D055370
DB01151,D055370
DB01234,D055370
DB00829,D055370
DB00390,D055370
DB00988,D055370
DB00997,D055370
DB00783,D055370
DB01050,D055370
DB00458,D055370
DB01221,D055370
DB00281,D055370
DB01065,D055370
DB01043,D055370
DB01577,D055370
DB00563,D055370
DB00184,D055370
DB00368,D055370
DB01059,D055370
DB01092,D055370
DB01337,D055370
DB01174,D055370
DB00252,D055370
DB00457,D055370
DB01032,D055370
DB00396,D055370
DB04216,D055370
DB01037,D055370
DB00428,D055370
DB00382,D055370
DB00470,D055370
DB00313,D055370
DB00541,D055370
DB00358,D055370
DB01229,D055370
DB00740,D055370
DB00523,D008175
DB00564,D008175
DB00907,D008175
DB00987,D008175
DB00586,D008175
DB00255,D008175
DB00783,D008175
DB00184,D008175
DB00252,D008175
DB00755,D008175
DB01645,D008175
DB00361,D008178
DB00555,D008178
DB00441,D008178
DB01248,D008178
DB00334,D008178
DB00482,D008178
DB00640,D008178
DB01118,D008178
DB00321,D008178
DB00182,D008178
DB01200,D008178
DB00564,D008178
DB00446,D008178
DB00608,D008178
DB00477,D008178
DB00501,D008178
DB00537,D008178
DB00363,D008178
DB00907,D008178
DB01394,D008178
DB00987,D008178
DB00694,D008178
DB01234,D008178
DB00514,D008178
DB00829,D008178
DB00586,D008178
DB00343,D008178
DB00988,D008178
DB00997,D008178
DB00254,D008178
DB00668,D008178
DB00783,D008178
DB00773,D008178
DB00544,D008178
DB00623,D008178
DB00158,D008178
DB00502,D008178
DB01221,D008178
DB01009,D008178
DB01235,D008178
DB00281,D008178
DB00836,D008178
DB01065,D008178
DB01577,D008178
DB00563,D008178
DB00959,D008178
DB00295,D008178
DB01183,D008178
DB00704,D008178
DB00184,D008178
DB01115,D008178
DB01174,D008178
DB00812,D008178
DB00252,D008178
DB00635,D008178
DB00396,D008178
DB01045,D008178
DB00428,D008178
DB00624,D008178
DB00277,D008178
DB00313,D008178
DB00661,D008178
DB00541,D008178
DB00115,D008178
DB00495,D008178
DB00445,D008178
DB00927,D008178
DB00358,D008178
DB01229,D008178
DB00715,D008178
DB01167,D008178
DB00734,D008178
DB01097,D008180
DB00316,D008180
DB00321,D008180
DB00201,D008180
DB00564,D008180
DB00608,D008180
DB00907,D008180
DB01394,D008180
DB00158,D008180
DB00502,D008180
DB00281,D008180
DB00563,D008180
DB00295,D008180
DB00184,D008180
DB01174,D008180
DB00252,D008180
DB00428,D008180
DB00470,D008180
DB00755,D008180
DB00440,D008180
DB00313,D008180
DB04557,D008180
DB00361,D008206
DB00555,D008206
DB00412,D008206
DB00285,D008206
DB00321,D008206
DB00810,D008206
DB00564,D008206
DB01242,D008206
DB01151,D008206
DB01234,D008206
DB00586,D008206
DB00997,D008206
DB01221,D008206
DB01026,D008206
DB00281,D008206
DB00934,D008206
DB00959,D008206
DB00295,D008206
DB00635,D008206
DB00421,D008206
DB00428,D008206
DB00624,D008206
DB00759,D008206
DB00541,D008206
DB01229,D008206
DB00334,D008223
DB01224,D008223
DB00285,D008223
DB00316,D008223
DB00915,D008223
DB00182,D008223
DB01200,D008223
DB00564,D008223
DB00477,D008223
DB00363,D008223
DB00907,D008223
DB00829,D008223
DB01075,D008223
DB01184,D008223
DB00875,D008223
DB00623,D008223
DB00502,D008223
DB01235,D008223
DB00934,D008223
DB01174,D008223
DB00252,D008223
DB01100,D008223
DB01069,D008223
DB00571,D008223
DB01623,D008223
DB00831,D008223
DB00726,D008223
DB00176,D008223
DB00715,D008223
DB00734,D008223
DB00334,D016393
DB00819,D016393
DB00915,D016393
DB01118,D016393
DB00446,D016393
DB01234,D016393
DB00320,D016393
DB01142,D016393
DB00813,D016393
DB00544,D016393
DB00472,D016393
DB00695,D016393
DB01235,D016393
DB00281,D016393
DB00563,D016393
DB00683,D016393
DB01115,D016393
DB00252,D016393
DB00635,D016393
DB01037,D016393
DB00421,D016393
DB00759,D016393
DB00115,D016393
DB00495,D016393
DB01175,D016393
DB01118,D016403
DB01393,D016403
DB00608,D016403
DB00501,D016403
DB00907,D016403
DB01394,D016403
DB00280,D016403
DB00997,D016403
DB00959,D016403
DB01337,D016403
DB00252,D016403
DB00860,D016403
DB00635,D016403
DB01035,D016403
DB00468,D016403
DB00541,D016403
DB01229,D016403
DB01211,D016403
DB00361,D008228
DB00758,D008228
DB00441,D008228
DB01248,D008228
DB00334,D008228
DB00317,D008228
DB01224,D008228
DB00437,D008228
DB00564,D008228
DB01212,D008228
DB00501,D008228
DB00537,D008228
DB00363,D008228
DB00907,D008228
DB00987,D008228
DB00694,D008228
DB01234,D008228
DB01075,D008228
DB00997,D008228
DB00254,D008228
DB00668,D008228
