Disease_ID1,Disease_ID2,Similarity_Score
C562999,C565850,0.001607763
C562999,C565679,0.014435637045562055
C562999,C565678,0.023687775531938328
C562999,C565672,0.0330823
C562999,D003414,0.2577457620264002
C562999,D001927,0.059060605345653786
C562999,D004695,0
C562999,D004760,0.004085642
C562999,D005166,0
C562999,D005776,0.2799916676288724
C562999,D006828,0
C562999,D001606,0
C562999,D005317,0
C562999,D006689,0.008111688
C562999,D006932,0.014160103
C562999,D007566,0.25436524000528604
C562999,C565498,0.36422270484056607
C562999,C565494,0.2878315891597916
C562999,D012614,0.21965390461105816
C562999,D005058,0
C562999,D011559,0
C562999,D007918,0.006457867
C562999,D006646,0
C562999,C565441,0.015693658891831008
C562999,D054221,0
C562999,C565429,0.006951331
C562999,C565423,0.32416381826170654
C562999,D010505,0
C562999,C536988,0.016565013
C562999,D009157,0
C562999,D009182,0
C562999,D055728,0
C562999,D009101,0.009783825
C562999,D020190,0
C562999,D020194,0
C562999,D009230,0
C562999,D009404,0
C562999,D009447,0.00653599
C562999,C536420,0.6502809342094178
C562999,D012516,0.00805689
C562999,C535282,0.029346618926233692
C562999,C564906,0
C562999,C564899,0.030313637766584068
C562999,C564894,0.036839316
C562999,C537286,0.008067365
C562999,D011087,0
C562999,D053579,0.242990371
C562999,D015212,0.023377220051288373
C562999,D008228,0.028214455227575774
C562999,C564847,0.027146681559412446
C562999,D018232,0
C562999,C535865,0.014640056129195767
C562999,D053713,0
C562999,C563236,0.047465781
C562999,D013915,0
C562999,D006111,0.001699568
C562999,C536928,0.031891198
C562999,C562794,0.4668659015570394
C562999,C535393,0.23557971087761337
C562999,C536746,0.029346618926233692
C562999,D020326,0
C562999,C564714,0.018375855694567057
C562999,D015794,0
C562999,C580192,0.3435298569501166
C562999,D003919,0
C562999,D056889,0.2169884048344887
C562999,C536085,0.000422675
C562999,C567924,0
C562999,C564118,0
C562999,C562901,0.034082119760608307
C562999,D016649,0
C562999,C536692,0.25428699293220597
C562999,D017241,0.2523860360322934
C562999,D011470,0.003120664
C562999,D004832,0
C562999,D016481,0.006541496
C562999,C563949,0.040859996
C562999,C563933,0.3604322688587665
C562999,D053206,0
C562999,D010911,0.007205823
C562999,D002764,0.000731734
C562999,D001249,0.021989309117134193
C562999,C563439,0
C562999,C563401,0.026607593993155466
C562999,C537243,0.021481449
C562999,C566652,0.019508988777355008
C562999,D015470,0.015693658891831008
C562999,D009765,0.31247568456962804
C562999,D005902,0
C562999,D007896,0.009722498
C562999,D010001,0
C562999,C566530,0.036839446
C562999,C566404,0.001713531
C562999,C567038,0.2757707745809981
C562999,C536253,0.00148429
C562999,D020190,0
C562999,D004831,0
C562999,C565728,0.017888040641666315
C562999,C535516,0.027820284831779896
C562999,C564676,0.026607593993155466
C562999,C535428,0
C562999,C564655,0.0243007
C562999,C537217,0
C562999,C537583,0
C562999,D020325,0
C562999,D020326,0
C562999,D020325,0
C562999,D020326,0
C562999,C563817,0.011929364470349401
C562999,C562694,0.008491121
C562999,D004832,0
C562999,C565811,0.008491121
C562999,C562694,0.008491121
C562999,D017681,0
C562999,D010003,0.017493329283357496
C562999,D001925,0.013983805701274865
C562999,C564296,0.005503221
C562999,C535499,0
C562999,C564274,0
C562999,C564258,0.025640744
C562999,C538261,0.011929364470349401
C562999,C563897,0.032533927
D006938,D006945,0
D006938,D006954,0.6973304671822345
D006938,D002292,0
D006938,C564164,0
D006938,D000075222,0
D006938,C564156,0
D006938,C535694,0
D006938,C562785,0
D006938,C537907,0.002025623
D006938,D019578,0
D006938,D007154,0.05507632
D006938,C535932,0.037441705654421044
D006938,D000699,0.2871628983683892
D006938,D007299,0
D006938,D012514,0
D006938,D007627,0
D006938,D007873,0
D006938,D007889,0
D006938,D015451,0
D006938,D018459,0
D006938,D008180,0.007395623
D006938,D008269,0
D006938,C535696,0
D006938,C535507,0.012143521687124847
D006938,D008575,0
D006938,C563591,0.016322308441708167
D006938,D020326,0
D006938,D008945,0
D006938,D020254,0
D006938,D009041,0
D006938,D049310,0.26844633340330754
D006938,D009220,0.002080292
D006938,C562889,0.21404964262794973
D006938,C563498,0.016322308441708167
D006938,C535351,0.25401783655537385
D006938,D010003,0.010127862193127335
D006938,C536051,0
D006938,D010024,0.3181125411733515
D006938,D010033,0.000856529
D006938,C563476,0.2905510375604749
D006938,D010300,0.006903928
D006938,D010300,0.006903928
D006938,D000752,0.218819466
D006938,D010673,0
D006938,D010916,0
D006938,D005359,0.027912245642122264
D006938,D011125,0.314692162
D006938,C562464,0.011153798728514097
D006938,D046152,0
D006938,C566757,0.029120800474512355
D006938,D011471,0.014115982033683272
D006938,D006976,0.001574783
D006938,D011928,0
D006938,D000141,0.42591158966093035
D006938,D000141,0.42591158966093035
D006938,D012507,0
D006938,D012555,0
D006938,D017492,0
D006938,D018288,0
D006938,D010264,0
D006938,D011085,0
D006938,D013922,0
D006938,D016553,0
D006938,D019851,0.003699825
D006938,C572845,0
D006938,D014103,0
D006938,D011225,0
D006938,C536545,0
D006938,C536406,0
D006938,D014277,0
D006938,D003093,0.000427718
D006938,D001750,0
D006938,D014648,0
D006938,D009396,0.32271564070147307
D006938,D014927,0.23058695568779922
D006938,C536000,0
D006938,D002549,0
D006938,D000744,0
D006938,C562385,0.278580234
D006938,C535382,0.21517242483890517
D006938,C535387,0.037763155405864765
D006938,D002915,0
D006938,C565935,0
D006938,C565933,0.022832509574369553
D006938,C565932,0.016935233
D006938,C538013,0
D006938,D008175,0.026552686132672965
D006938,D002178,0
D006938,D002311,0
D006938,D002311,0
D006938,C565881,0.016935233
D006938,C538280,0.016935233
D006938,C535858,0.3800031980370063
D006938,C565850,0.3207765932912443
D006938,C565679,0.27762254965898414
D006938,C565678,0.016322308441708167
D006938,C565672,0.025716832962356672
D006938,D003414,0.40851623877689247
D006938,D001927,0.051695138
D006938,D004695,0
D006938,D004760,0
D006938,D005166,0.2845621503042122
D006938,D005776,0.5736250376798282
D006938,D006828,0
D006938,D001606,0.2738037098670226
D006938,D005317,0.25465892571342885
D006938,D006689,0.000746221
D006938,D006932,0.006794635
D006938,D007566,0.4013807119056058
D006938,C565498,0.31827971302755076
D006938,C565494,0.24872375246926878
D006938,D012614,0.20239107643111845
D006938,D005058,0
D006938,D011559,0
D006938,D007918,0
D006938,D006646,0
D006938,C565441,0.314692162
D006938,D054221,0.24308650094312112
D006938,C565429,0
D006938,C565423,0.4908570893441067
D006938,D010505,0.3099367131704458
D006938,C536988,0.009199546
D006938,D009157,0
D006938,D009182,0
D006938,D055728,0
D006938,D009101,0.002418358
D006938,D020190,0
D006938,D020194,0.25238890706677897
D006938,D009230,0
D006938,D009404,0
D006938,D009447,0
D006938,C536420,0.325903267
D006938,D012516,0.000691422
D006938,C535282,0.3248693540614234
D006938,C564906,0
D006938,C564899,0.022948170676353907
D006938,C564894,0.4071873581074422
D006938,C537286,0.17002121050523583
D006938,D011087,0
D006938,D053579,0.3892807661174078
D006938,D015212,0.016011752961058213
D006938,D008228,0.020848988137345613
D006938,C564847,0.019781214469182285
D006938,D018232,0
D006938,C535865,0.2629627433588137
D006938,D053713,0
D006938,C563236,0.040100314
D006938,D013915,0.28647493255914674
D006938,D006111,0
D006938,C536928,0.3967220792517679
D006938,C562794,0.37119716738522496
D006938,C535393,0.21475457337320072
D006938,C536746,0.3120994891245032
D006938,D020326,0
D006938,C564714,0.3959085423351145
D006938,D015794,0.26862577012163324
D006938,C580192,0.3959085423351145
D006938,D003919,0
D006938,D056889,0.5003481975925774
D006938,C536085,0.24096233777888298
D006938,C567924,0
D006938,C564118,0
D006938,C562901,0.3959085423351145
D006938,D016649,0
D006938,C536692,0.4243839389168141
D006938,D017241,0.396586541
D006938,D011470,0
D006938,D004832,0
D006938,D016481,0
D006938,C563949,0.033494529
D006938,C563933,0.32395921213548007
D006938,D053206,0
D006938,D010911,0
D006938,D002764,0
D006938,D001249,0.014623842026904033
D006938,C563439,0
D006938,C563401,0.019242126902925306
D006938,C537243,0.014115982033683272
D006938,C566652,0.2854782781511591
D006938,D015470,0.008328192
D006938,D009765,0.2903956473385908
D006938,D005902,0
D006938,D007896,0.002357031
D006938,D010001,0
D006938,C566530,0.053400554196791995
D006938,C566404,0.3383723140079181
D006938,C567038,0.42591158966093035
D006938,C536253,0
D006938,D020190,0
D006938,D004831,0
D006938,C565728,0.010522573551436154
D006938,C535516,0.3967220792517679
D006938,C564676,0.019242126902925306
D006938,C535428,0
D006938,C564655,0.3163416969242194
D006938,C537217,0.2854782781511591
D006938,C537583,0.3163416969242194
D006938,D020325,0
D006938,D020326,0
D006938,D020325,0
D006938,D020326,0
D006938,C563817,0.004563897
D006938,C562694,0.001125654
D006938,D004832,0
D006938,C565811,0.001125654
D006938,C562694,0.001125654
D006938,D017681,0
D006938,D010003,0.010127862193127335
D006938,D001925,0.006618339
D006938,C564296,0.3060333730764856
D006938,C535499,0
D006938,C564274,0.1926724238084099
D006938,C564258,0.018275277
D006938,C538261,0.004563897
D006938,C563897,0.02516846
D006945,D006954,0
D006945,D002292,0
D006945,C564164,0.33783460234087487
D006945,D000075222,0
D006945,C564156,0
D006945,C535694,0
D006945,C562785,0
D006945,C537907,0
D006945,D019578,0
D006945,D007154,0.050975104
D006945,C535932,0.03334049
D006945,D000699,0
D006945,D007299,0
D006945,D012514,0
D006945,D007627,0.22906670117464042
D006945,D007873,0
D006945,D007889,0
D006945,D015451,0
D006945,D018459,0.27857000160065837
D006945,D008180,0.2866552859561948
D006945,D008269,0
D006945,C535696,0
D006945,C535507,0.008042307
D006945,D008575,0
D006945,C563591,0.012221093285550655
D006945,D020326,0
D006945,D008945,0
D006945,D020254,0
D006945,D009041,0
D006945,D049310,0
D006945,D009220,0
D006945,C562889,0.21387137182113092
D006945,C563498,0.012221093285550655
D006945,C535351,0
D006945,D010003,0.026817675980749182
D006945,C536051,0
D006945,D010024,0.00368429
D006945,D010033,0
D006945,C563476,0
D006945,D010300,0.002802713
D006945,D010300,0.002802713
D006945,D000752,0
D006945,D010673,0
D006945,D010916,0.2695670431197369
D006945,D005359,0
D006945,D011125,0
D006945,C562464,0.007052584
D006945,D046152,0.016131497572045007
D006945,C566757,0.025019585318354843
D006945,D011471,0.010014767
D006945,D006976,0
D006945,D011928,0
D006945,D000141,0
D006945,D000141,0
D006945,D012507,0
D006945,D012555,0
D006945,D017492,0.2869536602562842
D006945,D018288,0
D006945,D010264,0
D006945,D011085,0
D006945,D013922,0
D006945,D016553,0
D006945,D019851,0
D006945,C572845,0
D006945,D014103,0
D006945,D011225,0
D006945,C536545,0
D006945,C536406,0
D006945,D014277,0
D006945,D003093,0
D006945,D001750,0
D006945,D014648,0
D006945,D009396,0
D006945,D014927,0
D006945,C536000,0.2984369484648754
D006945,D002549,0
D006945,D000744,0
D006945,C562385,0
D006945,C535382,0.022615437514220637
D006945,C535387,0.033661940249707256
D006945,D002915,0
D006945,C565935,0
D006945,C565933,0.018731294
D006945,C565932,0.012834017
D006945,C538013,0
D006945,D008175,0.022451470976515453
D006945,D002178,0.25412020736888824
D006945,D002311,0
D006945,D002311,0
D006945,C565881,0.012834017
D006945,C538280,0.012834017
D006945,C535858,0.003506283
D006945,C565850,0
D006945,C565679,0.002968955
D006945,C565678,0.012221093285550655
D006945,C565672,0.021615618
D006945,D003414,0
D006945,D001927,0.047593923
D006945,D004695,0
D006945,D004760,0
D006945,D005166,0
D006945,D005776,0
D006945,D006828,0
D006945,D001606,0
D006945,D005317,0
D006945,D006689,0
D006945,D006932,0.00269342
D006945,D007566,0
D006945,C565498,0
D006945,C565494,0.00439522
D006945,D012614,0
D006945,D005058,0
D006945,D011559,0
D006945,D007918,0
D006945,D006646,0
D006945,C565441,0.004226977
D006945,D054221,0
D006945,C565429,0
D006945,C565423,0.001027666
D006945,D010505,0.048091422
D006945,C536988,0.005098331
D006945,D009157,0
D006945,D009182,0
D006945,D055728,0
D006945,D009101,0
D006945,D020190,0
D006945,D020194,0
D006945,D009230,0.23056217510911053
D006945,D009404,0
D006945,D009447,0
D006945,C536420,0.026063607
D006945,D012516,0.017258449048210292
D006945,C535282,0.017879937
D006945,C564906,0.24028899682974295
D006945,C564899,0.018846955520196395
D006945,C564894,0.025372633525500454
D006945,C537286,0
D006945,D011087,0
D006945,D053579,0
D006945,D015212,0.011910538
D006945,D008228,0.016747772981188104
D006945,C564847,0.015679999313024773
D006945,D018232,0
D006945,C535865,0.3839947652238396
D006945,D053713,0
D006945,C563236,0.035999098369217816
D006945,D013915,0
D006945,D006111,0
D006945,C536928,0.020424515288219824
D006945,C562794,0
D006945,C535393,0
D006945,C536746,0.31631458912937516
D006945,D020326,0
D006945,C564714,0.006909173
D006945,D015794,0
D006945,C580192,0.050975104
D006945,D003919,0
D006945,D056889,0
D006945,C536085,0.318366211
D006945,C567924,0
D006945,C564118,0
D006945,C562901,0.022615437514220637
D006945,D016649,0
D006945,C536692,0.012285587535295028
D006945,D017241,0
D006945,D011470,0
D006945,D004832,0
D006945,D016481,0
D006945,C563949,0.029393313838308475
D006945,C563933,0.009893607
D006945,D053206,0
D006945,D010911,0
D006945,D002764,0
D006945,D001249,0.010522627
D006945,C563439,0
D006945,C563401,0.015140911746767793
D006945,C537243,0.010014767
D006945,C566652,0.008042307
D006945,D015470,0.004226977
D006945,D009765,0.016423587268273022
D006945,D005902,0
D006945,D007896,0.32744665296129627
D006945,D010001,0
D006945,C566530,0
D006945,C566404,0.31270429982013737
D006945,C567038,0.012221093285550655
D006945,C536253,0.3237345987994898
D006945,D020190,0
D006945,D004831,0
D006945,C565728,0.006421358
D006945,C535516,0.3801408972493883
D006945,C564676,0.015140911746767793
D006945,C535428,0
D006945,C564655,0.012834017
D006945,C537217,0
D006945,C537583,0
D006945,D020325,0
D006945,D020326,0
D006945,D020325,0
D006945,D020326,0
D006945,C563817,0.000462682
D006945,C562694,0
D006945,D004832,0
D006945,C565811,0
D006945,C562694,0
D006945,D017681,0
D006945,D010003,0.026817675980749182
D006945,D001925,0.002517123
D006945,C564296,0
D006945,C535499,0
D006945,C564274,0
D006945,C564258,0.014174061
D006945,C538261,0.000462682
D006945,C563897,0.021067245
D006954,D002292,0
D006954,C564164,0
D006954,D000075222,0
D006954,C564156,0
D006954,C535694,0
D006954,C562785,0
D006954,C537907,0
D006954,D019578,0
D006954,D007154,0.021190812139071747
D006954,C535932,0.003556198
D006954,D000699,0.23176357968405573
D006954,D007299,0
D006954,D012514,0
D006954,D007627,0
D006954,D007873,0
D006954,D007889,0
D006954,D015451,0
D006954,D018459,0
D006954,D008180,0
D006954,D008269,0
D006954,C535696,0
D006954,C535507,0
D006954,D008575,0
D006954,C563591,0
D006954,D020326,0
D006954,D008945,0
D006954,D020254,0
D006954,D009041,0
D006954,D049310,0.21462559193138286
D006954,D009220,0
D006954,C562889,0.1635491564257153
D006954,C563498,0
D006954,C535351,0.1995129333025693
D006954,D010003,0
D006954,C536051,0
D006954,D010024,0.25754683051533483
D006954,D010033,0
D006954,C563476,0.2347815250704805
D006954,D010300,0
D006954,D010300,0
D006954,D000752,0.16756948518266895
D006954,D010673,0
D006954,D010916,0
D006954,D005359,0.025754763
D006954,D011125,0.2566383845176782
D006954,C562464,0
D006954,D046152,0
D006954,C566757,0
D006954,D011471,0
D006954,D006976,0
D006954,D011928,0
D006954,D000141,0.3606767122654116
D006954,D000141,0.3606767122654116
D006954,D012507,0
D006954,D012555,0
D006954,D017492,0
D006954,D018288,0
D006954,D010264,0
D006954,D011085,0
D006954,D013922,0
D006954,D016553,0
D006954,D019851,0
D006954,C572845,0
D006954,D014103,0
D006954,D011225,0
D006954,C536545,0
D006954,C536406,0
D006954,D014277,0
D006954,D003093,0
D006954,D001750,0
D006954,D014648,0
D006954,D009396,0.26378833232369964
D006954,D014927,0.17854157063638124
D006954,C536000,0
D006954,D002549,0
D006954,D000744,0
D006954,C562385,0.22267374464934728
D006954,C535382,0.16453986816240643
D006954,C535387,0.003877648
D006954,D002915,0
D006954,C565935,0
D006954,C565933,0
D006954,C565932,0
D006954,C538013,0
D006954,D008175,0
D006954,D002178,0
D006954,D002311,0
D006954,D002311,0
D006954,C565881,0
D006954,C538280,0
D006954,C535858,0.31426613658011776
D006954,C565850,0.26182411592839144
D006954,C565679,0.2205838059829151
D006954,C565678,0
D006954,C565672,0
D006954,D003414,0.3447643101390584
D006954,D001927,0.017809630760870877
D006954,D004695,0
D006954,D004760,0
D006954,D005166,0.2294838120963319
D006954,D005776,0.49704043962182587
D006954,D006828,0
D006954,D001606,0.21968794868119756
D006954,D005317,0.20035831582755215
D006954,D006689,0
D006954,D006932,0
D006954,D007566,0.3388908048746266
D006954,C565498,0.2578397161018322
D006954,C565494,0.1953182696882684
D006954,D012614,0.15261113992131276
D006954,D005058,0
D006954,D011559,0
D006954,D007918,0
D006954,D006646,0
D006954,C565441,0.2566383845176782
D006954,D054221,0.19151376517629856
D006954,C565429,0
D006954,C565423,0.4180557879576818
D006954,D010505,0.2520028822911015
D006954,C536988,0
D006954,D009157,0
D006954,D009182,0
D006954,D055728,0
D006954,D009101,0
D006954,D020190,0
D006954,D020194,0.20010193948179147
D006954,D009230,0
D006954,D009404,0
D006954,D009447,0
D006954,C536420,0.2655309132398128
D006954,D012516,0
D006954,C535282,0.2627504873868305
D006954,C564906,0
D006954,C564899,0
D006954,C564894,0.3374602537076646
D006954,C537286,0.14201091625281545
D006954,D011087,0
D006954,D053579,0.32791778423490536
D006954,D015212,0
D006954,D008228,0
D006954,C564847,0
D006954,D018232,0
D006954,C535865,0.20761308388444694
D006954,D053713,0
D006954,C563236,0.006214806
D006954,D013915,0.2312197718365295
D006954,D006111,0
D006954,C536928,0.3285606089275411
D006954,C562794,0.3114168024185123
D006954,C535393,0.163831128
D006954,C536746,0.25066670621575576
D006954,D020326,0
D006954,C564714,0.32776529189067477
D006954,D015794,0.21492176905945048
D006954,C580192,0.32776529189067477
D006954,D003919,0
D006954,D056889,0.4341993454173435
D006954,C536085,0.18795594903636967
D006954,C567924,0
D006954,C564118,0
D006954,C562901,0.32776529189067477
D006954,D016649,0
D006954,C536692,0.35910392212840164
D006954,D017241,0.33447120566230415
D006954,D011470,0
D006954,D004832,0
D006954,D016481,0
D006954,C563949,0
D006954,C563933,0.26229730123077616
D006954,D053206,0
D006954,D010911,0
D006954,D002764,0
D006954,D001249,0
D006954,C563439,0
D006954,C563401,0
D006954,C537243,0
D006954,C566652,0.23019131288509737
D006954,D015470,0
D006954,D009765,0.231306293
D006954,D005902,0
D006954,D007896,0
D006954,D010001,0
D006954,C566530,0.049660642
D006954,C566404,0.2776036059126792
D006954,C567038,0.3606767122654116
D006954,C536253,0
D006954,D020190,0
D006954,D004831,0
D006954,C565728,0
D006954,C535516,0.3285606089275411
D006954,C564676,0
D006954,C535428,0
D006954,C564655,0.2581266124228765
D006954,C537217,0.23019131288509737
D006954,C537583,0.2581266124228765
D006954,D020325,0
D006954,D020326,0
D006954,D020325,0
D006954,D020326,0
D006954,C563817,0
D006954,C562694,0
D006954,D004832,0
D006954,C565811,0
D006954,C562694,0
D006954,D017681,0
D006954,D010003,0
D006954,D001925,0
D006954,C564296,0.24891880059000018
D006954,C535499,0
D006954,C564274,0.1530149428407899
D006954,C564258,0
D006954,C538261,0
D006954,C563897,0
D002292,C564164,0.014504263857772615
D002292,D000075222,0
D002292,C564156,0.014805155324596697
D002292,C535694,0
D002292,C562785,0.010798073873291658
D002292,C537907,0.47515009731907687
D002292,D019578,0
D002292,D007154,0.071632098
D002292,C535932,0.32860655940330996
D002292,D000699,0
D002292,D007299,0
D002292,D012514,0.25049197380463745
D002292,D007627,0
D002292,D007873,0
D002292,D007889,0.26884929
D002292,D015451,0.2557891480077249
D002292,D018459,0
D002292,D008180,0.023951402
D002292,D008269,0
D002292,C535696,0
D002292,C535507,0.0286993
D002292,D008575,0.000767328
D002292,C563591,0.032878087
D002292,D020326,0
D002292,D008945,0
D002292,D020254,0
D002292,D009041,0.001834377
D002292,D049310,0
D002292,D009220,0.01863607
D002292,C562889,0.3802375498023721
D002292,C563498,0.032878087
D002292,C535351,0.017257676
D002292,D010003,0.026683640428192178
D002292,C536051,0.002144472
D002292,D010024,0.024341283605889184
D002292,D010033,0.017412307410093274
D002292,C563476,0
D002292,D010300,0.023459706
D002292,D010300,0.023459706
D002292,D000752,0
D002292,D010673,0.25500864971826853
D002292,D010916,0
D002292,D005359,0
D002292,D011125,0.3269555335300047
D002292,C562464,0.3579105991148149
D002292,D046152,0.2489582671717701
D002292,C566757,0.045676579
D002292,D011471,0.4785222568436506
D002292,D006976,0.018130561
D002292,D011928,0.000851043
D002292,D000141,0.3888366019345716
D002292,D000141,0.3888366019345716
D002292,D012507,0.015170685368655245
D002292,D012555,0
D002292,D017492,0
D002292,D018288,0.4440956548001534
D002292,D010264,0.007467294
D002292,D011085,0.26421662298098936
D002292,D013922,0.002911765
D002292,D016553,0
D002292,D019851,0.020255603
D002292,C572845,0.4994318596284918
D002292,D014103,0
D002292,D011225,0.24512961806853234
D002292,C536545,0
D002292,C536406,0.014364322640994898
D002292,D014277,0
D002292,D003093,0.016983496353739524
D002292,D001750,0.35334324965966346
D002292,D014648,0.012938544191180257
D002292,D009396,0.6709867341484224
D002292,D014927,0
D002292,C536000,0
D002292,D002549,0
D002292,D000744,0
D002292,C562385,0.003576584
D002292,C535382,0.5353490426537914
D002292,C535387,0.054318934
D002292,D002915,0
D002292,C565935,0
D002292,C565933,0.039388287809434375
D002292,C565932,0.033491010775425246
D002292,C538013,0.011856920300854923
D002292,D008175,0.31361513756178844
D002292,D002178,0
D002292,D002311,0.008826731
D002292,D002311,0.008826731
D002292,C565881,0.033491010775425246
D002292,C538280,0.033491010775425246
D002292,C535858,0.024163276
D002292,C565850,0.010798073873291658
D002292,C565679,0.023625948
D002292,C565678,0.032878087
D002292,C565672,0.042272611
D002292,D003414,0
D002292,D001927,0.068250916
D002292,D004695,0
D002292,D004760,0.013275953
D002292,D005166,0
D002292,D005776,0
D002292,D006828,0.24586255206162252
D002292,D001606,0
D002292,D005317,0.2332261613503417
D002292,D006689,0.2784589717392353
D002292,D006932,0.023350413676132043
D002292,D007566,0
D002292,C565498,0.016323901284035602
D002292,C565494,0.33147763988756157
D002292,D012614,0
D002292,D005058,0
D002292,D011559,0
D002292,D007918,0.015648178404519465
D002292,D006646,0.005693187
D002292,C565441,0.3300441386977126
D002292,D054221,0
D002292,C565429,0.27117399432033246
D002292,C565423,0.4500591239906875
D002292,D010505,0
D002292,C536988,0.025755324
D002292,D009157,0.008629993
D002292,D009182,0.23579757309980204
D002292,D055728,0
D002292,D009101,0.2745794224416938
D002292,D020190,0
D002292,D020194,0
D002292,D009230,0
D002292,D009404,0.44052023391718526
D002292,D009447,0.3559972850462292
D002292,C536420,0.046720601
D002292,D012516,0.27012761768787075
D002292,C535282,0.03853693
D002292,C564906,0.006537344
D002292,C564899,0.039503949
D002292,C564894,0.046029627
D002292,C537286,0.19579772226794098
D002292,D011087,0.23431537635965394
D002292,D053579,0.3510586592547133
D002292,D015212,0.032567531
D002292,D008228,0.3158084819650614
D002292,C564847,0.036336993
D002292,D018232,0.20376597677678263
D002292,C535865,0.023830367
D002292,D053713,0.2409631412108156
D002292,C563236,0.4436822844289761
D002292,D013915,0
D002292,D006111,0.010889879129236802
D002292,C536928,0.3091845574878971
D002292,C562794,0.3397919064640941
D002292,C535393,0.018625771645683842
D002292,C536746,0.03853693
D002292,D020326,0
D002292,C564714,0.027566166839401718
D002292,D015794,0
D002292,C580192,0.071632098
D002292,D003919,0.42901952876589666
D002292,D056889,0
D002292,C536085,0.009612987
D002292,C567924,0
D002292,C564118,0
D002292,C562901,0.5353490426537914
D002292,D016649,0.2293500810666461
D002292,C536692,0.032942581
D002292,D017241,0
D002292,D011470,0.2712867543039386
D002292,D004832,0
D002292,D016481,0.015731806807243908
D002292,C563949,0.050050307
D002292,C563933,0.030550601
D002292,D053206,0.3178160926006345
D002292,D010911,0.2545472433189531
D002292,D002764,0.009922045
D002292,D001249,0.031179620261968875
D002292,C563439,0.3178160926006345
D002292,C563401,0.035797905
D002292,C537243,0.4785222568436506
D002292,C566652,0.0286993
D002292,D015470,0.2902821601580624
D002292,D009765,0.037080580659495356
D002292,D005902,0.007972886
D002292,D007896,0.018912809577099975
D002292,D010001,0
D002292,C566530,0.37305732858840035
D002292,C566404,0.010903842520683483
D002292,C567038,0.3888366019345716
D002292,C536253,0.010674601544313522
D002292,D020190,0
D002292,D004831,0.000457151
D002292,C565728,0.027078351786500976
D002292,C535516,0.49404043250373225
D002292,C564676,0.035797905
D002292,C535428,0
D002292,C564655,0.033491010775425246
D002292,C537217,0
D002292,C537583,0.009007315
D002292,D020325,0
D002292,D020326,0
D002292,D020325,0
D002292,D020326,0
D002292,C563817,0.021119675615184085
D002292,C562694,0.017681432
D002292,D004832,0
D002292,C565811,0.017681432
D002292,C562694,0.017681432
D002292,D017681,0
D002292,D010003,0.026683640428192178
D002292,D001925,0.023174116846109528
D002292,C564296,0.014693532604077953
D002292,C535499,0.009145727
D002292,C564274,0
D002292,C564258,0.034831055
D002292,C538261,0.021119675615184085
D002292,C563897,0.041724238
C564164,D000075222,0
C564164,C564156,0.036360875
C564164,C535694,0.050492499
C564164,C562785,0.009095614
C564164,C537907,0.029717562323058267
C564164,D019578,0
C564164,D007154,0.069929638
C564164,C535932,0.052295024
C564164,D000699,0
C564164,D007299,0
C564164,D012514,0.002902319
C564164,D007627,0.2942955602815055
C564164,D007873,0.036026745
C564164,D007889,0.011123902594984126
C564164,D015451,0.007145513
C564164,D018459,0.3022082702196526
C564164,D008180,0.3176868772881579
C564164,D008269,0
C564164,C535696,0.050492499
C564164,C535507,0.039835461068914536
C564164,D008575,0
C564164,C563591,0.10399780147753827
C564164,D020326,0
C564164,D008945,0
C564164,D020254,0
C564164,D009041,0.030117518818682344
C564164,D049310,0
C564164,D009220,0.016933610559751865
C564164,C562889,0.24230052971490518
C564164,C563498,0.04916671
C564164,C535351,0.037029625
C564164,D010003,0.043441891444230295
C564164,C536051,0.000442012
C564164,D010024,0.022638824180592532
C564164,D010033,0.015709848
C564164,C563476,0
C564164,D010300,0.021757246641711303
C564164,D010300,0.021757246641711303
C564164,D000752,0
C564164,D010673,0.00741642
C564164,D010916,0.29263030758905395
C564164,D005359,0
C564164,D011125,0
C564164,C562464,0.026007117538282266
C564164,D046152,0.014692496332230322
C564164,C566757,0.043974119
C564164,D011471,0.028969301
C564164,D006976,0.016428101770972425
C564164,D011928,0
C564164,D000141,0
C564164,D000141,0
C564164,D012507,0.013468225943358591
C564164,D012555,0
C564164,D017492,0.308286486
C564164,D018288,0.008587211
C564164,D010264,0.023755917258445586
C564164,D011085,0.019627123
C564164,D013922,0.001209306
C564164,D016553,0.02368173
C564164,D019851,0.018553143869860466
C564164,C572845,0
C564164,D014103,0.013174725521181077
C564164,D011225,0.013976374144464643
C564164,C536545,0
C564164,C536406,0.012661863215698243
C564164,D014277,0
C564164,D003093,0.015281037
C564164,D001750,0.016131497572045007
C564164,D014648,0.011236084765883603
C564164,D009396,0.001675849
C564164,D014927,0.031520372163422475
C564164,C536000,0.7597249721662759
C564164,D002549,0
C564164,D000744,0
C564164,C562385,0.001874125
C564164,C535382,0.041569971480146316
C564164,C535387,0.052616474
C564164,D002915,0
C564164,C565935,0.018102652064916215
C564164,C565933,0.053855651739008636
C564164,C565932,0.047958375
C564164,C538013,0.025766158575515653
C564164,D008175,0.041406004942441135
C564164,D002178,0.2800858688734278
C564164,D002311,0.022324803507743435
C564164,D002311,0.022324803507743435
C564164,C565881,0.088272701
C564164,C538280,0.031788551
C564164,C535858,0.022460816539386474
C564164,C565850,0.017962999
C564164,C565679,0.072415988
C564164,C565678,0.052650036
