Drug,Drug_1,similarity
DB00814,DB00759,0.34101689943760016
DB00814,DB00277,0.4992009229084899
DB00814,DB00451,0.4222377008565148
DB00814,DB00500,0.7167689161554192
DB00814,DB00755,0.44823623543641505
DB00814,DB00440,0.33865844608432943
DB00814,DB01586,0.40578101732733424
DB00814,DB00313,0.42135743341636944
DB00814,DB00570,0.38559030955502466
DB00814,DB00541,0.38522690470059834
DB00814,DB00495,0.3981170322379964
DB00814,DB01165,0.4393362776693172
DB00814,DB01241,0.4280152935812871
DB00814,DB00445,0.4280839162268599
DB00814,DB01177,0.4303924116628037
DB00814,DB00834,0.4578813041781453
DB00814,DB01023,0.3724392615248158
DB00814,DB00401,0.38634379144856684
DB00814,DB01244,0.3346955810193461
DB00814,DB00518,0.38793275382370784
DB00814,DB00358,0.30310394759083215
DB00814,DB00637,0.35606223184479885
DB00814,DB00342,0.30292452352314586
DB00814,DB04557,0.46241280213248365
DB00814,DB01229,0.38804173175639783
DB00814,DB00178,0.3335748820972852
DB00814,DB00590,0.329244531
DB00814,DB00749,0.7384843786334816
DB00814,DB00539,0.42812381399124383
DB00814,DB00455,0.3011374356141863
DB00814,DB00242,0.3860694464927872
DB00814,DB00734,0.3092009650087692
DB00814,DB00740,0.3035136732476463
DB00814,DB00678,0.37831248826495334
DB00814,DB00641,0.40729785839426597
DB00814,DB01645,0.4364310609222533
DB00814,DB00877,0.3572868746974829
DB00814,DB00936,0.6559631751227495
DB00814,DB01388,0.33169381357018024
DB00814,DB00790,0.33461487936524104
DB00819,DB00559,0.305877308
DB00819,DB00819,1
DB00819,DB01212,0.40457358806869026
DB00819,DB01184,0.3383405092200527
DB00819,DB00695,0.33476889974675955
DB00819,DB01235,0.3374205795867305
DB00819,DB01032,0.3619575750154121
DB00829,DB00349,0.88251922
DB00829,DB00361,0.3356517669616466
DB00829,DB01136,0.44862444327423184
DB00829,DB01097,0.32255991572693765
DB00829,DB00555,0.522683644
DB00829,DB01149,0.5571967252875205
DB00829,DB00197,0.30650975678863385
DB00829,DB00549,0.348932385
DB00829,DB01095,0.3020589253699519
DB00829,DB00814,0.3120122430215795
DB00829,DB01248,0.33167655702687426
DB00829,DB00334,0.6601368833925235
DB00829,DB00796,0.48800183661806984
DB00829,DB00966,0.4407307485412217
DB00829,DB00559,0.464062327
DB00829,DB00950,0.337854374
DB00829,DB00471,0.4811821709048642
DB00829,DB00523,0.31113650043401003
DB00829,DB00533,0.328458438
DB00829,DB00967,0.370143993
DB00829,DB00317,0.30211602012501565
DB00829,DB00398,0.335831475
DB00829,DB01268,0.3097010094440113
DB00829,DB00203,0.3240307485797957
DB00829,DB01098,0.30112984532539033
DB00829,DB00177,0.5023376462615979
DB00829,DB00530,0.3140219139699368
DB00829,DB01224,0.5070163252229491
DB00829,DB01254,0.3029742237594628
DB00829,DB00285,0.3168223167291198
DB00829,DB01193,0.492501583
DB00829,DB00316,0.3469317397395337
DB00829,DB03128,0.3120161485376331
DB00829,DB00640,0.43131231069472475
DB00829,DB00915,0.34920863909604966
DB00829,DB00594,0.34027747513788403
DB00829,DB01118,0.4604917709234793
DB00829,DB00321,0.36106885684500334
DB00829,DB00182,0.30936095138880654
DB00829,DB00276,0.3177726347412658
DB00829,DB01435,0.318835186
DB00829,DB00443,0.42813683474448955
DB00829,DB00810,0.4906893289584975
DB00829,DB01200,0.48567855153055994
DB00829,DB00887,0.35705166076289335
DB00829,DB00921,0.4591201389648869
DB00829,DB00490,0.5110913409127725
DB00829,DB00201,0.4870838031758999
DB00829,DB00564,0.37367326963758735
DB00829,DB01114,0.5254899591684987
DB00829,DB00477,0.5728633932864399
DB00829,DB00122,0.3228481348838919
DB00829,DB00537,0.32589847856913184
DB00829,DB01242,0.37931883679246353
DB00829,DB00575,0.48960415103860894
DB00829,DB00257,0.3182915156753707
DB00829,DB00363,0.5449187996188533
DB00829,DB00907,0.3090476062950303
DB00829,DB01394,0.3648866734814337
DB00829,DB01151,0.3611037303694256
DB00829,DB01234,0.43529766818044524
DB00829,DB00514,0.509036732
DB00829,DB00829,1
DB00829,DB00586,0.3695845697415649
DB00829,DB00255,0.3020195335280267
DB00829,DB00861,0.3178667599000815
DB00829,DB01396,0.3168449189948987
DB00829,DB00390,0.3165771094062612
DB00829,DB00320,0.30162618854199885
DB00829,DB01075,0.42838613301385536
DB00829,DB00280,0.38109124949552237
DB00829,DB01184,0.5052946471091774
DB00829,DB00988,0.4702636723986353
DB00829,DB01142,0.560759427
DB00829,DB00668,0.46401541524289897
DB00829,DB00696,0.5069902578719964
DB00829,DB00199,0.3556879380275104
DB00829,DB00903,0.3494678150938093
DB00829,DB00813,0.47083089074828655
DB00829,DB00472,0.4120999135539052
DB00829,DB00875,0.5100128022050961
DB00829,DB00623,0.4719122456159517
DB00829,DB00690,0.8211134019944981
DB00829,DB00712,0.32594902463077485
DB00829,DB00695,0.32355990740976553
DB00829,DB01016,0.34361887143993103
DB00829,DB00502,0.5299998941344412
DB00829,DB00741,0.43002225312203274
DB00829,DB01050,0.3146415230332544
DB00829,DB00458,0.39094244678739415
DB00829,DB00328,0.31857682070820065
DB00829,DB00602,0.3913064293277606
DB00829,DB01221,0.4973067634785903
DB00829,DB01009,0.331506288
DB00829,DB01235,0.5477741500122917
DB00829,DB00281,0.3043508696240724
DB00829,DB00836,0.5690919006433168
DB00829,DB00934,0.3212219618358628
DB00829,DB00643,0.3493676170701248
DB00829,DB01065,0.4569434924254813
DB00829,DB01043,0.5086108966833663
DB00829,DB00371,0.7717056476959744
DB00829,DB00333,0.5395544202087333
DB00829,DB01577,0.316580451
DB00829,DB00968,0.4628819853592045
DB00829,DB00959,0.4284047146398237
DB00829,DB00264,0.48297678120523174
DB00829,DB00683,0.7337293099647958
DB00829,DB00211,0.48300674520309883
DB00829,DB00295,0.4639594373936695
DB00829,DB01183,0.4404230320215628
DB00829,DB00704,0.46296057019469994
DB00829,DB00788,0.31790035373832665
DB00829,DB00622,0.3500060975814825
DB00829,DB00184,0.537844333
DB00829,DB01115,0.40307312891624436
DB00829,DB01595,0.8505667113190718
DB00829,DB01054,0.40246974915604666
DB00829,DB00368,0.45291535815185086
DB00829,DB01092,0.32654036996889496
DB00829,DB01580,0.3181115966457165
DB00829,DB01174,0.5717926404749418
DB00829,DB00925,0.31036391179776285
DB00829,DB00812,0.32860816152740163
DB00829,DB00252,0.3377650655942248
DB00829,DB01100,0.5510556634475349
DB00829,DB00554,0.32536146502464747
DB00829,DB00457,0.5345754606721325
DB00829,DB00860,0.4290496225544147
DB00829,DB00635,0.43439548293895697
DB00829,DB01032,0.3219844323564487
DB00829,DB01035,0.319148487
DB00829,DB01069,0.5409736279671385
DB00829,DB00571,0.48612124882192886
DB00829,DB00344,0.3168376386008048
DB00829,DB00908,0.386522692
DB00829,DB00863,0.5326326202924493
DB00829,DB00811,0.30825470662595583
DB00829,DB01138,0.31697051596232834
DB00829,DB00470,0.42159315934294533
DB00829,DB00277,0.43707265892756664
DB00829,DB01623,0.5240680639385625
DB00829,DB00451,0.42371634834237865
DB00829,DB00373,0.30736179949712844
DB00829,DB00500,0.3297591566018263
DB00829,DB00656,0.49143972483948845
DB00829,DB00831,0.49877124497598885
DB00829,DB00726,0.34834977827901853
DB00829,DB00313,0.3011178960516086
DB00829,DB00661,0.3972470186047214
DB00829,DB00570,0.3226671326562898
DB00829,DB00541,0.33791296123365777
DB00829,DB00917,0.4206518030177759
DB00829,DB01175,0.33642273519419286
DB00829,DB00834,0.4515574104029312
DB00829,DB01023,0.39500760427748505
DB00829,DB00401,0.39575302401685214
DB00829,DB00802,0.4057857050016323
DB00829,DB01244,0.42104487042134303
DB00829,DB00518,0.328169026
DB00829,DB00637,0.5485518784421344
DB00829,DB00342,0.5687375084660468
DB00829,DB00176,0.369396832
DB00829,DB01229,0.3330489191111933
DB00829,DB01211,0.35943852924843056
DB00829,DB00590,0.5502527158588734
DB00829,DB00455,0.5692823478527552
DB00829,DB00715,0.3284957126582719
DB00829,DB00669,0.4667865711890992
DB00829,DB00734,0.47645924178579363
DB00829,DB00740,0.4928677723102713
DB00829,DB00678,0.5052148072269942
DB00829,DB00641,0.34143277225547425
DB00829,DB01645,0.30142365380179287
DB00829,DB01104,0.3256833219374388
DB00829,DB01388,0.3404799805414063
DB00831,DB00349,0.48452033086075924
DB00831,DB00361,0.3283355826177621
DB00831,DB01136,0.5133314413390276
DB00831,DB00542,0.3313052641306444
DB00831,DB01097,0.31619839951543915
DB00831,DB00555,0.3421359521035731
DB00831,DB01149,0.5438608223615274
DB00831,DB00519,0.318174423
DB00831,DB00549,0.35330205328583836
DB00831,DB00334,0.545166418
DB00831,DB00796,0.4998105530418659
DB00831,DB00966,0.4502639492573854
DB00831,DB00559,0.4751195340856122
DB00831,DB00950,0.3512445664459787
DB00831,DB00471,0.4796415979185185
DB00831,DB00967,0.3510112073626775
DB00831,DB00317,0.30794112027047554
DB00831,DB01268,0.30617776652159584
DB00831,DB00177,0.5111979020274192
DB00831,DB01261,0.31913004137989104
DB00831,DB00530,0.3102075486021658
DB00831,DB01224,0.5875075433690723
DB00831,DB00285,0.3100081929400788
DB00831,DB01193,0.5087615387215282
DB00831,DB03128,0.3378730232778005
DB00831,DB00640,0.5070813793891779
DB00831,DB00915,0.4092690290552851
DB00831,DB01118,0.48243324383218383
DB00831,DB00321,0.3854676659156511
DB00831,DB00182,0.3482893235394351
DB00831,DB00443,0.44618604218027635
DB00831,DB00810,0.48214379224660403
DB00831,DB01200,0.5536591838795943
DB00831,DB00887,0.3545692975934445
DB00831,DB00921,0.46094076959443736
DB00831,DB00490,0.6141381202406596
DB00831,DB00201,0.4900692552688795
DB00831,DB00564,0.3310759222300888
DB00831,DB00608,0.31179801117070616
DB00831,DB01114,0.47953895548003583
DB00831,DB00477,0.6269136437615418
DB00831,DB00122,0.33809241646254756
DB00831,DB00537,0.33162573736149464
DB00831,DB00882,0.3098603834080125
DB00831,DB01242,0.33954882597508346
DB00831,DB00575,0.5155080058721498
DB00831,DB00363,0.5910923034301445
DB00831,DB00907,0.3197646358654785
DB00831,DB01394,0.33126105637564024
DB00831,DB01151,0.4935442101214575
DB00831,DB01234,0.44044164250019285
DB00831,DB00514,0.5615124334011546
DB00831,DB00829,0.49877124497598885
DB00831,DB00586,0.3089228603248073
DB00831,DB00861,0.30145501451604834
DB00831,DB01396,0.3209626590060149
DB00831,DB00390,0.3202899558069375
DB00831,DB00320,0.4078275427149825
DB00831,DB01075,0.46058010179055814
DB00831,DB00280,0.3373726173438598
DB00831,DB01184,0.6263007372169513
DB00831,DB00988,0.5089234591645001
DB00831,DB01142,0.556078726
DB00831,DB00584,0.31809097841635864
DB00831,DB00668,0.49042787895969436
DB00831,DB00696,0.5800400768167545
DB00831,DB00199,0.30125134783009505
DB00831,DB00903,0.3109965064125518
DB00831,DB00813,0.48104462559550115
DB00831,DB00472,0.3528820088490227
DB00831,DB00875,0.6887242829126304
DB00831,DB00623,0.6167748077421376
DB00831,DB00690,0.5125404573938758
DB00831,DB00712,0.30145501451604834
DB00831,DB01016,0.30973486157077035
DB00831,DB00502,0.6000756078099739
DB00831,DB00741,0.444220473
DB00831,DB00458,0.4135966412249186
DB00831,DB01221,0.5355915426004958
DB00831,DB01009,0.317931312
DB00831,DB01235,0.5731898931440031
DB00831,DB00281,0.30286293456648117
DB00831,DB00836,0.615049112
DB00831,DB00934,0.41096138731515497
DB00831,DB00643,0.30765208820249784
DB00831,DB01065,0.48655259551685165
DB00831,DB01043,0.5585242669830434
DB00831,DB00371,0.45912296832858646
DB00831,DB00333,0.5201331341362931
DB00831,DB01577,0.31225998791392423
DB00831,DB00968,0.4878401013712513
DB00831,DB00959,0.44468773563050473
DB00831,DB00264,0.502200996
DB00831,DB00683,0.471521274
DB00831,DB00211,0.5088574352456158
DB00831,DB00295,0.4575836745199438
DB00831,DB00332,0.32344886797551914
DB00831,DB01183,0.46720971394987204
DB00831,DB00704,0.4712037551694886
DB00831,DB00622,0.4220007432075173
DB00831,DB00184,0.4752637082589004
DB00831,DB01115,0.42119710315427233
DB00831,DB01595,0.4792679512141291
DB00831,DB01054,0.3852651250853624
DB00831,DB00368,0.47896341844456236
DB00831,DB01059,0.3076216487010938
DB00831,DB01580,0.33979522228033154
DB00831,DB01337,0.3158583320223107
DB00831,DB01174,0.5585976811726413
DB00831,DB00925,0.3974242573878017
DB00831,DB00812,0.3156841189050222
DB00831,DB00252,0.3074336382520415
DB00831,DB01100,0.6794277018281396
DB00831,DB00457,0.5327205765098361
DB00831,DB00860,0.44709610327831123
DB00831,DB00635,0.4575380923703964
DB00831,DB01035,0.32259037
DB00831,DB01069,0.6880580598925591
DB00831,DB00571,0.49407086178853526
DB00831,DB01103,0.3094512108925138
DB00831,DB00908,0.3889752710764278
DB00831,DB00468,0.30724673168321015
DB00831,DB00863,0.453876547
DB00831,DB00206,0.32180805457270917
DB00831,DB00675,0.31582101988593553
DB00831,DB00470,0.4935192112926365
DB00831,DB00277,0.442355128
DB00831,DB01623,0.6416491515411255
DB00831,DB00451,0.4408591866290117
DB00831,DB00373,0.34050631310323726
DB00831,DB00500,0.30579853920841016
DB00831,DB00656,0.5865325206559752
DB00831,DB00831,1
DB00831,DB00726,0.39544290790896514
DB00831,DB00313,0.30849779375843894
DB00831,DB00661,0.40446178369725216
DB00831,DB00570,0.30548552174856297
DB00831,DB00541,0.33583492718100877
DB00831,DB00917,0.4390082264795307
DB00831,DB01165,0.3069575871562033
DB00831,DB01175,0.3838263364907384
DB00831,DB00834,0.4689812061858863
DB00831,DB01023,0.4563303807647386
DB00831,DB00401,0.382247047
DB00831,DB00802,0.5193225715214993
DB00831,DB01244,0.4742158491170743
DB00831,DB00518,0.3041153735632733
DB00831,DB00358,0.3064360821887005
DB00831,DB00637,0.5042742644645195
DB00831,DB00342,0.51823136
DB00831,DB00176,0.3322648588396378
DB00831,DB00178,0.33051575837114583
DB00831,DB01211,0.3022594057114621
DB00831,DB00590,0.5440522947212587
DB00831,DB00539,0.3120970165903893
DB00831,DB00455,0.507695255
DB00831,DB00715,0.3565917405211489
DB00831,DB00669,0.4877041957551648
DB00831,DB00734,0.5739487060909405
DB00831,DB00740,0.5008199773204317
DB00831,DB00678,0.515754858
DB00831,DB01388,0.3403309662754852
DB00831,DB00790,0.32957644089620297
DB00834,DB00349,0.449462822
DB00834,DB00361,0.4421266329034805
DB00834,DB01136,0.5359470080317577
DB00834,DB00542,0.3631841546112988
DB00834,DB01097,0.4408573920209878
DB00834,DB01149,0.4650843015571982
DB00834,DB00519,0.35822609675579514
DB00834,DB00441,0.32024951635251847
DB00834,DB00197,0.4723296571847833
DB00834,DB01132,0.49407027298619083
DB00834,DB00549,0.338774815
DB00834,DB00814,0.4578813041781453
DB00834,DB01248,0.4758529432187877
DB00834,DB00334,0.442236173
DB00834,DB00796,0.49035089362277806
DB00834,DB00966,0.6524158203514872
DB00834,DB00559,0.5211329962513372
DB00834,DB00412,0.4873910172363925
DB00834,DB00950,0.3795542868883568
DB00834,DB00471,0.47677381829101767
DB00834,DB00523,0.5284576767974748
DB00834,DB00533,0.4656291261269893
DB00834,DB00967,0.38023452770017646
DB00834,DB00317,0.3644217350726387
DB00834,DB00398,0.36075363817521106
DB00834,DB01268,0.421102931
DB00834,DB00482,0.37438479850329315
DB00834,DB00203,0.345378232
DB00834,DB00177,0.5035763091189777
DB00834,DB00619,0.31785766026775636
DB00834,DB01261,0.3538041525131835
DB00834,DB01076,0.4675861528737057
DB00834,DB00530,0.4278615192614615
DB00834,DB01224,0.4701762363414112
DB00834,DB00973,0.303062923
DB00834,DB01254,0.430960817
DB00834,DB00285,0.3059241702879242
DB00834,DB01193,0.47478351753297954
DB00834,DB00316,0.39444043786927924
DB00834,DB03128,0.32370874346116923
DB00834,DB00640,0.42970198469922655
DB00834,DB00437,0.33339729543899216
DB00834,DB00594,0.3360965857465586
DB00834,DB01118,0.6616865626929754
DB00834,DB00321,0.3236184521546495
DB00834,DB00276,0.4123884201271862
DB00834,DB01435,0.4526785233625042
DB00834,DB00443,0.7744445092324082
DB00834,DB01393,0.5331794675844271
DB00834,DB00810,0.4434834934830785
DB00834,DB01200,0.4793861903743945
DB00834,DB00887,0.3087623085798615
DB00834,DB00921,0.439537245
DB00834,DB00490,0.41552209659230366
DB00834,DB00201,0.5750058946605406
DB00834,DB00564,0.4106753564934528
DB00834,DB01327,0.4525222798694528
DB00834,DB01212,0.31690225382932985
DB00834,DB00608,0.4354491099484508
DB00834,DB01114,0.46148123115617984
DB00834,DB00477,0.47103376434780914
DB00834,DB00122,0.3197110535686247
DB00834,DB00537,0.43692871894530283
DB00834,DB00845,0.36499075576959905
DB00834,DB00882,0.4549942588695887
DB00834,DB01242,0.32118838059614335
DB00834,DB00575,0.4356528872550891
DB00834,DB00257,0.43519358248854934
DB00834,DB00363,0.491393601
DB00834,DB01394,0.448214233
DB00834,DB00987,0.35369803255036575
DB00834,DB00694,0.4473681136735352
DB00834,DB01151,0.32623807773175484
DB00834,DB01234,0.7409479674520006
DB00834,DB00514,0.5423641154265596
DB00834,DB00829,0.4515574104029312
DB00834,DB00586,0.4020062687422166
DB00834,DB00255,0.4831695879997566
DB00834,DB00861,0.4539393343891809
DB00834,DB01396,0.32728613948296353
DB00834,DB00390,0.3268929412594678
DB00834,DB01075,0.4017067925652937
DB00834,DB01184,0.4256341056990978
DB00834,DB00988,0.4509564937494057
DB00834,DB01142,0.4447779483173948
DB00834,DB00997,0.4385173715553077
DB00834,DB00584,0.35677131008072166
DB00834,DB00668,0.5343459261816428
DB00834,DB00696,0.4525262220519906
DB00834,DB00783,0.44452075872633484
DB00834,DB01196,0.45240519328691237
DB00834,DB00286,0.4185454712026073
DB00834,DB00655,0.4763275559276567
DB00834,DB00903,0.37200031527717764
DB00834,DB00977,0.5469418132672338
DB00834,DB00773,0.4390128622390579
DB00834,DB00813,0.489718685
DB00834,DB00472,0.3388879312741471
DB00834,DB00875,0.429318395
DB00834,DB00623,0.6520230344165117
DB00834,DB00690,0.5049993036163111
DB00834,DB00712,0.46194015888092516
DB00834,DB01016,0.35322289115718103
DB00834,DB00502,0.47297421219062513
DB00834,DB00741,0.7338928319664656
DB00834,DB01050,0.412878073
DB00834,DB00458,0.3022543661539467
DB00834,DB00328,0.47990328291005896
DB00834,DB01221,0.42319236586803366
DB00834,DB01026,0.5198739731872282
DB00834,DB01009,0.452403402
DB00834,DB01235,0.42448260330601845
DB00834,DB00281,0.3252531504609162
DB00834,DB00836,0.45849825807607864
DB00834,DB00227,0.4904668320045725
DB00834,DB00934,0.32207009969791317
DB00834,DB00643,0.35520104222787996
DB00834,DB01065,0.6106571008529729
DB00834,DB01043,0.46096759680270954
DB00834,DB00371,0.4355236978114223
DB00834,DB00333,0.448919168
DB00834,DB01577,0.35324894949236957
DB00834,DB00563,0.35418228908089594
DB00834,DB00968,0.48089788975038744
DB00834,DB00959,0.7773703138849098
DB00834,DB00264,0.464016221
DB00834,DB01110,0.4001462960716555
DB00834,DB00683,0.4474544348960617
DB00834,DB00211,0.4404157380736067
DB00834,DB01204,0.4389241256950442
DB00834,DB00295,0.44811271146944603
DB00834,DB01183,0.6189573618993238
DB00834,DB00704,0.43258592116100214
DB00834,DB00788,0.4627958654359527
DB00834,DB01400,0.3186938693655205
DB00834,DB00184,0.4753858507352995
DB00834,DB01115,0.4017489468218061
DB00834,DB01595,0.44428561354577417
DB00834,DB01054,0.33841535597878636
DB00834,DB00368,0.4340366803796068
DB00834,DB01059,0.45381851522079186
DB00834,DB01092,0.30860670256342554
DB00834,DB00914,0.3583441655499417
DB00834,DB01174,0.5121368400240152
DB00834,DB00812,0.46634789703464663
DB00834,DB00252,0.3798630312998008
DB00834,DB01100,0.4543434846047843
DB00834,DB00554,0.4567788405620205
DB00834,DB00457,0.45045563705767666
DB00834,DB00860,0.7797903547847054
DB00834,DB00635,0.7730985990477302
DB00834,DB01035,0.40223501360642117
DB00834,DB00396,0.6848413997314967
DB00834,DB01069,0.4288521825741978
DB00834,DB00571,0.46290971366859174
DB00834,DB04216,0.30669437241938774
DB00834,DB01103,0.4069014664521835
DB00834,DB00908,0.30200036950092085
DB00834,DB00863,0.49879289283415956
DB00834,DB00206,0.42605018565974895
DB00834,DB00811,0.34628995659937223
DB00834,DB01045,0.31676723118038314
DB00834,DB00795,0.4031081735874719
DB00834,DB01037,0.30128865445667036
DB00834,DB00421,0.5742350368235555
DB00834,DB01138,0.3844054664831673
DB00834,DB00605,0.32624236614274466
DB00834,DB00382,0.3318569518767957
DB00834,DB00675,0.47920329518837534
DB00834,DB00624,0.6484409890531767
DB00834,DB00759,0.3642832500219097
DB00834,DB00470,0.47827787737149036
DB00834,DB00277,0.6319685470960305
DB00834,DB01623,0.4317575909734217
DB00834,DB00451,0.6345327468847086
DB00834,DB00500,0.46859573119896997
DB00834,DB00656,0.45587232543530337
DB00834,DB00755,0.5426506403668726
DB00834,DB00831,0.4689812061858863
DB00834,DB00440,0.32228646503961733
DB00834,DB01586,0.4901469796315709
DB00834,DB00313,0.4946209921705145
DB00834,DB00661,0.3110249
DB00834,DB00570,0.4013525728523077
DB00834,DB00541,0.43307629233318035
DB00834,DB00495,0.4119017940929662
DB00834,DB00917,0.4672664974369109
DB00834,DB01165,0.456386014
DB00834,DB01241,0.4802304041850185
DB00834,DB00445,0.459338311
DB00834,DB01177,0.45154652821397195
DB00834,DB00834,1
DB00834,DB01023,0.36386619169949047
DB00834,DB00401,0.36292086592555717
DB00834,DB00802,0.4140832493546836
DB00834,DB01244,0.3603431353553332
DB00834,DB00518,0.3569979649916038
DB00834,DB00358,0.315074804
DB00834,DB00637,0.5107386381370597
DB00834,DB00342,0.4740086645562049
DB00834,DB04557,0.47712550053621167
DB00834,DB01229,0.47360542311353065
DB00834,DB00178,0.3493215155065887
DB00834,DB00590,0.452868704
DB00834,DB00749,0.5063045693620077
DB00834,DB00539,0.45809053657660037
DB00834,DB00455,0.4553576962811173
DB00834,DB00242,0.40796966907814425
DB00834,DB00715,0.3115031513084621
DB00834,DB00669,0.42335555836207767
DB00834,DB00734,0.4853884792083623
DB00834,DB00740,0.43926106821392313
DB00834,DB00678,0.4968785151743192
DB00834,DB00641,0.3472020808656217
DB00834,DB01645,0.4552975526654535
DB00834,DB00877,0.4192777321330463
DB00834,DB00936,0.44625501056820926
DB00834,DB01388,0.32683267844107017
DB00834,DB00790,0.35795697219056133
DB00836,DB00349,0.45280012275448706
DB00836,DB01136,0.42352480705875767
DB00836,DB01097,0.32509085312103075
DB00836,DB00555,0.39731841129147855
DB00836,DB01149,0.47235778786808796
DB00836,DB00549,0.39083870430274215
DB00836,DB01095,0.3479126212063175
DB00836,DB00334,0.465445867
DB00836,DB00796,0.4395778232453482
DB00836,DB00966,0.4383387430992016
DB00836,DB00559,0.42499821175613234
DB00836,DB00439,0.33860450180883567
DB00836,DB00950,0.3780599824631741
DB00836,DB00471,0.5520350020940027
DB00836,DB00967,0.35912569199884414
DB00836,DB01098,0.33880455559740247
DB00836,DB00177,0.4463402843721532
DB00836,DB01224,0.4704674270788185
DB00836,DB00285,0.30762553124416137
DB00836,DB01193,0.5084367505610985
DB00836,DB03128,0.3486790036825676
DB00836,DB00640,0.4071855723184616
DB00836,DB00915,0.3844757670690715
DB00836,DB00594,0.3541831822079917
DB00836,DB01118,0.43584047687490934
DB00836,DB00321,0.33398879628518996
DB00836,DB00182,0.34102793236943296
DB00836,DB00443,0.4281977251930725
DB00836,DB00810,0.5034651196188556
DB00836,DB01200,0.45108429314144366
DB00836,DB00887,0.37365572259100305
DB00836,DB00921,0.5129186799052519
DB00836,DB00490,0.5567208786708563
DB00836,DB00201,0.5442699518288006
DB00836,DB00564,0.34270950923017884
DB00836,DB01114,0.4840820703576865
DB00836,DB00477,0.604909953
DB00836,DB00575,0.48737340738931606
DB00836,DB00363,0.46806329577843736
DB00836,DB00907,0.30441384896047197
DB00836,DB01151,0.35808968619217146
DB00836,DB01234,0.4223669564194175
DB00836,DB00514,0.5226933097842287
DB00836,DB00829,0.5690919006433168
DB00836,DB00586,0.3077381205831065
DB00836,DB01075,0.4340492457365747
DB00836,DB00280,0.34478587734082405
DB00836,DB01184,0.5743132809019712
DB00836,DB00988,0.41665557941503145
DB00836,DB01142,0.4763255904670765
DB00836,DB00668,0.4199517184947341
DB00836,DB00696,0.5224530118911935
DB00836,DB00199,0.382707409
DB00836,DB00813,0.5602886554895465
DB00836,DB00472,0.3323283029309975
DB00836,DB00875,0.5804699858349901
DB00836,DB00623,0.446219545
DB00836,DB00690,0.46854258244518493
DB00836,DB01016,0.3858492433886109
DB00836,DB00502,0.5967422697978232
DB00836,DB00741,0.4129420674836612
DB00836,DB00602,0.3296803592992262
DB00836,DB01221,0.5992816395693051
DB00836,DB01235,0.5521012236894223
DB00836,DB00836,1
DB00836,DB01065,0.4209461953127011
DB00836,DB01043,0.522844149
DB00836,DB00371,0.42807708952157997
DB00836,DB00333,0.6177150874080743
DB00836,DB00968,0.4489467787221977
DB00836,DB00959,0.4292112744452761
DB00836,DB00264,0.5032275080162334
DB00836,DB00683,0.41751450214314584
DB00836,DB00211,0.46573036503911336
DB00836,DB00295,0.48350048955988584
DB00836,DB01183,0.4550429329996415
DB00836,DB00704,0.5216777926194011
DB00836,DB00622,0.46363784126135515
DB00836,DB00184,0.4786280175921605
DB00836,DB01115,0.49076735645794867
DB00836,DB01595,0.44449359154856455
DB00836,DB01054,0.45639203812508033
DB00836,DB00368,0.4567458871143227
DB00836,DB01580,0.33768288542808506
DB00836,DB01337,0.3317788343728863
DB00836,DB01174,0.5580145887565454
DB00836,DB00925,0.4543089899738535
DB00836,DB00252,0.3378223512898553
DB00836,DB01100,0.6337387095202158
DB00836,DB00457,0.4786187788071392
DB00836,DB00860,0.4305091270055434
DB00836,DB00635,0.4377741424965837
DB00836,DB01069,0.6160796190972815
DB00836,DB00571,0.47620262605387254
DB00836,DB00908,0.40956370418774085
DB00836,DB00863,0.39085802651847024
DB00836,DB00428,0.3442638458265217
DB00836,DB00470,0.4186918763621625
DB00836,DB00277,0.3881730690258629
DB00836,DB01623,0.5880204692147408
DB00836,DB00451,0.3884202312160809
DB00836,DB00373,0.3344972453997351
DB00836,DB00656,0.528151922
DB00836,DB00831,0.615049112
DB00836,DB00726,0.3563761810804115
DB00836,DB00661,0.4903360798743513
DB00836,DB00917,0.4255062778047985
DB00836,DB00834,0.45849825807607864
DB00836,DB01023,0.4751827685990475
DB00836,DB00401,0.4574860743883691
DB00836,DB00802,0.4690402134610255
DB00836,DB01244,0.5119630615728852
DB00836,DB00637,0.44767610074333053
DB00836,DB00342,0.4919353587370992
DB00836,DB00176,0.3833338328719371
DB00836,DB00175,0.3317816136772717
DB00836,DB01211,0.3776835475467604
DB00836,DB00590,0.4759000587894218
DB00836,DB00455,0.5731492164247488
DB00836,DB00715,0.3496021657489472
DB00836,DB00669,0.3960849834448197
DB00836,DB00734,0.46136115182645937
DB00836,DB00740,0.5332979422883147
DB00836,DB00678,0.44463686294124366
DB00836,DB01388,0.4251527584013779
DB00845,DB00349,0.30151761556083934
DB00845,DB00361,0.30050159853003416
DB00845,DB01136,0.30596704719572265
DB00845,DB00542,0.30830743030461233
DB00845,DB01097,0.34687968181496637
DB00845,DB00197,0.35605657299007465
DB00845,DB01132,0.36887521100800885
DB00845,DB00814,0.34981619391691315
DB00845,DB01248,0.30251642215840174
DB00845,DB00796,0.3055498698341272
DB00845,DB00966,0.4004515421614982
DB00845,DB00559,0.31375732259912614
DB00845,DB00412,0.3672018597707045
DB00845,DB00523,0.3742371188802447
DB00845,DB00533,0.35359004021535734
DB00845,DB00317,0.3599885787764805
DB00845,DB00482,0.34240558867711585
DB00845,DB00203,0.31273549308678666
