,Disease_ID1,Disease_ID2,Similarity_Score
99627,D004829,D001745,0.0372097452402017
99630,D004829,D001037,0.2041362853813975
99632,D004829,D010291,0.209662088402243
99636,D004829,D005767,0.0706529369113506
99641,D004829,D003920,0.0532948842420024
99642,D004829,D001168,0.0490534585051117
99643,D004829,D002543,0.3614765288273104
99644,D004829,D001416,0.0439701244289673
99645,D004829,D009461,0.3324604005558744
99647,D004829,D011014,0.034272625394387
99648,D004829,D014786,0.2459754924065919
99649,D004829,D034381,0.2445384899155832
99650,D004829,D002545,0.4192272058522729
99652,D004829,D009901,0.241517318359986
99653,D004829,D012141,0.0529442827666795
99655,D004829,D004195,0.0525531694203962
99657,D004829,D009203,0.0363057633261068
99658,D004829,D017109,0.2419515366937954
99659,D004829,D014555,0.0392660004551284
99661,D004829,D015835,0.3518811750219074
99663,D004829,D013226,0.2018553873762884
99664,D004829,D006949,0.0316817653819532
99665,D004829,D009468,0.3166522310639915
99666,D004829,D015746,0.0375893152292298
99668,D004829,D003929,0.2188277009386994
99670,D004829,D006312,0.173486796863688
99671,D004829,D008107,0.059756384320553
99674,D004829,D008881,0.3724842601265379
99677,D004829,D002819,0.3080682151123529
99680,D004829,D002544,0.3630914904388668
99681,D004829,D009759,0.2294884416362944
99684,D008325,D006330,0.034600943526443
99685,D008325,D012769,0.0381195158793702
99686,D008325,D013736,0.2624995871974366
99688,D008325,D001161,0.0346180756412248
99689,D008325,D011183,0.0440673959271414
99692,D008325,D012509,0.2245340139537107
99694,D008325,D007249,0.0454793157492764
99698,D008325,D008113,0.3168650152856652
99699,D008325,D020521,0.0302950899374378
99703,D008325,D018805,0.0297930053273996
99705,D008325,D006528,0.280532493047919
99708,D008325,D009101,0.1826580178057945
99711,D008325,D012164,0.0351671251532459
99719,D008325,D007239,0.0630939265587683
99724,D008325,D000740,0.038998803526005
99743,D008325,D007410,0.056757025112784
99745,D008325,D051437,0.0378166908914699
99747,D008325,D009369,0.3417648616869475
99754,D008325,D009361,0.205748018998556
99755,D008325,D005909,0.1738720637548072
99758,D008325,D005128,0.0553593559065805
99761,D008325,D013274,0.2887069129603493
99762,D008325,D002583,0.2773264499122622
99763,D008325,D019636,0.045532106853083
99765,D008325,D006331,0.0612577352523533
99766,D008325,D002292,0.2591672215957921
99775,D008325,D011230,0.2185148894923008
99777,D008325,D009422,0.0767456498517895
99781,D008325,D004681,0.0329794215140246
99782,D008325,D002289,0.2684746418590723
99787,D008325,D012120,0.0392542357861533
99790,D008325,D003921,0.0614678954727782
99791,D008325,D007938,0.2431835608708396
99792,D008325,D001943,0.3310370995508309
99793,D008325,D006946,0.0297465481171476
99796,D008325,D009140,0.0643769896043401
99802,D008325,D002294,0.2057421529176377
99804,D008325,D011248,0.0485417438755128
99808,D008325,D001424,0.0615570592366215
99813,D008325,D005910,0.2059382505013551
99821,D008325,D002277,0.2539990042573758
99824,D008325,D001157,0.0412864289010302
99828,D008325,D015179,0.305674745613496
99835,D008325,D011471,0.2918081414332291
99838,D008325,D005759,0.0420222453127985
99839,D008325,D013964,0.2847274041372327
99840,D008325,D007232,0.0366531490759876
99843,D008325,D016403,0.1729345694467496
99849,D008325,D002493,0.0674271599942572
99854,D008325,D054198,0.181147633206334
99860,D008325,D016393,0.1979259984855179
99865,D008325,D009374,0.7100449699884755
99866,D008325,D010911,0.2557251655750912
99868,D008325,D001480,0.0341438860381848
99870,D008325,D002051,0.1609810902016191
99872,D008325,D056784,0.0306961706546422
99878,D008325,D001855,0.0325527128466115
99881,D008325,D014594,0.3034348467234659
99884,D008325,D012678,0.0418683662414709
99886,D008325,D054218,0.1353961664834511
99888,D008325,D015473,0.1599390672362905
99889,D008325,D014657,0.0328601985380468
99890,D008325,D008545,0.1990460676601362
99891,D008325,D006689,0.1857512310140811
99897,D008325,D015451,0.1693280831857608
99899,D008325,D008175,0.3186571230522944
99904,D008325,D009421,0.0305903077983431
99905,D008325,D008106,0.0519450507125433
99907,D008325,D001169,0.0519450507125433
99909,D008325,D015470,0.1975399935499715
99930,D008325,D064420,0.0321013925987357
99933,D008325,D010523,0.0405738869027498
99937,D008325,D009393,0.0302159942538622
99939,D008325,D003872,0.0322121246163524
99948,D008325,D012817,0.036377364250151
99953,D008325,D001932,0.3086820832717231
99957,D008325,D001928,0.0313543118434568
99966,D008325,D012871,0.0606470766669109
99975,D008325,D006258,0.3614233645236334
99978,D008325,D014652,0.0664192312047861
99979,D008325,D013272,0.0398030623840135
99980,D008325,D001745,0.0302792966423675
99989,D008325,D005767,0.0637224883135165
99993,D008325,D004938,0.2741158280400317
99994,D008325,D003920,0.0463644356441683
99995,D008325,D001168,0.0421230099072775
99998,D008325,D009461,0.0625637361679849
100003,D008325,D002545,0.0309709762066028
100006,D008325,D012141,0.0460138341688454
100008,D008325,D004195,0.1334825890154168
100010,D008325,D009203,0.0293753147282727
100012,D008325,D014555,0.0323355518572943
100018,D008325,D009468,0.0506465160233597
100024,D008325,D008107,0.0528259357227188
100031,D008325,D008114,0.5893412300024268
100037,D006330,D012769,0.06742521615069
100038,D006330,D013736,0.0403645927952834
100039,D006330,D011695,0.2498941811070659
100040,D006330,D001161,0.3491108814408612
100041,D006330,D011183,0.0733730961984611
100042,D006330,D006934,0.0308663723955813
100044,D006330,D012509,0.0635908529585321
100045,D006330,D005756,0.0372503830742647
100046,D006330,D007249,0.0747850160205961
100050,D006330,D008113,0.0620776172775611
100051,D006330,D020521,0.3356710139387534
100052,D006330,D010488,0.2593068996687376
100053,D006330,D006965,0.0408246599094597
100054,D006330,D006943,0.0434156155009194
100055,D006330,D018805,0.0590987055987193
100057,D006330,D006528,0.0498507634827489
100058,D006330,D006984,0.0582287093175578
100059,D006330,D009503,0.0421831952212514
100060,D006330,D009101,0.292429184462229
100061,D006330,D004719,0.3739376298501978
100062,D006330,D003556,0.0296581298657153
100063,D006330,D012164,0.0644728254245657
100064,D006330,D013280,0.038681937112417
100065,D006330,D054556,0.2718851585397227
100066,D006330,D004892,0.0305708282623354
100067,D006330,D017180,0.4040207320949712
100068,D006330,D000749,0.0313333777250303
100070,D006330,D012735,0.0453174905011103
100071,D006330,D007239,0.0923996268300881
100074,D006330,D058186,0.044123666002601
100075,D006330,D010996,0.0369056579390504
100076,D006330,D000740,0.0683045037973248
100077,D006330,D001049,0.0515779110653904
100078,D006330,D018487,0.434777257044442
100081,D006330,D017116,0.035573840995476
100082,D006330,D006323,0.4671071141933949
100083,D006330,D007431,0.0488004241854777
100085,D006330,D003680,0.0541820039462227
100086,D006330,D005234,0.0430128356106942
100088,D006330,D056486,0.0392333188969695
100089,D006330,D006327,0.4322255615465444
100090,D006330,D008288,0.0509838950904768
100091,D006330,D013064,0.0463371257528123
100093,D006330,D010024,0.0481912438632359
100094,D006330,D014549,0.0436644436727283
100095,D006330,D007410,0.0860627253841038
100096,D006330,D005317,0.3329442857371444
100097,D006330,D051437,0.0671223911627897
100098,D006330,D012128,0.034540001386431
100099,D006330,D009369,0.1094906943644363
100104,D006330,D010003,0.0505336006855389
100105,D006330,D054058,0.4098954847191301
100106,D006330,D009361,0.0498894299937847
100107,D006330,D005909,0.0367683712092032
100110,D006330,D005128,0.0846650561779002
100111,D006330,D000860,0.0484562597356396
100112,D006330,D011693,0.0467684768395609
100113,D006330,D013274,0.0515595372209256
100114,D006330,D002583,0.0489736095431774
100115,D006330,D019636,0.0748378071244027
100116,D006330,D005355,0.0548133961873657
100117,D006330,D006331,0.6209583442230986
100118,D006330,D002292,0.040056683540416
100119,D006330,D007676,0.0514616266784698
100120,D006330,D013276,0.0385378196218603
100121,D006330,D009103,0.0474612029715267
100122,D006330,D009325,0.0369703391289013
100124,D006330,D020246,0.3165600028792221
100125,D006330,D012008,0.0584338487341007
100126,D006330,D013119,0.0467243670047267
100127,D006330,D011230,0.0499487345521973
100128,D006330,D004715,0.0359197295086969
100129,D006330,D009422,0.1060513501231092
100131,D006330,D012772,0.0363628594675396
100132,D006330,D020520,0.310728300311886
100134,D006330,D002289,0.0444850548643163
100135,D006330,D006977,0.2903560312744987
100136,D006330,D020258,0.0475107730884303
100139,D006330,D012120,0.068559936057473
100140,D006330,D012848,0.3328439365737509
100142,D006330,D003921,0.0432803159375456
100143,D006330,D007938,0.0713720994202336
100144,D006330,D001943,0.064722635884299
100145,D006330,D006946,0.0590522483884673
100146,D006330,D017880,0.4757618510321819
100147,D006330,D001284,0.0469861046944967
100148,D006330,D009140,0.0936826898756598
100150,D006330,D003329,0.3757115192762936
100151,D006330,D049188,0.0460007119786893
100152,D006330,D007970,0.0529814999902206
100153,D006330,D004342,0.0498814606710306
100154,D006330,D002294,0.0550975982609793
100155,D006330,D003638,0.0394570014704167
100156,D006330,D011248,0.0778474441468326
100157,D006330,D010612,0.0380648195280429
100159,D006330,D007319,0.0303058812365831
100160,D006330,D001424,0.0908627595079412
100161,D006330,D009357,0.2849872781956875
100162,D006330,D020138,0.3084544787517431
100163,D006330,D013345,0.2829625807112292
100164,D006330,D020422,0.0459536446535093
100165,D006330,D005910,0.0567789476347211
100167,D006330,D011565,0.0435146960925726
100169,D006330,D005334,0.0442969082506851
100170,D006330,D007634,0.04243359839996
100172,D006330,D009389,0.0465083884242827
100173,D006330,D002277,0.0810419205461101
100174,D006330,D050197,0.3030891814138778
100175,D006330,D000505,0.0334629467739614
100176,D006330,D001157,0.3710282712398985
100178,D006330,D010437,0.0564581759524748
100179,D006330,D054138,0.2951261881888068
100180,D006330,D015179,0.0649314689367889
100181,D006330,D007003,0.0393483831309422
100183,D006330,D003221,0.036077732044595
100187,D006330,D011471,0.0545217205260948
100188,D006330,D017093,0.043442314872184
100189,D006330,D007022,0.3081687904060667
100190,D006330,D005759,0.0713279455841182
100191,D006330,D013964,0.0462015488404366
100192,D006330,D007232,0.426399998046518
100193,D006330,D011704,0.0327170122188507
100194,D006330,D006461,0.0392949692288786
100195,D006330,D016403,0.0348123625222644
100197,D006330,D013203,0.0494148878049871
100198,D006330,D028361,0.0401738615413823
100199,D006330,D000152,0.0295593784253369
100200,D006330,D003928,0.0374667327911465
100201,D006330,D002493,0.096732860265577
100202,D006330,D017119,0.2707535990452451
100204,D006330,D000741,0.037238919983854
100206,D006330,D054198,0.0399916027019303
100207,D006330,D006996,0.030156445378758
100208,D006330,D009190,0.0390693079453428
100211,D006330,D020734,0.0564710913314038
100212,D006330,D016393,0.0506087653410729
100214,D006330,D010149,0.0426477997752288
100216,D006330,D008569,0.0424193295598141
100217,D006330,D009374,0.0627940470859253
100218,D006330,D010911,0.0402460941664434
100220,D006330,D001480,0.0634495863095045
100221,D006330,D000380,0.0473478874730467
100223,D006330,D019465,0.5005644073282773
100224,D006330,D056784,0.060001870925962
100225,D006330,D009336,0.0555757462675812
100226,D006330,D011658,0.0374154309063419
100228,D006330,D001281,0.4377322671142019
100229,D006330,D009410,0.0388162098070798
100230,D006330,D001855,0.0618584131179313
100231,D006330,D006980,0.0483210803009213
100232,D006330,D005315,0.3892416150846634
100233,D006330,D014594,0.0608605562339612
100234,D006330,D006130,0.0445889248931494
100235,D006330,D010195,0.0468695240856145
100236,D006330,D012678,0.0711740665127906
100237,D006330,D020244,0.2613071583989851
100239,D006330,D014839,0.0428345969247726
100241,D006330,D014657,0.3517086667059214
100242,D006330,D008545,0.0525645974521127
100243,D006330,D006689,0.0411519592738036
100245,D006330,D002761,0.031632766627787
100246,D006330,D007035,0.0315872593352935
100247,D006330,D019586,0.0330156064312527
100249,D006330,D015451,0.0326979321994006
100250,D006330,D002779,0.0466314654316781
100251,D006330,D008175,0.0669584246250845
100252,D006330,D009220,0.0424860302423952
100255,D006330,D016757,0.4019891704635345
100256,D006330,D009421,0.5167597603306511
100258,D006330,D000707,0.0357798930186525
100260,D006330,D007333,0.0529225212712243
100261,D006330,D015470,0.0487339302940124
100262,D006330,D003244,0.0552995365617267
100264,D006330,D001342,0.049605284723175
100266,D006330,D001919,0.4021069274540606
100267,D006330,D000544,0.0509283120438477
100268,D006330,D006940,0.2758696575043242
100270,D006330,D005221,0.0397383773214429
100273,D006330,D006332,0.4580122023233954
100274,D006330,D006319,0.0411076359546417
100275,D006330,D008064,0.3573108757121224
100276,D006330,D001282,0.388285811897865
100277,D006330,D013610,0.4467724203460179
100278,D006330,D009157,0.032479953214978
100280,D006330,D012852,0.0372860676135851
100281,D006330,D014987,0.0392435559869588
100282,D006330,D064420,0.0614070928700554
100284,D006330,D020821,0.0296534034138409
100285,D006330,D010523,0.0698795871740695
100287,D006330,D011537,0.0329073142926011
100288,D006330,D013923,0.3247717120924455
100289,D006330,D009393,0.0595216945251819
100290,D006330,D007752,0.041676639474455
100291,D006330,D003872,0.0615178248876722
100292,D006330,D004890,0.043695724996304
100293,D006330,D015427,0.311204978756259
100294,D006330,D006976,0.0419805214536158
100296,D006330,D008103,0.0529421492684602
100297,D006330,D014581,0.0367841934349171
100299,D006330,D005879,0.3000786877270358
100300,D006330,D012817,0.0656830645214708
100304,D006330,D012640,0.0489021734181644
100305,D006330,D001932,0.0624851496230085
100307,D006330,D007565,0.0350845929587575
100309,D006330,D001928,0.0606600121147765
100310,D006330,D011596,0.0376045392021276
100312,D006330,D003550,0.3482464059572515
100313,D006330,D002037,0.3873849813543532
100314,D006330,D004487,0.0440716566083133
100315,D006330,D013035,0.0303546342542253
100316,D006330,D002972,0.4170805491780265
100317,D006330,D011655,0.2965111206523483
100318,D006330,D012871,0.0899527769382307
100319,D006330,D003248,0.0312735950100194
100320,D006330,D014474,0.0511635055977968
100321,D006330,D008133,0.674349502249402
100324,D006330,D002311,0.4032167864157128
100325,D006330,D006261,0.0386551155819434
100327,D006330,D006258,0.0737350967741308
100329,D006330,D013616,0.3332064742011837
100330,D006330,D014652,0.4498492405643315
100331,D006330,D013272,0.0691087626553332
100332,D006330,D001745,0.0595849969136873
100333,D006330,D003251,0.0396286308441769
100334,D006330,D023921,0.4163760837847497
100335,D006330,D001037,0.0324546470158102
100336,D006330,D002312,0.3936739370492325
100338,D006330,D013733,0.0501249312263144
100340,D006330,D007247,0.0390067005402734
100341,D006330,D005767,0.0930281885848362
100342,D006330,D015431,0.0449498582012815
100343,D006330,D013924,0.2829140001088422
100344,D006330,D003324,0.4282883015325056
100345,D006330,D004938,0.0447075452560656
100346,D006330,D003920,0.075670135915488
100347,D006330,D001168,0.0714287101785973
100348,D006330,D002543,0.2926560109383961
100349,D006330,D001416,0.0465430260379279
100350,D006330,D009461,0.0918694364393047
100351,D006330,D000419,0.0321840651720125
100352,D006330,D011014,0.0566478770678726
100353,D006330,D014786,0.0546381780674784
100354,D006330,D034381,0.0558727797047463
100355,D006330,D002545,0.337141386697544
100356,D006330,D007037,0.0429722780637105
100357,D006330,D009901,0.0471500247896949
100358,D006330,D012141,0.0753195344401651
100360,D006330,D004195,0.0749284210938818
100361,D006330,D006417,0.0299874627626062
100362,D006330,D009203,0.474868040406384
100364,D006330,D014555,0.061641252128614
100365,D006330,D010689,0.3067612572021292
100366,D006330,D015835,0.0511610725081306
100367,D006330,D010493,0.4338252850467346
100369,D006330,D006949,0.0540570170554387
100370,D006330,D009468,0.0799522162946795
100371,D006330,D015746,0.0422659084919827
100372,D006330,D004417,0.0357180239867855
100373,D006330,D003929,0.0395740584430887
100376,D006330,D008107,0.0821316359940385
100378,D006330,D000138,0.0460096627552947
100379,D006330,D008881,0.0392768521399074
100382,D006330,D002819,0.0387619926453067
100383,D006330,D008114,0.0326447493181883
100385,D006330,D002544,0.2957621688201007
100387,D006330,D007511,0.0481482000175712
100388,D006330,D018771,0.0333212762900013
100389,D012769,D013736,0.0438831651482106
100390,D012769,D011695,0.2709299789446956
100391,D012769,D001161,0.0674423482654718
100392,D012769,D011183,0.4572299369945345
100393,D012769,D006934,0.0343849447485085
100395,D012769,D012509,0.0671094253114593
100396,D012769,D005756,0.0407689554271919
100397,D012769,D007249,0.4607767295059551
100398,D012769,D011595,0.1986596066955519
100399,D012769,D013163,0.2201715741328901
100400,D012769,D010292,0.1998727917061533
100401,D012769,D008113,0.0655961896304883
100402,D012769,D020521,0.0631193625616848
100404,D012769,D006965,0.386204444333041
100405,D012769,D006943,0.0469341878538466
100406,D012769,D018805,0.4134010264762402
100407,D012769,D002389,0.1890463609927017
100408,D012769,D006528,0.0533693358356762
100409,D012769,D006984,0.2782857494904092
100410,D012769,D009503,0.0457017675741786
100411,D012769,D009101,0.0463426689581785
100413,D012769,D003556,0.0331767022186425
100414,D012769,D012164,0.0679913977774929
100415,D012769,D013280,0.0422005094653442
100416,D012769,D054556,0.0305289436364653
100417,D012769,D004892,0.0565675028612256
100418,D012769,D017180,0.324578175086437
100419,D012769,D000749,0.0348519500779576
100420,D012769,D065626,0.0304225753307683
100421,D012769,D012735,0.0488360628540375
100422,D012769,D007239,0.0959181991830153
100424,D012769,D014012,0.2005393171649863
100425,D012769,D058186,0.0476422383555282
100426,D012769,D010996,0.0404242302919776
100427,D012769,D000740,0.071823076150252
100428,D012769,D001049,0.2500002371004919
100429,D012769,D018487,0.0439497023218828
100430,D012769,D006501,0.0319870811601371
100431,D012769,D004893,0.0369088722901916
100432,D012769,D017116,0.2198603419285803
100433,D012769,D006323,0.0509806409233905
100434,D012769,D007431,0.4020399242027263
100436,D012769,D003680,0.0577005762991499
100437,D012769,D005234,0.0465314079636214
100438,D012769,D017674,0.0293127618854859
100439,D012769,D056486,0.0427518912498968
100440,D012769,D006327,0.3500117542928006
100441,D012769,D008288,0.054502467443404
100442,D012769,D013064,0.2353473706169834
100443,D012769,D009102,0.6908293893257189
100444,D012769,D010024,0.0517098162161631
100445,D012769,D014549,0.229090190390688
100446,D012769,D007410,0.089581297737031
100447,D012769,D005317,0.3226316573304667
100448,D012769,D051437,0.0706409635157169
100449,D012769,D012128,0.0380585737393582
100450,D012769,D009369,0.1130092667173635
100451,D012769,D023341,0.1733876260283246
100452,D012769,D000857,0.1962742134448843
100454,D012769,D020795,0.1652910591116199
100455,D012769,D010003,0.0540521730384661
100456,D012769,D054058,0.0348511444703025
100457,D012769,D009361,0.3732063104253723
100458,D012769,D005909,0.0402869435621305
100460,D012769,D008178,0.0298557831778352
100461,D012769,D005128,0.0881836285308275
100462,D012769,D000860,0.2517589101946772
100463,D012769,D011693,0.343588197717294
100464,D012769,D013274,0.0550781095738528
100465,D012769,D002583,0.0524921818961046
100466,D012769,D019636,0.0783563794773299
100467,D012769,D005355,0.4145634787823254
100468,D012769,D006331,0.0940820078766003
100469,D012769,D002292,0.0435752558933432
100470,D012769,D007676,0.054980199031397
100471,D012769,D013276,0.0420563919747875
100472,D012769,D009103,0.0509797753244539
100473,D012769,D009325,0.2328571567647765
100475,D012769,D020246,0.0541372080338359
100476,D012769,D012008,0.3993676454153327
100477,D012769,D013119,0.050242939357654
100478,D012769,D011230,0.0534673069051245
100479,D012769,D004715,0.0394383018616241
100480,D012769,D009422,0.1095699224760365
100481,D012769,D007008,0.0300485614744207
100482,D012769,D012772,0.6487883716774733
100483,D012769,D020520,0.0532853209697717
100484,D012769,D004681,0.0325517072033948
100485,D012769,D002289,0.0480036272172435
100486,D012769,D006977,0.0420592289781188
100487,D012769,D020258,0.0510293454413575
100488,D012769,D053608,0.1659589834951719
100490,D012769,D012120,0.0720785084104002
100491,D012769,D012848,0.2633517738811805
100493,D012769,D003921,0.0467988882904728
100494,D012769,D007938,0.0748906717731608
100495,D012769,D001943,0.0682412082372262
100496,D012769,D006946,0.0625708207413946
100497,D012769,D017880,0.0526591619901359
100498,D012769,D001284,0.2587506308401965
100499,D012769,D009140,0.097201262228587
100502,D012769,D049188,0.0495192843316165
100503,D012769,D007970,0.0565000723431479
100504,D012769,D004342,0.0534000330239578
100505,D012769,D002294,0.0586161706139065
100506,D012769,D003638,0.2218381218320038
100507,D012769,D011248,0.0813660164997598
100508,D012769,D010612,0.0415833918809702
100509,D012769,D004172,0.1956226384543786
100510,D012769,D007319,0.0562598034739182
100511,D012769,D001424,0.0943813318608685
100514,D012769,D013345,0.3202817656022236
100515,D012769,D020422,0.0494722170064366
100516,D012769,D005910,0.0602975199876483
100517,D012769,D018476,0.1756874939227825
100518,D012769,D011565,0.0470332684454998
100519,D012769,D020250,0.2921161779574994
100520,D012769,D005334,0.2447848066585781
100521,D012769,D007634,0.0459521707528872
100522,D012769,D055154,0.1752213534072105
100523,D012769,D009389,0.3743936929657371
100524,D012769,D002277,0.0845604928990373
100525,D012769,D050197,0.0473629671539415
100526,D012769,D000505,0.2238731805100919
100527,D012769,D001157,0.0741107015252771
100528,D012769,D000647,0.2082469816123548
100529,D012769,D010437,0.059976748305402
100530,D012769,D054138,0.2324989914145625
100531,D012769,D015179,0.0684500412897161
100532,D012769,D007003,0.0428669554838694
100533,D012769,D062787,0.031936146118785
100534,D012769,D003221,0.2236777963787984
100535,D012769,D048629,0.3180283346733173
100538,D012769,D011471,0.058040292879022
100539,D012769,D017093,0.0469608872251112
100540,D012769,D007022,0.0444644310839704
100541,D012769,D005759,0.0748465179370454
100542,D012769,D013964,0.0497201211933639
100543,D012769,D007232,0.0694774217002346
100544,D012769,D011704,0.0362355845717779
100545,D012769,D006461,0.3832584784607957
100546,D012769,D016403,0.0383309348751917
100548,D012769,D013203,0.0529334601579143
100549,D012769,D028361,0.0436924338943095
100550,D012769,D000152,0.0330779507782641
100551,D012769,D003928,0.0409853051440737
100552,D012769,D002493,0.1002514326185042
100554,D012769,D009123,0.1937576091997722
100555,D012769,D000741,0.0407574923367812
100556,D012769,D002375,0.1865661164667393
100557,D012769,D054198,0.0435101750548575
100558,D012769,D006996,0.0336750177316852
100559,D012769,D009190,0.04258788029827
100561,D012769,D001264,0.177317338301061
100562,D012769,D020734,0.059989663684331
100563,D012769,D016393,0.0541273376940002
100564,D012769,D009896,0.0313667667389379
100565,D012769,D010149,0.3401920111762397
100567,D012769,D008569,0.2339314858900785
100568,D012769,D009374,0.0663126194388525
100569,D012769,D010911,0.0437646665193706
100570,D012769,D053099,0.2698741401914898
100571,D012769,D001480,0.0669681586624317
100572,D012769,D000380,0.050866459825974
100573,D012769,D002051,0.0320377700632103
100574,D012769,D019465,0.0618563699973948
100575,D012769,D056784,0.0635204432788892
100576,D012769,D009336,0.4161909586202076
100577,D012769,D011658,0.0409340032592691
100578,D012769,D004401,0.180629271446952
100579,D012769,D001281,0.3584771855901428
100580,D012769,D009410,0.3823421027554284
100581,D012769,D001855,0.0653769854708585
100582,D012769,D006980,0.0518396526538486
100583,D012769,D005315,0.0571676612941971
100584,D012769,D014594,0.0643791285868885
100585,D012769,D006130,0.3935753510662624
100586,D012769,D010195,0.0503880964385417
100587,D012769,D012678,0.289832403130135
100588,D012769,D020244,0.02934140846078
100590,D012769,D014839,0.2423691147070578
100592,D012769,D014657,0.0656844711622938
100593,D012769,D008545,0.0560831698050399
100594,D012769,D006689,0.0446705316267308
100596,D012769,D002761,0.0351513389807142
100597,D012769,D007035,0.2243540725882761
100598,D012769,D019586,0.0365341787841799
100599,D012769,D022124,0.327402909719856
100600,D012769,D015451,0.0362165045523278
100601,D012769,D002779,0.0501500377846054
100602,D012769,D008175,0.0704769969780117
100603,D012769,D009220,0.0460046025953224
100606,D012769,D016757,0.3156883113423753
100607,D012769,D009421,0.06341458042259
100609,D012769,D000707,0.0392984653715798
100610,D012769,D001169,0.0306546972007925
100611,D012769,D007333,0.0564410936241515
100612,D012769,D015470,0.0522525026469396
100613,D012769,D003244,0.2558392158567161
100614,D012769,D006529,0.2036277628621189
100615,D012769,D001342,0.0531238570761023
100616,D012769,D003117,0.1918672409477632
100617,D012769,D001919,0.3283346370423047
100618,D012769,D000544,0.0544468843967749
100621,D012769,D005221,0.2467876340644919
100622,D012769,D009128,0.2004200479175864
100624,D012769,D006332,0.2481958224903188
100625,D012769,D006319,0.2245201548189357
100626,D012769,D008064,0.0502202563177244
100627,D012769,D001282,0.316525904072129
100628,D012769,D013610,0.3622044282310802
100629,D012769,D009157,0.0359985255679053
100631,D012769,D012852,0.0408046399665123
100632,D012769,D014987,0.042762128339886
100633,D012769,D064420,0.0649256652229826
100634,D012769,D008105,0.0294079477879126
100635,D012769,D020821,0.0331719757667681
100636,D012769,D010523,0.0733981595269968
100637,D012769,D011782,0.2077926799444554
100638,D012769,D011537,0.2193212371318733
100639,D012769,D013923,0.0561200365020962
100640,D012769,D009393,0.0630402668781091
100641,D012769,D007752,0.0451952118273822
100642,D012769,D003872,0.0650363972405994
100643,D012769,D004890,0.2366904789032839
100644,D012769,D015427,0.3561837566591995
100645,D012769,D006976,0.045499093806543
100647,D012769,D008103,0.0564607216213874
100648,D012769,D014581,0.0403027657878444
100649,D012769,D006212,0.2093457247484985
100651,D012769,D012817,0.2920243721042105
100652,D012769,D020964,0.2829790138267596
100654,D012769,D006606,0.1848496862431805
100655,D012769,D012640,0.2492003780169902
100656,D012769,D001932,0.0660037219759358
100658,D012769,D007565,0.3350382383469158
100659,D012769,D009207,0.1987898913858433
100660,D012769,D001928,0.0641785844677037
100661,D012769,D011596,0.2261179375960418
100662,D012769,D009120,0.1809818033965911
100663,D012769,D003550,0.0446131923715992
100664,D012769,D002037,0.3104254626245729
100665,D012769,D004487,0.2538861744114047
100666,D012769,D013035,0.2146805553406122
100667,D012769,D002972,0.039017405769432
100668,D012769,D011655,0.0457628672514392
100669,D012769,D012871,0.0934713492911579
100670,D012769,D003248,0.2238648789073757
100671,D012769,D014474,0.2456139357846038
100672,D012769,D008133,0.299938073893376
100675,D012769,D002311,0.0586733659922462
100676,D012769,D006261,0.2278072303649859
100677,D012769,D015228,0.0292552329599265
100678,D012769,D006258,0.077253669127058
100680,D012769,D013616,0.2625233662869782
100681,D012769,D014652,0.099243503829033
100682,D012769,D013272,0.0726273350082604
100683,D012769,D001745,0.0631035692666145
100684,D012769,D003251,0.2466098372017481
100685,D012769,D023921,0.0414901141667769
100686,D012769,D001037,0.2114445303197266
100687,D012769,D002312,0.0359078645500435
100688,D012769,D010291,0.2145196750890327
100689,D012769,D013733,0.0536435035792416
100690,D012769,D019584,0.2100333047973826
100691,D012769,D007247,0.0425252728932007
100692,D012769,D005767,0.0965467609377634
100693,D012769,D015431,0.2400163395412377
100694,D012769,D013924,0.0402907814453536
100695,D012769,D003324,0.0499451188715887
100696,D012769,D004938,0.0482261176089928
100697,D012769,D003920,0.0791887082684152
100698,D012769,D001168,0.0749472825315245
100699,D012769,D002543,0.3300962178752161
100700,D012769,D001416,0.2407766211472948
100701,D012769,D009461,0.3412196467987926
100702,D012769,D000419,0.212671054542662
100703,D012769,D011014,0.0601664494207998
100704,D012769,D014786,0.2514670709734901
100705,D012769,D034381,0.2505468619458858
100706,D012769,D002545,0.0637952488308497
100707,D012769,D007037,0.0464908504166377
100708,D012769,D009901,0.0506685971426221
100709,D012769,D012141,0.0788381067930923
100711,D012769,D004195,0.078446993446809
100712,D012769,D006417,0.3163784950783498
100713,D012769,D009203,0.0621995873525196
100714,D012769,D017109,0.1680466012928489
100715,D012769,D014555,0.0651598244815412
100716,D012769,D010689,0.0484895254119314
100717,D012769,D015835,0.0546796448610578
100718,D012769,D010493,0.0364251932909677
100719,D012769,D013226,0.207647478883511
100720,D012769,D006949,0.057575589408366
100721,D012769,D009468,0.0834707886476067
100722,D012769,D015746,0.2304723017838751
100723,D012769,D004417,0.2237613733673948
100724,D012769,D003929,0.0430926307960159
100726,D012769,D006312,0.1793576756899123
100727,D012769,D008107,0.0856502083469658
100729,D012769,D000138,0.0495282351082219
100730,D012769,D008881,0.0427954244928346
100731,D012769,D005119,0.3282662057506664
100733,D012769,D002819,0.2246510078100915
100734,D012769,D008114,0.0361633216711155
100735,D012769,D041781,0.2959018544275564
100736,D012769,D002544,0.0463388970473541
100737,D012769,D009759,0.0308676694335633
100738,D012769,D007511,0.4007132326243566
